u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y
42	3	8.571428571428571	0.6122448979591837	-1.1656632904591127	-1.9405548269773023	3	1.1434401690200844	-0.4216192577844063	2.2285735508159297
43	3	8.775510204081632	0.6122448979591837	-1.2594021473262063	-1.9475693494405246	3	1.3937880196672925	-0.6623057586710883	3.513714446461511
44	3	8.979591836734695	0.6122448979591837	-1.3328165931337903	-1.950490983566691	3	1.5388686678295334	-0.6785276212282492	1.5307117052006247
45	3	9.183673469387756	0.6122448979591837	-1.3827728262656251	-1.9492827763247582	3	1.4477967223151123	-0.4522668645551694	1.2801549411056141
46	3	9.387755102040817	0.6122448979591837	-1.4068075957581725	-1.9439449613330733	3	1.108016865678409	-0.013720805320985408	1.8989348999462727
47	3	9.591836734693878	0.6122448979591837	-1.403206036339844	-1.934516460359509	3	0.6422227470736009	0.5379957734595682	0.7936820529542611
48	3	9.795918367346939	0.6122448979591837	-1.3710502472035089	-1.921075876666941	3	0.24774499445798046	1.0508090599815252	0.6382135772889336
49	3	10.0	0.6122448979591837	-1.3102381411914439	-1.9037419344881525	3	0.0935367562628534	1.3685257158746822	0.1626180385936072
0	4	0.0	0.8163265306122449	-1.5352712277314304	-0.412409035775916	3	1.0999895936940254	-0.4459883541689194	1.7213222008029536
1	4	0.20408163265306123	0.8163265306122449	-1.544311277305132	-0.4305832613373862	3	1.3836156277862144	0.4660244924702132	1.605617283803395
