u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y
30	0	6.122448979591837	0.0	1.0	3.0	3	0.7137487138687328	-0.30122950809951904	4.187967898989362
31	0	6.326530612244898	0.0	1.0	3.0	3	0.26278283164201527	-0.4929647255171642	2.43452299795963
32	0	6.530612244897959	0.0	1.0	3.0	3	-0.2160370769654722	-0.43814563633611264	1.7631443246110097
33	0	6.73469387755102	0.0	1.0	3.0	3	-0.5942783401606111	-0.10734787022082926	2.258295815579616
34	0	6.938775510204081	0.0	-1.0	-2.0	3	-0.7402543852904591	0.4131930800115933	2.7039065812102585
35	0	7.142857142857143	0.0	-1.0	-2.0	3	-0.5715848742608779	0.9653172644223794	2.895718489667238
36	0	7.346938775510204	0.0	-1.0	-2.0	3	-0.11033581815193043	1.39077854605316	-0.7096326724765909
37	0	7.551020408163265	0.0	-1.0	-2.0	3	0.5043842962250165	1.593635067694958	-2.6379645838111836
38	0	7.755102040816327	0.0	-1.0	-2.0	3	1.0741848220775525	1.5665519985123821	-0.46996067163134725
39	0	7.959183673469388	0.0	-1.0	-2.0	3	1.4456441356490544	1.3747870167768272	-0.43773217552213206
40	0	8.16326530612245	0.0	-1.0	-2.0	3	1.5922965298597995	1.1113479945882894	-0.23870313602225846
41	0	8.36734693877551	0.0	-2.0	-1.0	3	1.610904647315988	0.8487719603651519	-0.5813072114554816
42	0	8.571428571428571	0.0	-2.0	-1.0	3	1.6288474627290312	0.6131608520094477	-1.2555042314725675
43	0	8.775510204081632	0.0	-2.0	-1.0	3	1.6906486804915082	0.3937303154339562	0.16995156884565743
44	0	8.979591836734695	0.0	-2.0	-1.0	3	1.7141831273633394	0.18044226352950893	-0.6634782703616371
45	0	9.183673469387756	0.0	-2.0	-1.0	3	1.5567448877031622	0.003374881477680447	-0.7014009298622187
46	0	9.387755102040817	0.0	-2.0	-1.0	3	1.143695494219835	-0.05752047223848711	0.3958599090923374
47	0	9.591836734693878	0.0	-2.0	-1.0	3	0.5577829548730676	0.0916972342596796	4.217504494525183
48	0	9.795918367346939	0.0	-2.0	-1.0	3	0.012521344465925208	0.4911516205803939	0.40183439203323656
49	0	10.0	0.0	-2.0	-1.0	3	-0.2784145318969277	1.0678377570628266	3.0887370318859877
0	1	0.0	0.20408163265306123	-2.0	-1.0	3	2.5703650800039344	1.4590350677200852	-5.614697740876414
1	1	0.20408163265306123	0.20408163265306123	-2.0	-1.0	3	2.7802676591718685	2.169820270483208	-4.860235594814513
2	1	0.40816326530612246	0.20408163265306123	-2.0	-1.0	3	2.796336311525507	2.562620351085073	-5.675645956321112
3	1	0.6122448979591837	0.20408163265306123	-2.0	-1.0	3	2.5474225424875803	2.5569250117450975	-7.1538040527361115
4	1	0.8163265306122449	0.20408163265306123	-1.0	-2.0	3	2.001043593160213	2.200041004993321	-2.93428049462634
5	1	1.0204081632653061	0.20408163265306123	-1.0	-2.0	3	1.1924461680306149	1.6073704317333835	-1.863232706128017
6	1	1.2244897959183674	0.20408163265306123	-1.0	-2.0	3	0.23369015108902885	0.9060922887618004	-1.5649223396861225
7	1	1.4285714285714286	0.20408163265306123	-1.0	-2.0	3	-0.7114569792651535	0.2157075332433309	4.287523621707594
8	1	1.6326530612244898	0.20408163265306123	-1.0	-2.0	3	-1.4833175046862201	-0.34900166996309234	6.903328258199126
9	1	1.836734693877551	0.20408163265306123	-1.0	-2.0	3	-1.987894633840286	-0.6902509274930533	8.156545699582278
10	1	2.0408163265306123	0.20408163265306123	-1.0	-2.0	3	-2.229428801038648	-0.7694281219250543	7.199032773670522
11	1	2.2448979591836737	0.20408163265306123	-1.0	-2.0	3	-2.291235928732318	-0.6487342995997059	6.643974294224269
12	1	2.4489795918367347	0.20408163265306123	-1.0	-2.0	3	-2.272666333585495	-0.4818932388172571	7.830240756294965
13	1	2.6530612244897958	0.20408163265306123	-1.0	-2.0	3	-2.2203068403272797	-0.434612941825562	8.108393026386521
14	1	2.857142857142857	0.20408163265306123	-1.0	-2.0	3	-2.099371117344239	-0.5760163872205639	7.611686335236117
15	1	3.0612244897959187	0.20408163265306123	-1.0	-2.0	3	-1.8273664570193602	-0.8194978013051908	5.33651693695398
16	1	3.2653061224489797	0.20408163265306123	-1.0	-2.0	3	-1.3498037373984	-0.9673421428032642	6.526101846862835
17	1	3.4693877551020407	0.20408163265306123	-1.0	-2.0	3	-0.7058245958799758	-0.8400827355769009	5.913409440183491
18	1	3.673469387755102	0.20408163265306123	-1.0	-2.0	3	-0.034599946813633556	-0.4046303920274235	1.6723203681678056
19	1	3.8775510204081636	0.20408163265306123	-1.0	-2.0	3	0.48803356224574884	0.1906119006682293	2.6939754279627217
20	1	4.081632653061225	0.20408163265306123	-1.0	-2.0	3	0.7447328075464736	0.7018613146012758	3.5791347544262417
21	1	4.285714285714286	0.20408163265306123	-1.0	-2.0	3	0.7419172084549182	0.9389528045630555	1.1481005813799205
22	1	4.4897959183673475	0.20408163265306123	1.0	3.0	3	0.602335410640991	0.8743900193822299	7.993601166517788
23	1	4.6938775510204085	0.20408163265306123	1.0	3.0	3	0.4904681912550254	0.6400443150915067	5.6300988126839915
24	1	4.8979591836734695	0.20408163265306123	1.0	3.0	3	0.5194698265169551	0.4204185120429597	4.692863373865248
25	1	5.1020408163265305	0.20408163265306123	1.0	3.0	3	0.6963066590241194	0.3227563967504709	5.122101517372703
26	1	5.3061224489795915	0.20408163265306123	1.0	3.0	3	0.9315970664427156	0.3151275578673195	3.8979877624633548
27	1	5.510204081632653	0.20408163265306123	1.0	3.0	3	1.0974422652065021	0.27018998240604825	3.7514819877433805
28	1	5.714285714285714	0.20408163265306123	1.0	3.0	3	1.092151112363596	0.07682586715931988	5.8421941824447945
29	1	5.918367346938775	0.20408163265306123	1.0	3.0	3	0.8786617769299518	-0.26180192425135124	4.7400668156157195
30	1	6.122448979591837	0.20408163265306123	1.0	3.0	3	0.49022863809458894	-0.6103976486418282	0.46970811346428354
31	1	6.326530612244898	0.20408163265306123	1.0	3.0	3	0.01687103686811455	-0.7731144086831573	1.8591263762832797
32	1	6.530612244897959	0.20408163265306123	1.0	3.0	3	-0.415013675412006	-0.6060459999398821	0.6624963540411226
33	1	6.73469387755102	0.20408163265306123	-1.0	-2.0	3	-0.6708331127990966	-0.10081810060823543	4.280239603404084
34	1	6.938775510204081	0.20408163265306123	-1.0	-2.0	3	-0.6496229401534274	0.6069408332836784	2.9880036409081465
35	1	7.142857142857143	0.20408163265306123	-1.0	-2.0	3	-0.33156144098221285	1.3026099186827702	1.9195621653658543
36	1	7.346938775510204	0.20408163265306123	-1.0	-2.0	3	0.19664056115597928	1.7891154041409165	-0.6756095272019857
37	1	7.551020408163265	0.20408163265306123	-1.0	-2.0	3	0.76766437208789	1.9621601753255116	0.00020967162341034573
38	1	7.755102040816327	0.20408163265306123	-1.0	-2.0	3	1.2113560492956652	1.8309852208036586	-1.502031083191073
39	1	7.959183673469388	0.20408163265306123	-1.0	-2.0	3	1.443332176107808	1.4856307758508263	-0.6655726008460217
40	1	8.16326530612245	0.20408163265306123	-1.0	-2.0	3	1.5042416645032393	1.03917417844845	-1.5825051312448348
41	1	8.36734693877551	0.20408163265306123	-2.0	-1.0	3	1.5158928953251707	0.5806402144905874	1.977964807704872
42	1	8.571428571428571	0.20408163265306123	-2.0	-1.0	3	1.5793982912033733	0.16077822698446764	0.24421509845474532
43	1	8.775510204081632	0.20408163265306123	-2.0	-1.0	3	1.6882127725819063	-0.19064617943157047	0.6698175446818772
44	1	8.979591836734695	0.20408163265306123	-2.0	-1.0	3	1.7245872877421007	-0.43663242660902546	-1.9423651223290257
45	1	9.183673469387756	0.20408163265306123	-2.0	-1.0	3	1.5489244631922459	-0.5192877635517239	-0.565803590527689
46	1	9.387755102040817	0.20408163265306123	-2.0	-1.0	3	1.1197950220462418	-0.3755612240562674	2.6214316054662605
47	1	9.591836734693878	0.20408163265306123	-2.0	-1.0	3	0.5538158097576337	0.02214300111830328	2.214494721317555
48	1	9.795918367346939	0.20408163265306123	-2.0	-1.0	3	0.0744196159847185	0.6224737813755706	-0.06784869513971925
49	1	10.0	0.20408163265306123	-2.0	-1.0	3	-0.12070098511119988	1.2773553914496092	3.2099944935533733
0	2	0.0	0.40816326530612246	-2.0	-1.0	3	2.1039580979067827	0.941536736822788	-2.8019922978596212
1	2	0.20408163265306123	0.40816326530612246	-2.0	-1.0	3	2.3440853739873826	1.736076263919022	-1.7306666288417323
2	2	0.40816326530612246	0.40816326530612246	-2.0	-1.0	3	2.397696682643246	2.188821969327067	-4.089618148937999
3	2	0.6122448979591837	0.40816326530612246	-2.0	-1.0	3	2.203951571189859	2.239821741048869	-3.4020768602039513
4	2	0.8163265306122449	0.40816326530612246	-2.0	-1.0	3	1.7231114443578823	1.961753611209816	-0.9932310056156026
5	2	1.0204081632653061	0.40816326530612246	-2.0	-1.0	3	0.975379156366297	1.4826613829873714	-1.5104112607455602
6	2	1.2244897959183674	0.40816326530612246	-2.0	-1.0	3	0.06588228108387079	0.9209491364676241	0.7558701319639067
7	2	1.4285714285714286	0.40816326530612246	-2.0	-1.0	3	-0.8349760292074981	0.3705157580868974	4.06363819585037
8	2	1.6326530612244898	0.40816326530612246	-1.0	-2.0	3	-1.5570575011379209	-0.08201420266116088	5.713693266005709
9	2	1.836734693877551	0.40816326530612246	-1.0	-2.0	3	-2.0061908826281427	-0.354585127752	4.118308434995954
10	2	2.0408163265306123	0.40816326530612246	-1.0	-2.0	3	-2.2000534758578314	-0.40500699478605134	4.008425945563018
11	2	2.2448979591836737	0.40816326530612246	-1.0	-2.0	3	-2.2372799410339725	-0.2773776196010794	6.780500292688682
12	2	2.4489795918367347	0.40816326530612246	-1.0	-2.0	3	-2.2188383517297154	-0.10564403111783116	4.706552438884973
13	2	2.6530612244897958	0.40816326530612246	-1.0	-2.0	3	-2.1759621870292314	-0.046612026821792996	4.798515025168477
14	2	2.857142857142857	0.40816326530612246	-1.0	-2.0	3	-2.0558720712151857	-0.17571069821184948	3.179120985310686
15	2	3.0612244897959187	0.40816326530612246	-1.0	-2.0	3	-1.7755809229471313	-0.4215778958646757	4.8039615374541045
16	2	3.2653061224489797	0.40816326530612246	-1.0	-2.0	3	-1.304426733296465	-0.5985570601508096	5.492460097640703
17	2	3.4693877551020407	0.40816326530612246	-1.0	-2.0	3	-0.7141240035062845	-0.526816186198507	5.8842098050507685
18	2	3.673469387755102	0.40816326530612246	-1.0	-2.0	3	-0.15746973846001652	-0.16071328425350823	2.5534201074854663
19	2	3.8775510204081636	0.40816326530612246	-1.0	-2.0	3	0.21272436002993575	0.36681004638722386	4.042506891474613
20	2	4.081632653061225	0.40816326530612246	-1.0	-2.0	3	0.3308800948119703	0.8193110894734601	0.20903049722534872
21	2	4.285714285714286	0.40816326530612246	-1.0	-2.0	3	0.25455556725892375	1.0017220065959966	-0.07770974235312655
22	2	4.4897959183673475	0.40816326530612246	-1.0	-2.0	3	0.12698984039045105	0.8753699443250821	2.9670993332367477
23	2	4.6938775510204085	0.40816326530612246	-1.0	-2.0	3	0.09253982326069898	0.5657351940647449	2.0297419714465117
24	2	4.8979591836734695	0.40816326530612246	1.0	3.0	3	0.21848053277402982	0.26264557628303825	3.3439875868092526
25	2	5.1020408163265305	0.40816326530612246	1.0	3.0	3	0.4667578428584813	0.08745874106596885	3.542974308639676
26	2	5.3061224489795915	0.40816326530612246	1.0	3.0	3	0.7237396917392068	0.021156087016359487	5.410896245838757
27	2	5.510204081632653	0.40816326530612246	1.0	3.0	3	0.8622440644181661	-0.05985721547403838	5.442115801546869
28	2	5.714285714285714	0.40816326530612246	1.0	3.0	3	0.7994662430904628	-0.27065657815339217	2.0073446935059795
29	2	5.918367346938775	0.40816326530612246	1.0	3.0	3	0.5275760538103161	-0.6101438090775602	1.6462240544827058
30	2	6.122448979591837	0.40816326530612246	1.0	3.0	3	0.11433824704166143	-0.9349491324097104	0.41767904301361763
31	2	6.326530612244898	0.40816326530612246	1.0	3.0	3	-0.31768739464918716	-1.0336609873172609	-1.6021584892208867
32	2	6.530612244897959	0.40816326530612246	1.0	3.0	3	-0.6260669542824532	-0.7533671697656725	0.04700947324053596
33	2	6.73469387755102	0.40816326530612246	-1.0	-2.0	3	-0.693657824256869	-0.09836028845611908	3.8967658337111475
34	2	6.938775510204081	0.40816326530612246	-1.0	-2.0	3	-0.4752886405593662	0.7585647304360524	3.326410554411344
35	2	7.142857142857143	0.40816326530612246	-1.0	-2.0	3	-0.0261922890835904	1.5555994368764905	1.3639034493040505
36	2	7.346938775510204	0.40816326530612246	-1.0	-2.0	3	0.5107539463048806	2.0618052334745967	-2.0294156912848837
37	2	7.551020408163265	0.40816326530612246	-1.0	-2.0	3	0.965444338928262	2.1686941138203215	-2.559576339201879
38	2	7.755102040816327	0.40816326530612246	-1.0	-2.0	3	1.2239505613502604	1.9096666905080344	-1.2461331798995667
39	2	7.959183673469388	0.40816326530612246	-1.0	-2.0	3	1.2867075723395565	1.4113096902394573	-1.8115530915308844
40	2	8.16326530612245	0.40816326530612246	-1.0	-2.0	3	1.2600719093667208	0.8187609938565681	0.808774285005026
41	2	8.36734693877551	0.40816326530612246	-2.0	-1.0	3	1.2794602369722008	0.24309776010659298	0.09249398110594784
42	2	8.571428571428571	0.40816326530612246	-2.0	-1.0	3	1.4103313371630886	-0.24696557231983934	-0.7369753952926825
43	2	8.775510204081632	0.40816326530612246	-2.0	-1.0	3	1.5942074286989953	-0.6020421974808735	-0.7345767153726932
44	2	8.979591836734695	0.40816326530612246	-2.0	-1.0	3	1.681299715689818	-0.770032972922189	2.1439039767798755
45	2	9.183673469387756	0.40816326530612246	-2.0	-1.0	3	1.533196570979869	-0.6999058003888459	0.4458068834571499
46	2	9.387755102040817	0.40816326530612246	-2.0	-1.0	3	1.1284206565021664	-0.3713025343342642	3.0828861340079046
47	2	9.591836734693878	0.40816326530612246	-2.0	-1.0	3	0.5976942525183805	0.17172209958385093	1.016525882521496
48	2	9.795918367346939	0.40816326530612246	-2.0	-1.0	3	0.16086618921506116	0.8083585262509199	2.21935533667675
49	2	10.0	0.40816326530612246	-2.0	-1.0	3	0.0033153130556694017	1.3622865063200138	4.5022949351905375
0	3	0.0	0.6122448979591837	-2.0	-1.0	3	1.5764214370691378	0.24787036419939917	-1.66957733193361
1	3	0.20408163265306123	0.6122448979591837	-2.0	-1.0	3	1.8406964682807732	1.1240487552800063	-4.082819091721285
2	3	0.40816326530612246	0.6122448979591837	-2.0	-1.0	3	1.9151344417213572	1.6498647316465407	-0.9362254575445748
3	3	0.6122448979591837	0.6122448979591837	-2.0	-1.0	3	1.759180839536064	1.7843911794608827	-3.2949237850046993
4	3	0.8163265306122449	0.6122448979591837	-2.0	-1.0	3	1.3443084341678952	1.6170612811597094	-1.3305257864229805
5	3	1.0204081632653061	0.6122448979591837	-2.0	-1.0	3	0.6942662475036846	1.2793723647958948	-0.371006712345166
6	3	1.2244897959183674	0.6122448979591837	-2.0	-1.0	3	-0.08662111472087099	0.8758081112918974	2.6192294552962236
7	3	1.4285714285714286	0.6122448979591837	-2.0	-1.0	3	-0.8356010905144359	0.47387459253461917	3.0566841398713613
8	3	1.6326530612244898	0.6122448979591837	-2.0	-1.0	3	-1.4029190578982635	0.13331079444917948	5.456599215887381
9	3	1.836734693877551	0.6122448979591837	-2.0	-1.0	3	-1.7267935404079657	-0.07790866328299834	7.071274135966771
10	3	2.0408163265306123	0.6122448979591837	-2.0	-1.0	3	-1.855956404784612	-0.11174084390120426	5.613682989941314
11	3	2.2448979591836737	0.6122448979591837	-1.0	-2.0	3	-1.8994874041941883	0.009414597065900532	4.040557374487321
12	3	2.4489795918367347	0.6122448979591837	-1.0	-2.0	3	-1.9386586902305827	0.17522197550237273	4.171355338907599
13	3	2.6530612244897958	0.6122448979591837	-1.0	-2.0	3	-1.9659625964608576	0.23891307445345278	2.773557926482418
14	3	2.857142857142857	0.6122448979591837	-1.0	-2.0	3	-1.897212747339933	0.11502861098014827	4.160082346021141
15	3	3.0612244897959187	0.6122448979591837	-1.0	-2.0	3	-1.6476294839688856	-0.14733651646070023	5.084858364773768
16	3	3.2653061224489797	0.6122448979591837	-1.0	-2.0	3	-1.2143460692664232	-0.3795965406368214	4.494080420633952
17	3	3.4693877551020407	0.6122448979591837	-1.0	-2.0	3	-0.7027139099683516	-0.39920881526181984	4.175479748973922
18	3	3.673469387755102	0.6122448979591837	-1.0	-2.0	3	-0.2752058326759956	-0.13764951408436255	3.5266228557568184
19	3	3.8775510204081636	0.6122448979591837	-1.0	-2.0	3	-0.057576998212122865	0.30019594698213	1.670292949329086
20	3	4.081632653061225	0.6122448979591837	-1.0	-2.0	3	-0.06596981447640345	0.6915293292221533	2.5121862350723494
21	3	4.285714285714286	0.6122448979591837	-1.0	-2.0	3	-0.20176699992878708	0.8314213125690203	3.2620981245528773
22	3	4.4897959183673475	0.6122448979591837	-1.0	-2.0	3	-0.31373067263122195	0.6567951359658246	1.4428839300650345
23	3	4.6938775510204085	0.6122448979591837	-1.0	-2.0	3	-0.28482317534380547	0.2747798156157001	3.3175014218856536
24	3	4.8979591836734695	0.6122448979591837	-1.0	-2.0	3	-0.09160599798068782	-0.12072047711964856	3.045506365698409
25	3	5.1020408163265305	0.6122448979591837	-1.0	-2.0	3	0.19183891679064538	-0.38251045348643675	4.011766804228434
26	3	5.3061224489795915	0.6122448979591837	1.0	3.0	3	0.4379273917215139	-0.49913305262989005	3.8194636712757486
27	3	5.510204081632653	0.6122448979591837	1.0	3.0	3	0.527702349561525	-0.57905634764304	2.4009247582541233
28	3	5.714285714285714	0.6122448979591837	1.0	3.0	3	0.40156957848799574	-0.7449354107756387	-0.9613341004105374
29	3	5.918367346938775	0.6122448979591837	1.0	3.0	3	0.08321739168696998	-1.0159975245380373	0.5800195758092089
30	3	6.122448979591837	0.6122448979591837	1.0	3.0	3	-0.32559914998539313	-1.2644065988758093	0.36061754535799007
31	3	6.326530612244898	0.6122448979591837	1.0	3.0	3	-0.6761752531894105	-1.2799783861286897	-1.782025815573203
32	3	6.530612244897959	0.6122448979591837	-1.0	-2.0	3	-0.8239117144521468	-0.903200950785397	6.825075383364339
33	3	6.73469387755102	0.6122448979591837	-1.0	-2.0	3	-0.6863572838142903	-0.13991722835324572	3.1380530911384468
34	3	6.938775510204081	0.6122448979591837	-1.0	-2.0	3	-0.28528239814553097	0.8171522984754288	-0.13166919023205503
35	3	7.142857142857143	0.6122448979591837	-1.0	-2.0	3	0.25258824827576476	1.674099987440379	-0.4313854005573545
36	3	7.346938775510204	0.6122448979591837	-1.0	-2.0	3	0.7467098072537754	2.1750466099826022	-4.204575092114557
37	3	7.551020408163265	0.6122448979591837	-1.0	-2.0	3	1.0473565728404999	2.211569421822769	-2.7582206319583484
38	3	7.755102040816327	0.6122448979591837	-1.0	-2.0	3	1.1102106688117805	1.8448670810564798	-0.25573411575013716
39	3	7.959183673469388	0.6122448979591837	-1.0	-2.0	3	1.0160556194507784	1.2431828525811697	-2.7941368115086544
40	3	8.16326530612245	0.6122448979591837	-1.0	-2.0	3	0.9193761283836565	0.5878019152926399	-0.6303761140656137
41	3	8.36734693877551	0.6122448979591837	-2.0	-1.0	3	0.9527460821247136	0.00898749063888793	-0.15291834908220814
42	3	8.571428571428571	0.6122448979591837	-2.0	-1.0	3	1.1434401690200844	-0.4216192577844063	1.0587550880910854
43	3	8.775510204081632	0.6122448979591837	-2.0	-1.0	3	1.3937880196672925	-0.6623057586710883	0.43586957656105246
44	3	8.979591836734695	0.6122448979591837	-2.0	-1.0	3	1.5388686678295334	-0.6785276212282492	2.2797539436044874
45	3	9.183673469387756	0.6122448979591837	-2.0	-1.0	3	1.4477967223151123	-0.4522668645551694	1.701891414834982
46	3	9.387755102040817	0.6122448979591837	-2.0	-1.0	3	1.108016865678409	-0.013720805320985408	1.3920146092464845
47	3	9.591836734693878	0.6122448979591837	-2.0	-1.0	3	0.6422227470736009	0.5379957734595682	1.3523151096058916
48	3	9.795918367346939	0.6122448979591837	-2.0	-1.0	3	0.24774499445798046	1.0508090599815252	1.9255766834843067
49	3	10.0	0.6122448979591837	-2.0	-1.0	3	0.0935367562628534	1.3685257158746822	0.41002194522356117
0	4	0.0	0.8163265306122449	-2.0	-1.0	3	1.0999895936940254	-0.4459883541689194	2.2746615910488033
1	4	0.20408163265306123	0.8163265306122449	-2.0	-1.0	3	1.3836156277862144	0.4660244924702132	-1.5677088532736831
2	4	0.40816326530612246	0.8163265306122449	-2.0	-1.0	3	1.4573913866975161	1.0326007162202966	0.05506890306734791
3	4	0.6122448979591837	0.8163265306122449	-2.0	-1.0	3	1.3056852332377071	1.2255422613090463	0.5864582747581366
4	4	0.8163265306122449	0.8163265306122449	-2.0	-1.0	3	0.9279277217929138	1.1412223412413205	0.25595973767855645
5	4	1.0204081632653061	0.8163265306122449	-2.0	-1.0	3	0.37210129976312883	0.9108834253147804	1.133458304404591
6	4	1.2244897959183674	0.8163265306122449	-2.0	-1.0	3	-0.24673904663455073	0.6320320711297172	3.3418179121109923
7	4	1.4285714285714286	0.8163265306122449	-2.0	-1.0	3	-0.7796673175591116	0.3596654454866348	0.7658471455107811
8	4	1.6326530612244898	0.8163265306122449	-2.0	-1.0	3	-1.1185857205427208	0.13842783445004953	5.461453468817945
9	4	1.836734693877551	0.8163265306122449	-2.0	-1.0	3	-1.2583725454681005	0.024000993091819134	5.356719300436613
10	4	2.0408163265306123	0.8163265306122449	-2.0	-1.0	3	-1.293224648387729	0.060382478625741254	5.465313082481328
11	4	2.2448979591836737	0.8163265306122449	-2.0	-1.0	3	-1.3423926974340352	0.2302573987033773	6.302367011642086
12	4	2.4489795918367347	0.8163265306122449	-2.0	-1.0	3	-1.4576779053703062	0.4313695229103612	5.394263581952577
13	4	2.6530612244897958	0.8163265306122449	-2.0	-1.0	3	-1.5829003012180216	0.51836934192936	4.279183032525293
14	4	2.857142857142857	0.8163265306122449	-1.0	-2.0	3	-1.5976891590964686	0.3954840630818296	3.637037827942356
15	4	3.0612244897959187	0.8163265306122449	-1.0	-2.0	3	-1.4136479519409724	0.09542346394828155	4.303867604941399
16	4	3.2653061224489797	0.8163265306122449	-1.0	-2.0	3	-1.0509203293747096	-0.2215605051881587	4.631962033648242
17	4	3.4693877551020407	0.8163265306122449	-1.0	-2.0	3	-0.6382409962247232	-0.36129098600777076	4.5551262089823465
18	4	3.673469387755102	0.8163265306122449	-1.0	-2.0	3	-0.3366438398629348	-0.22512397580548626	5.034134645376172
19	4	3.8775510204081636	0.8163265306122449	-1.0	-2.0	3	-0.24140324027980592	0.11398314268923412	1.7101954912603605
20	4	4.081632653061225	0.8163265306122449	-1.0	-2.0	3	-0.32869764914440563	0.44597854777838974	2.647581100985446
21	4	4.285714285714286	0.8163265306122449	-1.0	-2.0	3	-0.4780772933037509	0.5504546317562581	3.925083668133124
22	4	4.4897959183673475	0.8163265306122449	-1.0	-2.0	3	-0.5494322529153604	0.3322239188203111	0.8034506189501043
23	4	4.6938775510204085	0.8163265306122449	-1.0	-2.0	3	-0.46234835280713554	-0.12505080232591245	3.9280259743950245
24	4	4.8979591836734695	0.8163265306122449	-1.0	-2.0	3	-0.23346544710640324	-0.6217510535525418	3.7745133518438347
25	4	5.1020408163265305	0.8163265306122449	-1.0	-2.0	3	0.03969431854017196	-0.9759576934285936	4.467368606949289
26	4	5.3061224489795915	0.8163265306122449	-1.0	-2.0	3	0.22963663922169195	-1.1340816680470487	3.9527576930150996
27	4	5.510204081632653	0.8163265306122449	-1.0	-2.0	3	0.2358579519000761	-1.1825087616823777	4.925698712624147
28	4	5.714285714285714	0.8163265306122449	1.0	3.0	3	0.02701085750365187	-1.2552365258394946	1.4708080172974531
29	4	5.918367346938775	0.8163265306122449	1.0	3.0	3	-0.3414359221611741	-1.4067065956894367	-3.0788721426421395
30	4	6.122448979591837	0.8163265306122449	1.0	3.0	3	-0.7385472418956185	-1.5444194281998231	-3.7753375294696805
31	4	6.326530612244898	0.8163265306122449	-1.0	-2.0	3	-0.999892649085252	-1.4743782674390493	5.386327699767145
32	4	6.530612244897959	0.8163265306122449	-1.0	-2.0	3	-0.9924296593259785	-1.0327126307718726	8.130756864823445
33	4	6.73469387755102	0.8163265306122449	-1.0	-2.0	3	-0.6785575548632043	-0.21477949177266287	3.5533088917829856
34	4	6.938775510204081	0.8163265306122449	-1.0	-2.0	3	-0.1452606524175786	0.7876301341217155	1.5392335117569387
