u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y
17	1	3.4693877551020407	0.20408163265306123	2.0	-1.5	3.0	-1.1762994116243268	-2.4002888653529215	4.604548779703336
18	1	3.673469387755102	0.20408163265306123	2.0	-1.5	3.0	-2.815092992592364	0.9299755452087846	-2.617570916571397
19	1	3.8775510204081636	0.20408163265306123	2.0	-1.5	3.0	-0.3796956646058258	2.973331797514658	-2.915418739854175
20	1	4.081632653061225	0.20408163265306123	2.0	-1.5	3.0	-1.7124919630828248	-2.905180565020223	4.96053120586886
21	1	4.285714285714286	0.20408163265306123	2.0	-1.5	3.0	-0.5488281376521833	0.3455009809582963	-0.10524111414177639
22	1	4.4897959183673475	0.20408163265306123	2.0	-1.5	3.0	2.120418439608997	1.5060525172953474	4.164886948503562
23	1	4.6938775510204085	0.20408163265306123	2.0	-1.5	3.0	-1.5963630848079555	1.9606489680832722	-3.9926098832370593
24	1	4.8979591836734695	0.20408163265306123	2.0	-1.5	3.0	-2.650183549865604	0.27122940733584056	-5.397850413310307
25	1	5.1020408163265305	0.20408163265306123	2.0	-1.5	3.0	-1.3116966478680208	0.7194958811046304	0.3930509643745721
26	1	5.3061224489795915	0.20408163265306123	2.0	-1.5	3.0	-1.2384374533998983	1.1803496716473205	-2.303554679726906
27	1	5.510204081632653	0.20408163265306123	2.0	-1.5	3.0	0.9714990883613703	2.153797498160584	1.7404136966191617
28	1	5.714285714285714	0.20408163265306123	2.0	-1.5	3.0	0.34219291404767027	-2.266262776783088	8.165459975808268
29	1	5.918367346938775	0.20408163265306123	2.0	-1.5	3.0	1.7033892546384806	2.5570931776491808	3.575833888870564
30	1	6.122448979591837	0.20408163265306123	2.0	-1.5	3.0	0.985881241964325	-2.8438955786905797	10.734722347153289
31	1	6.326530612244898	0.20408163265306123	2.0	-1.5	3.0	-0.5616788313595769	2.017198505746652	-1.3707477614853352
32	1	6.530612244897959	0.20408163265306123	2.0	-1.5	3.0	1.8841223079962077	-2.5395574406418167	9.625159574855795
33	1	6.73469387755102	0.20408163265306123	2.0	-1.5	3.0	-1.9981624805537765	-1.8322307303704664	1.5726551599087486
34	1	6.938775510204081	0.20408163265306123	2.0	-1.5	3.0	-2.8637275611968374	-2.9766351217132043	-2.0590049162294357
35	1	7.142857142857143	0.20408163265306123	2.0	-1.5	3.0	-2.4597128353461493	-0.3284597667837561	-4.6827390834686105
36	1	7.346938775510204	0.20408163265306123	2.0	-1.5	3.0	1.3341561035787013	-0.9938446396956464	4.183005038903467
37	1	7.551020408163265	0.20408163265306123	2.0	-1.5	3.0	-0.2287366184916757	-2.004042531077836	3.3047851975300686
38	1	7.755102040816327	0.20408163265306123	2.0	-1.5	3.0	-2.0323693257983892	-0.29345903517656247	0.2749419112957976
39	1	7.959183673469388	0.20408163265306123	2.0	-1.5	3.0	0.006268650620181226	-0.5857747009668968	1.853871478130571
40	1	8.16326530612245	0.20408163265306123	2.0	-1.5	3.0	-2.0861273837209895	1.6059661961924494	-4.43206980831928
41	1	8.36734693877551	0.20408163265306123	2.0	-1.5	3.0	1.1779222504664162	2.358781836420194	4.7409354163211885
42	1	8.571428571428571	0.20408163265306123	2.0	-1.5	3.0	-0.3230623465558158	0.9154035106024914	0.17917610609642298
43	1	8.775510204081632	0.20408163265306123	2.0	-1.5	3.0	-0.7138726434211051	-2.253537667640857	6.611971243670021
44	1	8.979591836734695	0.20408163265306123	2.0	-1.5	3.0	-1.1909274651127408	-1.2276552317408962	0.3589881373636392
45	1	9.183673469387756	0.20408163265306123	2.0	-1.5	3.0	0.7816955587133307	2.4799097809936788	0.3812919407339758
46	1	9.387755102040817	0.20408163265306123	2.0	-1.5	3.0	-0.8291243366796577	-2.4675930419526653	2.9055912660208754
47	1	9.591836734693878	0.20408163265306123	2.0	-1.5	3.0	-2.474100484103394	-0.5588649636550409	-1.8727279435004913
48	1	9.795918367346939	0.20408163265306123	2.0	-1.5	3.0	-2.291964587276908	2.6550277154008874	-3.6757774383760076
49	1	10.0	0.20408163265306123	2.0	-1.5	3.0	2.771385987297087	2.703989048816914	0.600317449186019
0	2	0.0	0.40816326530612246	-3.0	2.0	3.0	2.451484144245642	-0.5327809377066455	-4.442561110172037
1	2	0.20408163265306123	0.40816326530612246	-3.0	2.0	3.0	1.1982428028644971	1.0043813285927845	1.9489393538397028
2	2	0.40816326530612246	0.40816326530612246	-3.0	2.0	3.0	-1.4047802312428825	-0.25952640987600617	5.3584504736588485
3	2	0.6122448979591837	0.40816326530612246	-3.0	2.0	3.0	2.8150582640863435	1.5207632366180501	-5.657278491396954
4	2	0.8163265306122449	0.40816326530612246	-3.0	2.0	3.0	1.6725054237947674	-2.8105120158420087	-7.476248910712113
5	2	1.0204081632653061	0.40816326530612246	-3.0	2.0	3.0	1.301341134953974	-2.1350571064718493	-6.365496213199176
6	2	1.2244897959183674	0.40816326530612246	-3.0	2.0	3.0	-0.30383098713726797	0.6851928212615954	5.805400079483079
7	2	1.4285714285714286	0.40816326530612246	-3.0	2.0	3.0	-1.3665506289290459	-1.6046864253416184	3.9394463635316472
8	2	1.6326530612244898	0.40816326530612246	-3.0	2.0	3.0	-2.4216542270790042	0.9963137956148911	15.861592777938855
9	2	1.836734693877551	0.40816326530612246	-3.0	2.0	3.0	2.41561437926305	-0.8926624352322099	-6.570718170067876
10	2	2.0408163265306123	0.40816326530612246	-3.0	2.0	3.0	-0.2653422609983336	2.3198733487669285	6.132904122129663
11	2	2.2448979591836737	0.40816326530612246	-3.0	2.0	3.0	-1.785819811228618	1.915556313359919	12.591942239057403
12	2	2.4489795918367347	0.40816326530612246	-3.0	2.0	3.0	-1.164260255096085	-0.04297319958730661	6.901826905050113
13	2	2.6530612244897958	0.40816326530612246	2.0	-1.5	3.0	0.4753174136513758	1.6373705225691468	4.552751087740013
14	2	2.857142857142857	0.40816326530612246	2.0	-1.5	3.0	-1.9393633023646097	-1.3731726825894577	3.0600327224627693
15	2	3.0612244897959187	0.40816326530612246	2.0	-1.5	3.0	2.139685704554253	-0.0344413391288243	8.13399330088814
16	2	3.2653061224489797	0.40816326530612246	2.0	-1.5	3.0	1.5511171790112606	-1.815107688820331	12.117327396497032
17	2	3.4693877551020407	0.40816326530612246	2.0	-1.5	3.0	1.316777735705621	2.165317011125963	-0.28913691750411763
18	2	3.673469387755102	0.40816326530612246	2.0	-1.5	3.0	-0.4074417613493777	1.938405699410489	-2.1619330205014213
19	2	3.8775510204081636	0.40816326530612246	2.0	-1.5	3.0	0.7638530442146592	2.4128980104540076	-1.1764367954141242
20	2	4.081632653061225	0.40816326530612246	2.0	-1.5	3.0	0.5045878134764132	2.264861887345557	-0.26518926116598673
21	2	4.285714285714286	0.40816326530612246	2.0	-1.5	3.0	0.8990796093289202	2.7575775723569684	-2.4357509718793073
22	2	4.4897959183673475	0.40816326530612246	2.0	-1.5	3.0	-2.4933340731606655	-1.6299826102084443	1.8873953993237453
23	2	4.6938775510204085	0.40816326530612246	2.0	-1.5	3.0	-0.5051555869763424	2.5909457447718927	-2.3967308595827634
24	2	4.8979591836734695	0.40816326530612246	2.0	-1.5	3.0	-2.750314956828645	0.4272791481119862	-6.45086279845625
25	2	5.1020408163265305	0.40816326530612246	2.0	-1.5	3.0	-0.03605508453288664	-0.4650294964910868	1.3403811429538885
26	2	5.3061224489795915	0.40816326530612246	2.0	-1.5	3.0	-1.0208327260032881	0.3622433758072381	1.1203756410455061
27	2	5.510204081632653	0.40816326530612246	2.0	-1.5	3.0	-2.1328548668037186	-0.944385860098333	2.0366538343024203
28	2	5.714285714285714	0.40816326530612246	2.0	-1.5	3.0	-2.37958219366469	-1.2686819582342874	4.6365030563285705
29	2	5.918367346938775	0.40816326530612246	2.0	-1.5	3.0	0.5258674330662725	-1.5521139721348274	12.936096372851278
30	2	6.122448979591837	0.40816326530612246	2.0	-1.5	3.0	-1.9764421887786834	-2.5054320632572393	3.737684942199484
31	2	6.326530612244898	0.40816326530612246	2.0	-1.5	3.0	2.5507207102607836	-0.020610617116875396	5.905896576125185
32	2	6.530612244897959	0.40816326530612246	2.0	-1.5	3.0	0.48636683820237003	2.3265700542833248	-4.314225536665693
33	2	6.73469387755102	0.40816326530612246	2.0	-1.5	3.0	-0.9187811727909776	0.780911815646308	0.5934207212222132
34	2	6.938775510204081	0.40816326530612246	2.0	-1.5	3.0	0.5454929488885005	0.12585379653464113	2.073087738526806
35	2	7.142857142857143	0.40816326530612246	2.0	-1.5	3.0	-2.863176773821815	-0.428442490494501	-3.0182436473061696
36	2	7.346938775510204	0.40816326530612246	2.0	-1.5	3.0	2.7513552794486724	-0.2135902420968483	7.445878124158049
37	2	7.551020408163265	0.40816326530612246	2.0	-1.5	3.0	-0.10617937834259861	-1.7443359145682944	5.0873656207303775
38	2	7.755102040816327	0.40816326530612246	2.0	-1.5	3.0	1.696411363501717	1.937615263158584	5.884855351537756
39	2	7.959183673469388	0.40816326530612246	2.0	-1.5	3.0	-2.503620000465369	-1.8097022203108317	1.0606726062875356
40	2	8.16326530612245	0.40816326530612246	2.0	-1.5	3.0	-0.0800500149710377	1.2997365403638783	0.5333667761750585
41	2	8.36734693877551	0.40816326530612246	2.0	-1.5	3.0	-0.05575803387287426	1.5599100689769152	-1.7816021150691976
42	2	8.571428571428571	0.40816326530612246	2.0	-1.5	3.0	2.626958729849897	0.44921425216640554	3.8120594558653833
43	2	8.775510204081632	0.40816326530612246	2.0	-1.5	3.0	0.4303683142564525	2.177558249728971	-0.4997935414955461
44	2	8.979591836734695	0.40816326530612246	2.0	-1.5	3.0	-0.15906359365827694	-1.2536978852960998	4.4414089012863744
45	2	9.183673469387756	0.40816326530612246	2.0	-1.5	3.0	-1.3981460214486385	2.289703327457179	0.746995271471691
46	2	9.387755102040817	0.40816326530612246	2.0	-1.5	3.0	-1.0105860159446869	1.3764627575958253	-0.7927484949691181
47	2	9.591836734693878	0.40816326530612246	2.0	-1.5	3.0	0.12403441482922695	1.7924989665705642	2.7704842796044873
48	2	9.795918367346939	0.40816326530612246	2.0	-1.5	3.0	-0.36653123816971966	0.9874782571638852	-0.3376949587983593
49	2	10.0	0.40816326530612246	2.0	-1.5	3.0	-2.8703275207180177	2.078058101939816	-8.523865668784065
0	3	0.0	0.6122448979591837	-3.0	2.0	3.0	1.957751545166147	2.9585931763058158	0.872419002090354
1	3	0.20408163265306123	0.6122448979591837	-3.0	2.0	3.0	2.3769646310386	-0.47902287285216794	-6.7206982840255804
2	3	0.40816326530612246	0.6122448979591837	-3.0	2.0	3.0	-2.1585054660083354	1.8834941022574219	18.03156150051897
3	3	0.6122448979591837	0.6122448979591837	-3.0	2.0	3.0	0.32421686123429616	1.4674785571082012	3.114186502258645
4	3	0.8163265306122449	0.6122448979591837	-3.0	2.0	3.0	-2.3485455531873387	-0.28277900572789205	11.366679356513009
5	3	1.0204081632653061	0.6122448979591837	-3.0	2.0	3.0	1.03344055823887	2.5616939983950715	2.9914801713777237
6	3	1.2244897959183674	0.6122448979591837	-3.0	2.0	3.0	-1.31259729696595	-0.6334444225644318	7.766942324736036
7	3	1.4285714285714286	0.6122448979591837	-3.0	2.0	3.0	0.9565358081514104	0.39279549765742505	1.782123244598811
8	3	1.6326530612244898	0.6122448979591837	-3.0	2.0	3.0	1.3619676857212957	-2.3643458580542305	-6.1670300430030505
9	3	1.836734693877551	0.6122448979591837	-3.0	2.0	3.0	1.6118849515059424	-1.6453488356024026	-5.218068209527359
10	3	2.0408163265306123	0.6122448979591837	-3.0	2.0	3.0	-2.3535543242646204	2.044177023202564	12.675744704482861
11	3	2.2448979591836737	0.6122448979591837	-3.0	2.0	3.0	2.4960710708256473	-0.6206836630269157	-4.725918085196091
12	3	2.4489795918367347	0.6122448979591837	-3.0	2.0	3.0	-1.618716054630715	-0.6354954635084509	5.561444406108489
13	3	2.6530612244897958	0.6122448979591837	-3.0	2.0	3.0	-2.7755246629429213	-1.5241138908562786	5.520733238639899
14	3	2.857142857142857	0.6122448979591837	2.0	-1.5	3.0	0.32911481634890016	-0.05033799421527352	0.8583770818015672
15	3	3.0612244897959187	0.6122448979591837	2.0	-1.5	3.0	-0.7744662968253673	1.8349017681037347	-0.9129624309315683
16	3	3.2653061224489797	0.6122448979591837	2.0	-1.5	3.0	1.9787384587944787	2.370984706642438	6.953955184548779
17	3	3.4693877551020407	0.6122448979591837	2.0	-1.5	3.0	1.849508832385811	-2.5793134077348965	10.927968906914202
18	3	3.673469387755102	0.6122448979591837	2.0	-1.5	3.0	-1.097166643063708	0.44892438744069274	-0.1346561010356907
19	3	3.8775510204081636	0.6122448979591837	2.0	-1.5	3.0	2.71739637041847	-0.19635979264599257	9.37244124391165
20	3	4.081632653061225	0.6122448979591837	2.0	-1.5	3.0	-1.2544929711592883	0.6856911028294701	2.400981322277574
21	3	4.285714285714286	0.6122448979591837	2.0	-1.5	3.0	0.09034277539028723	-0.31634587855038543	4.14881499667483
22	3	4.4897959183673475	0.6122448979591837	2.0	-1.5	3.0	-1.4642094565943835	-0.608131074879509	0.05919142975458791
23	3	4.6938775510204085	0.6122448979591837	2.0	-1.5	3.0	2.61626142029378	-0.16871572542306357	10.974746026356906
24	3	4.8979591836734695	0.6122448979591837	2.0	-1.5	3.0	-2.0123530945078913	0.4919947725384848	-0.7979963612848795
25	3	5.1020408163265305	0.6122448979591837	2.0	-1.5	3.0	-2.730536283646026	0.005899266190660946	0.9855295154129387
26	3	5.3061224489795915	0.6122448979591837	2.0	-1.5	3.0	-0.38941763998177237	-0.1671332938761232	2.8841421445999287
27	3	5.510204081632653	0.6122448979591837	2.0	-1.5	3.0	2.954253384335022	1.9070118597484846	3.2929336576761914
28	3	5.714285714285714	0.6122448979591837	2.0	-1.5	3.0	2.350063597529484	1.473887947427146	2.410937075615503
29	3	5.918367346938775	0.6122448979591837	2.0	-1.5	3.0	1.491648116741695	-0.9517290349128431	11.125477633372967
30	3	6.122448979591837	0.6122448979591837	2.0	-1.5	3.0	2.3447549452711494	1.8034627050919223	8.862563704666833
31	3	6.326530612244898	0.6122448979591837	2.0	-1.5	3.0	2.3606798381871794	2.1219040140270007	4.134585425448006
32	3	6.530612244897959	0.6122448979591837	2.0	-1.5	3.0	0.11315016231869457	-2.079046767754857	5.4826990037137024
33	3	6.73469387755102	0.6122448979591837	2.0	-1.5	3.0	-1.104425689015242	0.49609477038455285	3.3352561239376417
34	3	6.938775510204081	0.6122448979591837	2.0	-1.5	3.0	1.6320745926659281	-1.2881280384047173	5.705488458341083
35	3	7.142857142857143	0.6122448979591837	2.0	-1.5	3.0	0.9699675790065667	1.4350339315603353	0.7742484680220212
36	3	7.346938775510204	0.6122448979591837	2.0	-1.5	3.0	-0.7580536267577394	-1.5672880238479006	5.282310070306722
37	3	7.551020408163265	0.6122448979591837	2.0	-1.5	3.0	-2.433199991630908	1.028421145038191	-4.29689322725318
38	3	7.755102040816327	0.6122448979591837	2.0	-1.5	3.0	1.4807376680941555	-1.4692520636541966	8.153829231549446
39	3	7.959183673469388	0.6122448979591837	2.0	-1.5	3.0	-1.425236904462812	0.06686258057965899	-0.3185142014752659
40	3	8.16326530612245	0.6122448979591837	2.0	-1.5	3.0	2.6208789032026756	2.6918788074971527	4.963482329957222
41	3	8.36734693877551	0.6122448979591837	2.0	-1.5	3.0	-1.5541765499658915	-0.7121547692613932	4.126713241916169
42	3	8.571428571428571	0.6122448979591837	2.0	-1.5	3.0	-2.263452405531084	2.2544309157792464	-4.704735144202109
43	3	8.775510204081632	0.6122448979591837	2.0	-1.5	3.0	1.986676032749437	2.9216674872233677	4.039713119536753
44	3	8.979591836734695	0.6122448979591837	2.0	-1.5	3.0	-2.0802941002530355	2.2491050928309795	-9.14713306707234
45	3	9.183673469387756	0.6122448979591837	2.0	-1.5	3.0	-1.9243901510535655	-2.0048038216599426	2.0488090260400176
46	3	9.387755102040817	0.6122448979591837	2.0	-1.5	3.0	0.5962967491250613	1.9179493172109785	-0.5815985857253052
47	3	9.591836734693878	0.6122448979591837	2.0	-1.5	3.0	2.2473722450247866	-2.8071036293966323	8.963070548191359
48	3	9.795918367346939	0.6122448979591837	2.0	-1.5	3.0	-1.8213920057125605	-0.6401886978041529	-1.6583437903085807
49	3	10.0	0.6122448979591837	2.0	-1.5	3.0	-1.1380579625994314	2.224400239907183	-3.3644940266364642
0	4	0.0	0.8163265306122449	-3.0	2.0	3.0	1.6644290294470654	1.1325132765595187	2.3325201850788706
1	4	0.20408163265306123	0.8163265306122449	-3.0	2.0	3.0	2.830958556365804	0.19644256402726867	-8.084374155956894
2	4	0.40816326530612246	0.8163265306122449	-3.0	2.0	3.0	0.004447117214053886	-0.6728158495042766	1.7099478076867243
3	4	0.6122448979591837	0.8163265306122449	-3.0	2.0	3.0	-2.1366149846924953	1.8737816788217163	12.068027086720367
4	4	0.8163265306122449	0.8163265306122449	-3.0	2.0	3.0	-2.9163822737507905	1.2573504236893251	13.526583206316609
5	4	1.0204081632653061	0.8163265306122449	-3.0	2.0	3.0	-1.6220638200068684	-0.18956808230595978	9.743260402344045
6	4	1.2244897959183674	0.8163265306122449	-3.0	2.0	3.0	-2.2090666932808736	2.354906023257959	15.54777185961737
7	4	1.4285714285714286	0.8163265306122449	-3.0	2.0	3.0	1.0659520416771446	-1.6203118930882057	-0.42933416946167213
8	4	1.6326530612244898	0.8163265306122449	-3.0	2.0	3.0	-2.2690049722288133	-1.9776509450482507	5.504075248277662
9	4	1.836734693877551	0.8163265306122449	-3.0	2.0	3.0	0.03797958972379778	0.8568225860014893	3.0338355265725037
10	4	2.0408163265306123	0.8163265306122449	-3.0	2.0	3.0	1.165574613857319	2.8319660562106215	4.663525932868161
11	4	2.2448979591836737	0.8163265306122449	-3.0	2.0	3.0	0.48669965532541415	-1.5164605601593781	-0.9474023059347506
12	4	2.4489795918367347	0.8163265306122449	-3.0	2.0	3.0	-1.8013460900396543	-1.501977726397041	5.797372873845731
13	4	2.6530612244897958	0.8163265306122449	-3.0	2.0	3.0	1.8247471570935758	-2.1630069122268605	-9.240128458259523
14	4	2.857142857142857	0.8163265306122449	2.0	-1.5	3.0	1.2924427776948102	2.1633813316417925	2.5434155665896485
15	4	3.0612244897959187	0.8163265306122449	2.0	-1.5	3.0	1.43390402349325	-1.6416147575319955	8.84374392609703
16	4	3.2653061224489797	0.8163265306122449	2.0	-1.5	3.0	-2.2136534906561205	0.019071160349326988	4.208402862615089
17	4	3.4693877551020407	0.8163265306122449	2.0	-1.5	3.0	-2.2574771780979326	2.9452348680132276	-1.7099062828319491
18	4	3.673469387755102	0.8163265306122449	2.0	-1.5	3.0	2.565375306039046	-2.927154594467739	10.601684965022356
19	4	3.8775510204081636	0.8163265306122449	2.0	-1.5	3.0	-0.6145308370503564	0.33891654306476493	0.6159509478164936
20	4	4.081632653061225	0.8163265306122449	2.0	-1.5	3.0	-1.1943078493143615	0.07373425622967478	-2.791961587106492
21	4	4.285714285714286	0.8163265306122449	2.0	-1.5	3.0	-0.06849572789080005	1.8446842584609282	-1.233108624890837
22	4	4.4897959183673475	0.8163265306122449	2.0	-1.5	3.0	0.9771852765814946	-0.868310762683338	6.966947955266262
23	4	4.6938775510204085	0.8163265306122449	2.0	-1.5	3.0	2.7337395422818194	-0.5379518466057505	11.98757750147079
24	4	4.8979591836734695	0.8163265306122449	2.0	-1.5	3.0	-1.28132263870767	-1.992372116406818	1.7854742622717679
25	4	5.1020408163265305	0.8163265306122449	2.0	-1.5	3.0	2.5488505758721622	1.4448913898147202	4.4585345768697024
26	4	5.3061224489795915	0.8163265306122449	2.0	-1.5	3.0	-2.850843051682462	1.7082534551288902	-10.095466602970234
27	4	5.510204081632653	0.8163265306122449	2.0	-1.5	3.0	0.3311882539609483	-2.1800200753270182	6.5664082996863815
28	4	5.714285714285714	0.8163265306122449	2.0	-1.5	3.0	0.8038506700865105	-0.6392575560700697	3.176155247594108
29	4	5.918367346938775	0.8163265306122449	2.0	-1.5	3.0	-2.3646155774954805	2.3574299721760976	-6.456614824828774
