u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y
42	2	8.571428571428571	0.40816326530612246	2.0	-1.5	3.0	1.4103313371630886	-0.24696557231983934	4.097757351925489
43	2	8.775510204081632	0.40816326530612246	2.0	-1.5	3.0	1.5942074286989953	-0.6020421974808735	6.483593267277637
44	2	8.979591836734695	0.40816326530612246	2.0	-1.5	3.0	1.681299715689818	-0.770032972922189	7.450420702240018
45	2	9.183673469387756	0.40816326530612246	2.0	-1.5	3.0	1.533196570979869	-0.6999058003888459	9.32616423451786
46	2	9.387755102040817	0.40816326530612246	2.0	-1.5	3.0	1.1284206565021664	-0.3713025343342642	5.9766382663468365
47	2	9.591836734693878	0.40816326530612246	2.0	-1.5	3.0	0.5976942525183805	0.17172209958385093	5.166229744439807
48	2	9.795918367346939	0.40816326530612246	2.0	-1.5	3.0	0.16086618921506116	0.8083585262509199	1.485075090879802
49	2	10.0	0.40816326530612246	2.0	-1.5	3.0	0.0033153130556694017	1.3622865063200138	-0.5179788413899629
0	3	0.0	0.6122448979591837	-3.0	2.0	3.0	1.5764214370691378	0.24787036419939917	-2.4399195355990795
1	3	0.20408163265306123	0.6122448979591837	-3.0	2.0	3.0	1.8406964682807732	1.1240487552800063	-1.180524474951998
2	3	0.40816326530612246	0.6122448979591837	-3.0	2.0	3.0	1.9151344417213572	1.6498647316465407	3.2149133036729656
3	3	0.6122448979591837	0.6122448979591837	-3.0	2.0	3.0	1.759180839536064	1.7843911794608827	0.2645064912830912
4	3	0.8163265306122449	0.6122448979591837	-3.0	2.0	3.0	1.3443084341678952	1.6170612811597094	3.2493087644861642
5	3	1.0204081632653061	0.6122448979591837	-3.0	2.0	3.0	0.6942662475036846	1.2793723647958948	2.3472870144719526
6	3	1.2244897959183674	0.6122448979591837	-3.0	2.0	3.0	-0.08662111472087099	0.8758081112918974	6.175945832839213
7	3	1.4285714285714286	0.6122448979591837	-3.0	2.0	3.0	-0.8356010905144359	0.47387459253461917	6.935741164244875
8	3	1.6326530612244898	0.6122448979591837	-3.0	2.0	3.0	-1.4029190578982635	0.13331079444917948	7.279581390520536
9	3	1.836734693877551	0.6122448979591837	-3.0	2.0	3.0	-1.7267935404079657	-0.07790866328299834	7.973610136988608
10	3	2.0408163265306123	0.6122448979591837	-3.0	2.0	3.0	-1.855956404784612	-0.11174084390120426	7.5259029072646895
11	3	2.2448979591836737	0.6122448979591837	-3.0	2.0	3.0	-1.8994874041941883	0.009414597065900532	9.274881658566967
12	3	2.4489795918367347	0.6122448979591837	-3.0	2.0	3.0	-1.9386586902305827	0.17522197550237273	8.597690671270518
13	3	2.6530612244897958	0.6122448979591837	-3.0	2.0	3.0	-1.9659625964608576	0.23891307445345278	7.843706733580419
14	3	2.857142857142857	0.6122448979591837	2.0	-1.5	3.0	-1.897212747339933	0.11502861098014827	-2.5643903790496125
15	3	3.0612244897959187	0.6122448979591837	2.0	-1.5	3.0	-1.6476294839688856	-0.14733651646070023	0.14148070390592823
16	3	3.2653061224489797	0.6122448979591837	2.0	-1.5	3.0	-1.2143460692664232	-0.3795965406368214	3.1145667429354296
17	3	3.4693877551020407	0.6122448979591837	2.0	-1.5	3.0	-0.7027139099683516	-0.39920881526181984	2.3933749199228243
18	3	3.673469387755102	0.6122448979591837	2.0	-1.5	3.0	-0.2752058326759956	-0.13764951408436255	2.5077646981371995
19	3	3.8775510204081636	0.6122448979591837	2.0	-1.5	3.0	-0.057576998212122865	0.30019594698213	2.7918347576057383
20	3	4.081632653061225	0.6122448979591837	2.0	-1.5	3.0	-0.06596981447640345	0.6915293292221533	3.4632685543474944
21	3	4.285714285714286	0.6122448979591837	2.0	-1.5	3.0	-0.20176699992878708	0.8314213125690203	1.6235621579937156
22	3	4.4897959183673475	0.6122448979591837	2.0	-1.5	3.0	-0.31373067263122195	0.6567951359658246	0.8736869122466476
23	3	4.6938775510204085	0.6122448979591837	2.0	-1.5	3.0	-0.28482317534380547	0.2747798156157001	3.4010448134637
24	3	4.8979591836734695	0.6122448979591837	2.0	-1.5	3.0	-0.09160599798068782	-0.12072047711964856	3.533814267795114
25	3	5.1020408163265305	0.6122448979591837	2.0	-1.5	3.0	0.19183891679064538	-0.38251045348643675	5.877138503805936
26	3	5.3061224489795915	0.6122448979591837	2.0	-1.5	3.0	0.4379273917215139	-0.49913305262989005	4.853597408915245
27	3	5.510204081632653	0.6122448979591837	2.0	-1.5	3.0	0.527702349561525	-0.57905634764304	3.393402930936985
28	3	5.714285714285714	0.6122448979591837	2.0	-1.5	3.0	0.40156957848799574	-0.7449354107756387	3.2103432740823687
29	3	5.918367346938775	0.6122448979591837	2.0	-1.5	3.0	0.08321739168696998	-1.0159975245380373	6.754090985470057
30	3	6.122448979591837	0.6122448979591837	2.0	-1.5	3.0	-0.32559914998539313	-1.2644065988758093	6.399993749322049
31	3	6.326530612244898	0.6122448979591837	2.0	-1.5	3.0	-0.6761752531894105	-1.2799783861286897	3.343218056210963
32	3	6.530612244897959	0.6122448979591837	2.0	-1.5	3.0	-0.8239117144521468	-0.903200950785397	2.227993845853817
33	3	6.73469387755102	0.6122448979591837	2.0	-1.5	3.0	-0.6863572838142903	-0.13991722835324572	3.6639666402040407
34	3	6.938775510204081	0.6122448979591837	2.0	-1.5	3.0	-0.28528239814553097	0.8171522984754288	-0.1801003465585651
35	3	7.142857142857143	0.6122448979591837	2.0	-1.5	3.0	0.25258824827576476	1.674099987440379	-0.1243822583038221
36	3	7.346938775510204	0.6122448979591837	2.0	-1.5	3.0	0.7467098072537754	2.1750466099826022	2.035008192894953
37	3	7.551020408163265	0.6122448979591837	2.0	-1.5	3.0	1.0473565728404999	2.211569421822769	1.2841026093723595
38	3	7.755102040816327	0.6122448979591837	2.0	-1.5	3.0	1.1102106688117805	1.8448670810564798	2.446718382638752
39	3	7.959183673469388	0.6122448979591837	2.0	-1.5	3.0	1.0160556194507784	1.2431828525811697	2.9630333368741613
40	3	8.16326530612245	0.6122448979591837	2.0	-1.5	3.0	0.9193761283836565	0.5878019152926399	4.37901756982702
41	3	8.36734693877551	0.6122448979591837	2.0	-1.5	3.0	0.9527460821247136	0.00898749063888793	6.6513632549332415
42	3	8.571428571428571	0.6122448979591837	2.0	-1.5	3.0	1.1434401690200844	-0.4216192577844063	6.032540358343961
43	3	8.775510204081632	0.6122448979591837	2.0	-1.5	3.0	1.3937880196672925	-0.6623057586710883	7.585958168937291
44	3	8.979591836734695	0.6122448979591837	2.0	-1.5	3.0	1.5388686678295334	-0.6785276212282492	4.532813641212662
45	3	9.183673469387756	0.6122448979591837	2.0	-1.5	3.0	1.4477967223151123	-0.4522668645551694	6.513095739050331
46	3	9.387755102040817	0.6122448979591837	2.0	-1.5	3.0	1.108016865678409	-0.013720805320985408	4.182577101472208
47	3	9.591836734693878	0.6122448979591837	2.0	-1.5	3.0	0.6422227470736009	0.5379957734595682	1.9539355084283148
48	3	9.795918367346939	0.6122448979591837	2.0	-1.5	3.0	0.24774499445798046	1.0508090599815252	0.8215859402827348
49	3	10.0	0.6122448979591837	2.0	-1.5	3.0	0.0935367562628534	1.3685257158746822	0.7166306378376684
0	4	0.0	0.8163265306122449	-3.0	2.0	3.0	1.0999895936940254	-0.4459883541689194	-0.04706731147489851
1	4	0.20408163265306123	0.8163265306122449	-3.0	2.0	3.0	1.3836156277862144	0.4660244924702132	-1.8767887955926712
2	4	0.40816326530612246	0.8163265306122449	-3.0	2.0	3.0	1.4573913866975161	1.0326007162202966	0.7313166380910666
3	4	0.6122448979591837	0.8163265306122449	-3.0	2.0	3.0	1.3056852332377071	1.2255422613090463	0.9288170312379979
4	4	0.8163265306122449	0.8163265306122449	-3.0	2.0	3.0	0.9279277217929138	1.1412223412413205	2.0890701491514485
5	4	1.0204081632653061	0.8163265306122449	-3.0	2.0	3.0	0.37210129976312883	0.9108834253147804	4.958910232970929
6	4	1.2244897959183674	0.8163265306122449	-3.0	2.0	3.0	-0.24673904663455073	0.6320320711297172	5.676925578417994
7	4	1.4285714285714286	0.8163265306122449	-3.0	2.0	3.0	-0.7796673175591116	0.3596654454866348	7.730080477954035
8	4	1.6326530612244898	0.8163265306122449	-3.0	2.0	3.0	-1.1185857205427208	0.13842783445004953	6.439480731465886
9	4	1.836734693877551	0.8163265306122449	-3.0	2.0	3.0	-1.2583725454681005	0.024000993091819134	5.953191357999561
10	4	2.0408163265306123	0.8163265306122449	-3.0	2.0	3.0	-1.293224648387729	0.060382478625741254	6.720615381314046
11	4	2.2448979591836737	0.8163265306122449	-3.0	2.0	3.0	-1.3423926974340352	0.2302573987033773	7.790813878797888
12	4	2.4489795918367347	0.8163265306122449	-3.0	2.0	3.0	-1.4576779053703062	0.4313695229103612	8.456489459998782
13	4	2.6530612244897958	0.8163265306122449	-3.0	2.0	3.0	-1.5829003012180216	0.51836934192936	7.429954497221077
14	4	2.857142857142857	0.8163265306122449	2.0	-1.5	3.0	-1.5976891590964686	0.3954840630818296	-0.6754921857808387
15	4	3.0612244897959187	0.8163265306122449	2.0	-1.5	3.0	-1.4136479519409724	0.09542346394828155	0.3148543128692644
16	4	3.2653061224489797	0.8163265306122449	2.0	-1.5	3.0	-1.0509203293747096	-0.2215605051881587	4.37734264595022
17	4	3.4693877551020407	0.8163265306122449	2.0	-1.5	3.0	-0.6382409962247232	-0.36129098600777076	4.611510250664297
18	4	3.673469387755102	0.8163265306122449	2.0	-1.5	3.0	-0.3366438398629348	-0.22512397580548626	1.5978440957838347
19	4	3.8775510204081636	0.8163265306122449	2.0	-1.5	3.0	-0.24140324027980592	0.11398314268923412	1.9869896034700667
20	4	4.081632653061225	0.8163265306122449	2.0	-1.5	3.0	-0.32869764914440563	0.44597854777838974	-0.1556656222526498
21	4	4.285714285714286	0.8163265306122449	2.0	-1.5	3.0	-0.4780772933037509	0.5504546317562581	0.479779698303753
22	4	4.4897959183673475	0.8163265306122449	2.0	-1.5	3.0	-0.5494322529153604	0.3322239188203111	1.7973058704267384
23	4	4.6938775510204085	0.8163265306122449	2.0	-1.5	3.0	-0.46234835280713554	-0.12505080232591245	3.7701965239848896
24	4	4.8979591836734695	0.8163265306122449	2.0	-1.5	3.0	-0.23346544710640324	-0.6217510535525418	2.554340888936496
25	4	5.1020408163265305	0.8163265306122449	2.0	-1.5	3.0	0.03969431854017196	-0.9759576934285936	3.7256421271384887
26	4	5.3061224489795915	0.8163265306122449	2.0	-1.5	3.0	0.22963663922169195	-1.1340816680470487	2.4762844933406383
27	4	5.510204081632653	0.8163265306122449	2.0	-1.5	3.0	0.2358579519000761	-1.1825087616823777	5.042146645642584
28	4	5.714285714285714	0.8163265306122449	2.0	-1.5	3.0	0.02701085750365187	-1.2552365258394946	3.608858488942092
29	4	5.918367346938775	0.8163265306122449	2.0	-1.5	3.0	-0.3414359221611741	-1.4067065956894367	3.7653887650042153
