u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y
18	0	3.673469387755102	0.0	-1.0	-2.0	3	0.07669761041009604	-0.7921856866314453	3.4361586603508156
19	0	3.8775510204081636	0.0	1.0	-2.0	3	0.7063467269137004	-0.15649336045774662	4.814404404510725
20	0	4.081632653061225	0.0	1.0	-2.0	3	1.0673516243906667	0.40070909614776434	2.566857393849449
21	0	4.285714285714286	0.0	1.0	-2.0	3	1.117847029060224	0.6918044754052453	3.7184192076443736
22	0	4.4897959183673475	0.0	1.0	-2.0	3	0.9546881467224574	0.6873979295211752	2.219326259887097
23	0	4.6938775510204085	0.0	1.0	-2.0	3	0.7544301482650368	0.5133619420607697	1.7886910988879143
24	0	4.8979591836734695	0.0	1.0	-2.0	3	0.6713707914046834	0.3488799607390044	2.5899394407142533
25	0	5.1020408163265305	0.0	1.0	-2.0	3	0.7579249989250888	0.3022076932413327	0.7917595126911485
26	0	5.3061224489795915	0.0	1.0	-2.0	3	0.9526026694683186	0.3499492207703871	3.1440125089209383
27	0	5.510204081632653	0.0	1.0	-2.0	3	1.1314879718523352	0.37453865789110663	3.229303384052979
28	0	5.714285714285714	0.0	1.0	-2.0	3	1.1797765024521587	0.26474473801167064	4.392555498321988
29	0	5.918367346938775	0.0	1.0	-2.0	3	1.0386507729052632	0.005544497758160183	2.3298873422039015
30	0	6.122448979591837	0.0	1.0	-2.0	3	0.7137487138687328	-0.30122950809951904	5.361887454844964
31	0	6.326530612244898	0.0	1.0	-2.0	3	0.26278283164201527	-0.4929647255171642	4.987251648174235
32	0	6.530612244897959	0.0	1.0	-2.0	3	-0.2160370769654722	-0.43814563633611264	4.787093403035549
33	0	6.73469387755102	0.0	1.0	-2.0	3	-0.5942783401606111	-0.10734787022082926	2.5729681618773235
34	0	6.938775510204081	0.0	-1.0	-2.0	3	-0.7402543852904591	0.4131930800115933	3.8263753759597523
35	0	7.142857142857143	0.0	-1.0	-2.0	3	-0.5715848742608779	0.9653172644223794	0.31683071399990426
36	0	7.346938775510204	0.0	-1.0	-2.0	3	-0.11033581815193043	1.39077854605316	0.9705215347296898
37	0	7.551020408163265	0.0	-1.0	-2.0	3	0.5043842962250165	1.593635067694958	-1.3857009175048831
38	0	7.755102040816327	0.0	-1.0	-2.0	3	1.0741848220775525	1.5665519985123821	-2.693550468282959
39	0	7.959183673469388	0.0	-1.0	-2.0	3	1.4456441356490544	1.3747870167768272	-2.206944635550634
40	0	8.16326530612245	0.0	-1.0	-2.0	3	1.5922965298597995	1.1113479945882894	-0.8100144942700349
41	0	8.36734693877551	0.0	-2.0	-2.0	3	1.610904647315988	0.8487719603651519	-2.661222502758123
42	0	8.571428571428571	0.0	-2.0	-2.0	3	1.6288474627290312	0.6131608520094477	-1.1455504509507382
43	0	8.775510204081632	0.0	-2.0	-2.0	3	1.6906486804915082	0.3937303154339562	-2.7961717913545443
44	0	8.979591836734695	0.0	-2.0	-2.0	3	1.7141831273633394	0.18044226352950893	-2.7036385710399724
45	0	9.183673469387756	0.0	-2.0	-2.0	3	1.5567448877031622	0.003374881477680447	1.1149091523675332
46	0	9.387755102040817	0.0	-2.0	-2.0	3	1.143695494219835	-0.05752047223848711	1.6410700724985956
47	0	9.591836734693878	0.0	-2.0	-2.0	3	0.5577829548730676	0.0916972342596796	0.7566724694120789
48	0	9.795918367346939	0.0	-2.0	-2.0	3	0.012521344465925208	0.4911516205803939	1.9899543907838764
49	0	10.0	0.0	-2.0	-2.0	3	-0.2784145318969277	1.0678377570628266	2.338709903849394
0	1	0.0	0.20408163265306123	-2.0	-1.0	3	2.5703650800039344	1.4590350677200852	-3.2224846802664087
1	1	0.20408163265306123	0.20408163265306123	-2.0	-1.0	3	2.7802676591718685	2.169820270483208	-4.5969548022618145
2	1	0.40816326530612246	0.20408163265306123	-2.0	-1.0	3	2.796336311525507	2.562620351085073	-4.1696543009547495
3	1	0.6122448979591837	0.20408163265306123	-2.0	-1.0	3	2.5474225424875803	2.5569250117450975	-5.309411324401356
4	1	0.8163265306122449	0.20408163265306123	-1.0	-1.0	3	2.001043593160213	2.200041004993321	-1.1730239943553677
5	1	1.0204081632653061	0.20408163265306123	-1.0	-1.0	3	1.1924461680306149	1.6073704317333835	0.1841196257728492
6	1	1.2244897959183674	0.20408163265306123	-1.0	-1.0	3	0.23369015108902885	0.9060922887618004	1.6147317172452325
7	1	1.4285714285714286	0.20408163265306123	-1.0	-1.0	3	-0.7114569792651535	0.2157075332433309	3.1449244857431458
8	1	1.6326530612244898	0.20408163265306123	-1.0	-1.0	3	-1.4833175046862201	-0.34900166996309234	4.897900588694954
9	1	1.836734693877551	0.20408163265306123	-1.0	-1.0	3	-1.987894633840286	-0.6902509274930533	5.709112307720314
10	1	2.0408163265306123	0.20408163265306123	-1.0	-1.0	3	-2.229428801038648	-0.7694281219250543	5.055272044682629
11	1	2.2448979591836737	0.20408163265306123	-1.0	-1.0	3	-2.291235928732318	-0.6487342995997059	6.661586547242427
12	1	2.4489795918367347	0.20408163265306123	-1.0	-1.0	3	-2.272666333585495	-0.4818932388172571	4.875812885413119
13	1	2.6530612244897958	0.20408163265306123	-1.0	-1.0	3	-2.2203068403272797	-0.434612941825562	5.458509682060385
14	1	2.857142857142857	0.20408163265306123	-1.0	-1.0	3	-2.099371117344239	-0.5760163872205639	5.4096350791167565
15	1	3.0612244897959187	0.20408163265306123	-1.0	-1.0	3	-1.8273664570193602	-0.8194978013051908	5.969157509717845
16	1	3.2653061224489797	0.20408163265306123	-1.0	-2.0	3	-1.3498037373984	-0.9673421428032642	4.377294476809329
17	1	3.4693877551020407	0.20408163265306123	-1.0	-2.0	3	-0.7058245958799758	-0.8400827355769009	6.18780890047029
18	1	3.673469387755102	0.20408163265306123	-1.0	-2.0	3	-0.034599946813633556	-0.4046303920274235	3.234569418017533
19	1	3.8775510204081636	0.20408163265306123	-1.0	-2.0	3	0.48803356224574884	0.1906119006682293	3.2287096017171417
20	1	4.081632653061225	0.20408163265306123	-1.0	-2.0	3	0.7447328075464736	0.7018613146012758	0.4211961311864359
21	1	4.285714285714286	0.20408163265306123	-1.0	-2.0	3	0.7419172084549182	0.9389528045630555	0.33621795525836135
22	1	4.4897959183673475	0.20408163265306123	1.0	-2.0	3	0.602335410640991	0.8743900193822299	3.5759628079381125
23	1	4.6938775510204085	0.20408163265306123	1.0	-2.0	3	0.4904681912550254	0.6400443150915067	1.9607751731577105
24	1	4.8979591836734695	0.20408163265306123	1.0	-2.0	3	0.5194698265169551	0.4204185120429597	3.7935976986371487
25	1	5.1020408163265305	0.20408163265306123	1.0	-2.0	3	0.6963066590241194	0.3227563967504709	3.085934442531282
26	1	5.3061224489795915	0.20408163265306123	1.0	-2.0	3	0.9315970664427156	0.3151275578673195	3.675218897972217
27	1	5.510204081632653	0.20408163265306123	1.0	-2.0	3	1.0974422652065021	0.27018998240604825	3.6200250308646424
28	1	5.714285714285714	0.20408163265306123	1.0	-2.0	3	1.092151112363596	0.07682586715931988	4.701565841715068
29	1	5.918367346938775	0.20408163265306123	1.0	-2.0	3	0.8786617769299518	-0.26180192425135124	3.7852871738649085
30	1	6.122448979591837	0.20408163265306123	1.0	-2.0	3	0.49022863809458894	-0.6103976486418282	3.825380264660978
31	1	6.326530612244898	0.20408163265306123	1.0	-2.0	3	0.01687103686811455	-0.7731144086831573	3.9883812828951095
32	1	6.530612244897959	0.20408163265306123	1.0	-2.0	3	-0.415013675412006	-0.6060459999398821	3.8868176631594404
33	1	6.73469387755102	0.20408163265306123	-1.0	-2.0	3	-0.6708331127990966	-0.10081810060823543	3.673732407020271
34	1	6.938775510204081	0.20408163265306123	-1.0	-2.0	3	-0.6496229401534274	0.6069408332836784	3.0749886624101292
35	1	7.142857142857143	0.20408163265306123	-1.0	-2.0	3	-0.33156144098221285	1.3026099186827702	1.9006001334560403
36	1	7.346938775510204	0.20408163265306123	-1.0	-2.0	3	0.19664056115597928	1.7891154041409165	-1.6531258729493201
37	1	7.551020408163265	0.20408163265306123	-1.0	-2.0	3	0.76766437208789	1.9621601753255116	-2.3525386351914523
38	1	7.755102040816327	0.20408163265306123	-1.0	-2.0	3	1.2113560492956652	1.8309852208036586	-3.1659419673845512
39	1	7.959183673469388	0.20408163265306123	-1.0	-2.0	3	1.443332176107808	1.4856307758508263	0.41274196387373285
40	1	8.16326530612245	0.20408163265306123	-1.0	-2.0	3	1.5042416645032393	1.03917417844845	-0.308387472190495
41	1	8.36734693877551	0.20408163265306123	-2.0	-2.0	3	1.5158928953251707	0.5806402144905874	-0.7612441315850965
42	1	8.571428571428571	0.20408163265306123	-2.0	-2.0	3	1.5793982912033733	0.16077822698446764	-1.6865405829036255
43	1	8.775510204081632	0.20408163265306123	-2.0	-2.0	3	1.6882127725819063	-0.19064617943157047	0.0038138235931410064
44	1	8.979591836734695	0.20408163265306123	-2.0	-2.0	3	1.7245872877421007	-0.43663242660902546	0.8824134637056265
45	1	9.183673469387756	0.20408163265306123	-2.0	-2.0	3	1.5489244631922459	-0.5192877635517239	0.7132446792379736
46	1	9.387755102040817	0.20408163265306123	-2.0	-2.0	3	1.1197950220462418	-0.3755612240562674	2.4796674663638063
47	1	9.591836734693878	0.20408163265306123	-2.0	-2.0	3	0.5538158097576337	0.02214300111830328	3.928730391326673
48	1	9.795918367346939	0.20408163265306123	-2.0	-2.0	3	0.0744196159847185	0.6224737813755706	0.7538566608948651
49	1	10.0	0.20408163265306123	-2.0	-2.0	3	-0.12070098511119988	1.2773553914496092	-0.23318733405584557
0	2	0.0	0.40816326530612246	-2.0	-1.0	3	2.1039580979067827	0.941536736822788	-2.9394333916120723
1	2	0.20408163265306123	0.40816326530612246	-2.0	-1.0	3	2.3440853739873826	1.736076263919022	-1.978667767878945
2	2	0.40816326530612246	0.40816326530612246	-2.0	-1.0	3	2.397696682643246	2.188821969327067	-3.046095549286843
3	2	0.6122448979591837	0.40816326530612246	-2.0	-1.0	3	2.203951571189859	2.239821741048869	-3.769699919442871
4	2	0.8163265306122449	0.40816326530612246	-2.0	-1.0	3	1.7231114443578823	1.961753611209816	-2.3750728019647935
5	2	1.0204081632653061	0.40816326530612246	-2.0	-1.0	3	0.975379156366297	1.4826613829873714	-1.1683089592970148
6	2	1.2244897959183674	0.40816326530612246	-2.0	-1.0	3	0.06588228108387079	0.9209491364676241	2.7483107433334997
7	2	1.4285714285714286	0.40816326530612246	-2.0	-1.0	3	-0.8349760292074981	0.3705157580868974	3.9575246586304003
8	2	1.6326530612244898	0.40816326530612246	-1.0	-1.0	3	-1.5570575011379209	-0.08201420266116088	4.405002818289582
9	2	1.836734693877551	0.40816326530612246	-1.0	-1.0	3	-2.0061908826281427	-0.354585127752	5.908686804756473
10	2	2.0408163265306123	0.40816326530612246	-1.0	-1.0	3	-2.2000534758578314	-0.40500699478605134	5.435865026368984
11	2	2.2448979591836737	0.40816326530612246	-1.0	-1.0	3	-2.2372799410339725	-0.2773776196010794	5.30318816648699
12	2	2.4489795918367347	0.40816326530612246	-1.0	-1.0	3	-2.2188383517297154	-0.10564403111783116	5.334000067823715
13	2	2.6530612244897958	0.40816326530612246	-1.0	-1.0	3	-2.1759621870292314	-0.046612026821792996	5.938394086264793
14	2	2.857142857142857	0.40816326530612246	-1.0	-1.0	3	-2.0558720712151857	-0.17571069821184948	6.713426537362485
15	2	3.0612244897959187	0.40816326530612246	-1.0	-1.0	3	-1.7755809229471313	-0.4215778958646757	5.724096427833281
16	2	3.2653061224489797	0.40816326530612246	-1.0	-1.0	3	-1.304426733296465	-0.5985570601508096	5.625966594709115
17	2	3.4693877551020407	0.40816326530612246	-1.0	-2.0	3	-0.7141240035062845	-0.526816186198507	4.5878877200122865
18	2	3.673469387755102	0.40816326530612246	-1.0	-2.0	3	-0.15746973846001652	-0.16071328425350823	2.8418782301151877
19	2	3.8775510204081636	0.40816326530612246	-1.0	-2.0	3	0.21272436002993575	0.36681004638722386	2.64224315620722
20	2	4.081632653061225	0.40816326530612246	-1.0	-2.0	3	0.3308800948119703	0.8193110894734601	1.1846144683816238
21	2	4.285714285714286	0.40816326530612246	-1.0	-2.0	3	0.25455556725892375	1.0017220065959966	-0.5383653643256914
22	2	4.4897959183673475	0.40816326530612246	-1.0	-2.0	3	0.12698984039045105	0.8753699443250821	0.8270076098763466
23	2	4.6938775510204085	0.40816326530612246	-1.0	-2.0	3	0.09253982326069898	0.5657351940647449	1.701382467476413
24	2	4.8979591836734695	0.40816326530612246	1.0	-2.0	3	0.21848053277402982	0.26264557628303825	2.2337772998823224
25	2	5.1020408163265305	0.40816326530612246	1.0	-2.0	3	0.4667578428584813	0.08745874106596885	4.625402395814458
26	2	5.3061224489795915	0.40816326530612246	1.0	-2.0	3	0.7237396917392068	0.021156087016359487	4.1132826509184826
27	2	5.510204081632653	0.40816326530612246	1.0	-2.0	3	0.8622440644181661	-0.05985721547403838	5.217815921466026
28	2	5.714285714285714	0.40816326530612246	1.0	-2.0	3	0.7994662430904628	-0.27065657815339217	4.577862134884191
29	2	5.918367346938775	0.40816326530612246	1.0	-2.0	3	0.5275760538103161	-0.6101438090775602	4.821112724748007
30	2	6.122448979591837	0.40816326530612246	1.0	-2.0	3	0.11433824704166143	-0.9349491324097104	4.141298476011858
31	2	6.326530612244898	0.40816326530612246	1.0	-2.0	3	-0.31768739464918716	-1.0336609873172609	4.7603711598622445
32	2	6.530612244897959	0.40816326530612246	1.0	-2.0	3	-0.6260669542824532	-0.7533671697656725	3.892415918356788
33	2	6.73469387755102	0.40816326530612246	-1.0	-2.0	3	-0.693657824256869	-0.09836028845611908	2.659975905538297
34	2	6.938775510204081	0.40816326530612246	-1.0	-2.0	3	-0.4752886405593662	0.7585647304360524	1.472584456893906
35	2	7.142857142857143	0.40816326530612246	-1.0	-2.0	3	-0.0261922890835904	1.5555994368764905	-0.37596092333411674
36	2	7.346938775510204	0.40816326530612246	-1.0	-2.0	3	0.5107539463048806	2.0618052334745967	-1.2622328236039249
37	2	7.551020408163265	0.40816326530612246	-1.0	-2.0	3	0.965444338928262	2.1686941138203215	-1.8876174657817697
38	2	7.755102040816327	0.40816326530612246	-1.0	-2.0	3	1.2239505613502604	1.9096666905080344	-2.566470576135014
39	2	7.959183673469388	0.40816326530612246	-1.0	-2.0	3	1.2867075723395565	1.4113096902394573	-0.6873443105307742
40	2	8.16326530612245	0.40816326530612246	-1.0	-2.0	3	1.2600719093667208	0.8187609938565681	-0.061464933493522445
41	2	8.36734693877551	0.40816326530612246	-2.0	-2.0	3	1.2794602369722008	0.24309776010659298	-2.6277740165270482
42	2	8.571428571428571	0.40816326530612246	-2.0	-2.0	3	1.4103313371630886	-0.24696557231983934	0.23703664155711357
43	2	8.775510204081632	0.40816326530612246	-2.0	-2.0	3	1.5942074286989953	-0.6020421974808735	1.986759313691897
44	2	8.979591836734695	0.40816326530612246	-2.0	-2.0	3	1.681299715689818	-0.770032972922189	-0.3361586665001697
45	2	9.183673469387756	0.40816326530612246	-2.0	-2.0	3	1.533196570979869	-0.6999058003888459	1.43484053919194
46	2	9.387755102040817	0.40816326530612246	-2.0	-2.0	3	1.1284206565021664	-0.3713025343342642	2.912498848430954
47	2	9.591836734693878	0.40816326530612246	-2.0	-2.0	3	0.5976942525183805	0.17172209958385093	0.7766156380861045
48	2	9.795918367346939	0.40816326530612246	-2.0	-2.0	3	0.16086618921506116	0.8083585262509199	1.0634847414529554
49	2	10.0	0.40816326530612246	-2.0	-2.0	3	0.0033153130556694017	1.3622865063200138	-0.9048182702564955
0	3	0.0	0.6122448979591837	-2.0	-1.0	3	1.5764214370691378	0.24787036419939917	1.0637947891595398
1	3	0.20408163265306123	0.6122448979591837	-2.0	-1.0	3	1.8406964682807732	1.1240487552800063	-1.8804410561385059
2	3	0.40816326530612246	0.6122448979591837	-2.0	-1.0	3	1.9151344417213572	1.6498647316465407	-2.4381694565746383
3	3	0.6122448979591837	0.6122448979591837	-2.0	-1.0	3	1.759180839536064	1.7843911794608827	-1.0838824395779507
4	3	0.8163265306122449	0.6122448979591837	-2.0	-1.0	3	1.3443084341678952	1.6170612811597094	-0.7103475943145668
5	3	1.0204081632653061	0.6122448979591837	-2.0	-1.0	3	0.6942662475036846	1.2793723647958948	-0.45597071905033004
6	3	1.2244897959183674	0.6122448979591837	-2.0	-1.0	3	-0.08662111472087099	0.8758081112918974	1.7148839864712602
7	3	1.4285714285714286	0.6122448979591837	-2.0	-1.0	3	-0.8356010905144359	0.47387459253461917	4.6427657625652206
8	3	1.6326530612244898	0.6122448979591837	-2.0	-1.0	3	-1.4029190578982635	0.13331079444917948	5.110818371790701
9	3	1.836734693877551	0.6122448979591837	-2.0	-1.0	3	-1.7267935404079657	-0.07790866328299834	4.625976763190455
10	3	2.0408163265306123	0.6122448979591837	-2.0	-1.0	3	-1.855956404784612	-0.11174084390120426	6.775736934695258
11	3	2.2448979591836737	0.6122448979591837	-1.0	-1.0	3	-1.8994874041941883	0.009414597065900532	3.557881412115959
12	3	2.4489795918367347	0.6122448979591837	-1.0	-1.0	3	-1.9386586902305827	0.17522197550237273	6.218090292935563
13	3	2.6530612244897958	0.6122448979591837	-1.0	-1.0	3	-1.9659625964608576	0.23891307445345278	4.886158395994243
14	3	2.857142857142857	0.6122448979591837	-1.0	-1.0	3	-1.897212747339933	0.11502861098014827	3.967526585290567
15	3	3.0612244897959187	0.6122448979591837	-1.0	-1.0	3	-1.6476294839688856	-0.14733651646070023	4.166196827233377
16	3	3.2653061224489797	0.6122448979591837	-1.0	-1.0	3	-1.2143460692664232	-0.3795965406368214	2.893484780816716
17	3	3.4693877551020407	0.6122448979591837	-1.0	-1.0	3	-0.7027139099683516	-0.39920881526181984	3.112407027127718
18	3	3.673469387755102	0.6122448979591837	-1.0	-2.0	3	-0.2752058326759956	-0.13764951408436255	4.46519574313135
19	3	3.8775510204081636	0.6122448979591837	-1.0	-2.0	3	-0.057576998212122865	0.30019594698213	4.465792635191015
20	3	4.081632653061225	0.6122448979591837	-1.0	-2.0	3	-0.06596981447640345	0.6915293292221533	2.3366680179111596
21	3	4.285714285714286	0.6122448979591837	-1.0	-2.0	3	-0.20176699992878708	0.8314213125690203	1.4560860900318202
22	3	4.4897959183673475	0.6122448979591837	-1.0	-2.0	3	-0.31373067263122195	0.6567951359658246	1.6113769626110477
23	3	4.6938775510204085	0.6122448979591837	-1.0	-2.0	3	-0.28482317534380547	0.2747798156157001	1.874417311893679
24	3	4.8979591836734695	0.6122448979591837	-1.0	-2.0	3	-0.09160599798068782	-0.12072047711964856	5.186836261625752
25	3	5.1020408163265305	0.6122448979591837	-1.0	-2.0	3	0.19183891679064538	-0.38251045348643675	3.4033081585042906
26	3	5.3061224489795915	0.6122448979591837	1.0	-2.0	3	0.4379273917215139	-0.49913305262989005	6.340260344037548
27	3	5.510204081632653	0.6122448979591837	1.0	-2.0	3	0.527702349561525	-0.57905634764304	5.939982603496659
28	3	5.714285714285714	0.6122448979591837	1.0	-2.0	3	0.40156957848799574	-0.7449354107756387	3.324723611827627
29	3	5.918367346938775	0.6122448979591837	1.0	-2.0	3	0.08321739168696998	-1.0159975245380373	4.515855284579682
30	3	6.122448979591837	0.6122448979591837	1.0	-2.0	3	-0.32559914998539313	-1.2644065988758093	4.601073436009786
31	3	6.326530612244898	0.6122448979591837	1.0	-2.0	3	-0.6761752531894105	-1.2799783861286897	4.811919791372803
32	3	6.530612244897959	0.6122448979591837	-1.0	-2.0	3	-0.8239117144521468	-0.903200950785397	5.576030788220562
33	3	6.73469387755102	0.6122448979591837	-1.0	-2.0	3	-0.6863572838142903	-0.13991722835324572	6.66280692637911
34	3	6.938775510204081	0.6122448979591837	-1.0	-2.0	3	-0.28528239814553097	0.8171522984754288	0.6814727141673905
35	3	7.142857142857143	0.6122448979591837	-1.0	-2.0	3	0.25258824827576476	1.674099987440379	-0.3947152810585717
36	3	7.346938775510204	0.6122448979591837	-1.0	-2.0	3	0.7467098072537754	2.1750466099826022	-1.5419460589979574
37	3	7.551020408163265	0.6122448979591837	-1.0	-2.0	3	1.0473565728404999	2.211569421822769	-2.471910220508315
38	3	7.755102040816327	0.6122448979591837	-1.0	-2.0	3	1.1102106688117805	1.8448670810564798	-1.7007823109215183
39	3	7.959183673469388	0.6122448979591837	-1.0	-2.0	3	1.0160556194507784	1.2431828525811697	-1.4427493294890463
40	3	8.16326530612245	0.6122448979591837	-1.0	-2.0	3	0.9193761283836565	0.5878019152926399	1.0008576161734775
41	3	8.36734693877551	0.6122448979591837	-2.0	-2.0	3	0.9527460821247136	0.00898749063888793	1.5367919510297317
42	3	8.571428571428571	0.6122448979591837	-2.0	-2.0	3	1.1434401690200844	-0.4216192577844063	1.8511987033726593
43	3	8.775510204081632	0.6122448979591837	-2.0	-2.0	3	1.3937880196672925	-0.6623057586710883	2.050216291528474
44	3	8.979591836734695	0.6122448979591837	-2.0	-2.0	3	1.5388686678295334	-0.6785276212282492	2.5506650173700405
45	3	9.183673469387756	0.6122448979591837	-2.0	-2.0	3	1.4477967223151123	-0.4522668645551694	1.852210172203022
46	3	9.387755102040817	0.6122448979591837	-2.0	-2.0	3	1.108016865678409	-0.013720805320985408	0.8755730314328459
47	3	9.591836734693878	0.6122448979591837	-2.0	-2.0	3	0.6422227470736009	0.5379957734595682	-0.41501955776128807
48	3	9.795918367346939	0.6122448979591837	-2.0	-2.0	3	0.24774499445798046	1.0508090599815252	-0.13711285611901858
49	3	10.0	0.6122448979591837	-2.0	-2.0	3	0.0935367562628534	1.3685257158746822	-0.12179298100074523
0	4	0.0	0.8163265306122449	-2.0	-1.0	3	1.0999895936940254	-0.4459883541689194	1.4731204149881711
1	4	0.20408163265306123	0.8163265306122449	-2.0	-1.0	3	1.3836156277862144	0.4660244924702132	-0.6637552333920974
2	4	0.40816326530612246	0.8163265306122449	-2.0	-1.0	3	1.4573913866975161	1.0326007162202966	-1.7895433688812457
3	4	0.6122448979591837	0.8163265306122449	-2.0	-1.0	3	1.3056852332377071	1.2255422613090463	-1.906291547992764
4	4	0.8163265306122449	0.8163265306122449	-2.0	-1.0	3	0.9279277217929138	1.1412223412413205	-1.483137767977126
5	4	1.0204081632653061	0.8163265306122449	-2.0	-1.0	3	0.37210129976312883	0.9108834253147804	1.13345834176185
6	4	1.2244897959183674	0.8163265306122449	-2.0	-1.0	3	-0.24673904663455073	0.6320320711297172	1.53874712427611
7	4	1.4285714285714286	0.8163265306122449	-2.0	-1.0	3	-0.7796673175591116	0.3596654454866348	3.2991960738899357
8	4	1.6326530612244898	0.8163265306122449	-2.0	-1.0	3	-1.1185857205427208	0.13842783445004953	4.744231921075519
9	4	1.836734693877551	0.8163265306122449	-2.0	-1.0	3	-1.2583725454681005	0.024000993091819134	4.290418519392091
10	4	2.0408163265306123	0.8163265306122449	-2.0	-1.0	3	-1.293224648387729	0.060382478625741254	5.867843787798544
11	4	2.2448979591836737	0.8163265306122449	-2.0	-1.0	3	-1.3423926974340352	0.2302573987033773	6.120728753409811
12	4	2.4489795918367347	0.8163265306122449	-2.0	-1.0	3	-1.4576779053703062	0.4313695229103612	4.989501970032392
13	4	2.6530612244897958	0.8163265306122449	-2.0	-1.0	3	-1.5829003012180216	0.51836934192936	5.254106683657682
14	4	2.857142857142857	0.8163265306122449	-1.0	-1.0	3	-1.5976891590964686	0.3954840630818296	4.685891889139809
15	4	3.0612244897959187	0.8163265306122449	-1.0	-1.0	3	-1.4136479519409724	0.09542346394828155	3.6756289004814793
16	4	3.2653061224489797	0.8163265306122449	-1.0	-1.0	3	-1.0509203293747096	-0.2215605051881587	3.568020314125303
17	4	3.4693877551020407	0.8163265306122449	-1.0	-1.0	3	-0.6382409962247232	-0.36129098600777076	5.076380612600155
18	4	3.673469387755102	0.8163265306122449	-1.0	-1.0	3	-0.3366438398629348	-0.22512397580548626	4.357536780509929
19	4	3.8775510204081636	0.8163265306122449	-1.0	-2.0	3	-0.24140324027980592	0.11398314268923412	3.5548319570108653
20	4	4.081632653061225	0.8163265306122449	-1.0	-2.0	3	-0.32869764914440563	0.44597854777838974	3.2698207128423094
21	4	4.285714285714286	0.8163265306122449	-1.0	-2.0	3	-0.4780772933037509	0.5504546317562581	0.5976171769606078
22	4	4.4897959183673475	0.8163265306122449	-1.0	-2.0	3	-0.5494322529153604	0.3322239188203111	4.103436407388535
23	4	4.6938775510204085	0.8163265306122449	-1.0	-2.0	3	-0.46234835280713554	-0.12505080232591245	4.065305862384329
24	4	4.8979591836734695	0.8163265306122449	-1.0	-2.0	3	-0.23346544710640324	-0.6217510535525418	5.386670799816648
25	4	5.1020408163265305	0.8163265306122449	-1.0	-2.0	3	0.03969431854017196	-0.9759576934285936	5.260666669521742
26	4	5.3061224489795915	0.8163265306122449	-1.0	-2.0	3	0.22963663922169195	-1.1340816680470487	5.082559039084547
27	4	5.510204081632653	0.8163265306122449	-1.0	-2.0	3	0.2358579519000761	-1.1825087616823777	4.881381280338831
28	4	5.714285714285714	0.8163265306122449	1.0	-2.0	3	0.02701085750365187	-1.2552365258394946	5.867913848380226
29	4	5.918367346938775	0.8163265306122449	1.0	-2.0	3	-0.3414359221611741	-1.4067065956894367	5.191404151203603
30	4	6.122448979591837	0.8163265306122449	1.0	-2.0	3	-0.7385472418956185	-1.5444194281998231	6.131380104562629
31	4	6.326530612244898	0.8163265306122449	-1.0	-2.0	3	-0.999892649085252	-1.4743782674390493	5.52083820386637
32	4	6.530612244897959	0.8163265306122449	-1.0	-2.0	3	-0.9924296593259785	-1.0327126307718726	5.5704366452548735
33	4	6.73469387755102	0.8163265306122449	-1.0	-2.0	3	-0.6785575548632043	-0.21477949177266287	5.948457462037512
