u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y	region
20	1	4.081633	0.204082	10.000000	-3.000000	3.000000	1.265888	-1.265888	3.267518	5
21	1	4.285714	0.204082	10.000000	-3.000000	3.000000	1.270856	-1.270856	3.237712	5
22	1	4.489796	0.204082	10.000000	-3.000000	3.000000	1.274642	-1.274642	3.214993	5
23	1	4.693878	0.204082	10.000000	-3.000000	3.000000	1.277196	-1.277196	3.199671	5
24	1	4.897959	0.204082	10.000000	-3.000000	3.000000	1.278482	-1.278482	3.191956	5
25	1	5.102041	0.204082	10.000000	-3.000000	3.000000	1.278482	-1.278482	3.191956	5
26	1	5.306122	0.204082	10.000000	-3.000000	3.000000	1.277196	-1.277196	3.199671	5
27	1	5.510204	0.204082	10.000000	-3.000000	3.000000	1.274642	-1.274642	3.214993	5
28	1	5.714286	0.204082	10.000000	-3.000000	3.000000	1.270856	-1.270856	3.237712	5
29	1	5.918367	0.204082	10.000000	-3.000000	3.000000	1.265888	-1.265888	3.267518	5
30	1	6.122449	0.204082	10.000000	-3.000000	3.000000	1.259807	-1.259807	3.304008	5
31	1	6.326531	0.204082	10.000000	-3.000000	3.000000	1.252692	-1.252692	3.346695	5
32	1	6.530612	0.204082	10.000000	-3.000000	3.000000	1.244637	-1.244637	3.395022	5
33	1	6.734694	0.204082	10.000000	-3.000000	3.000000	1.235746	-1.235746	3.448370	5
34	1	6.938776	0.204082	10.000000	-3.000000	3.000000	1.226129	-1.226129	3.506072	5
35	1	7.142857	0.204082	10.000000	-3.000000	3.000000	1.215903	-1.215903	3.567429	5
36	1	7.346939	0.204082	10.000000	-3.000000	3.000000	1.205188	-1.205188	3.631722	5
37	1	7.551020	0.204082	10.000000	-3.000000	3.000000	1.194104	-1.194104	3.698225	5
38	1	7.755102	0.204082	10.000000	-3.000000	3.000000	1.182771	-1.182771	3.766223	5
39	1	7.959184	0.204082	10.000000	-3.000000	3.000000	1.171305	-1.171305	3.835018	5
40	1	8.163265	0.204082	10.000000	-3.000000	3.000000	1.159817	-1.159817	3.903946	5
41	1	8.367347	0.204082	10.000000	-3.000000	3.000000	1.148411	-1.148411	3.972381	5
42	1	8.571429	0.204082	10.000000	-3.000000	3.000000	1.137183	-1.137183	4.039750	5
43	1	8.775510	0.204082	10.000000	-3.000000	3.000000	1.126219	-1.126219	4.105535	5
44	1	8.979592	0.204082	10.000000	-3.000000	3.000000	1.115595	-1.115595	4.169279	5
45	1	9.183673	0.204082	10.000000	-3.000000	3.000000	1.105376	-1.105376	4.230591	5
46	1	9.387755	0.204082	10.000000	-3.000000	3.000000	1.095617	-1.095617	4.289143	5
47	1	9.591837	0.204082	10.000000	-3.000000	3.000000	1.086362	-1.086362	4.344677	5
48	1	9.795918	0.204082	10.000000	-3.000000	3.000000	1.077642	-1.077642	4.396996	5
49	1	10.000000	0.204082	10.000000	-3.000000	3.000000	1.069480	-1.069480	4.445965	5
0	2	0.000000	0.408163	10.000000	-3.000000	3.000000	1.077283	-1.077283	4.399146	5
1	2	0.204082	0.408163	10.000000	-3.000000	3.000000	1.086362	-1.086362	4.344677	5
2	2	0.408163	0.408163	10.000000	-3.000000	3.000000	1.096061	-1.096061	4.286482	5
3	2	0.612245	0.408163	10.000000	-3.000000	3.000000	1.106356	-1.106356	4.224712	5
4	2	0.816327	0.408163	10.000000	-3.000000	3.000000	1.117211	-1.117211	4.159583	5
5	2	1.020408	0.408163	10.000000	-3.000000	3.000000	1.128577	-1.128577	4.091386	5
6	2	1.224490	0.408163	10.000000	-3.000000	3.000000	1.140394	-1.140394	4.020483	5
7	2	1.428571	0.408163	10.000000	-3.000000	3.000000	1.152590	-1.152590	3.947310	5
8	2	1.632653	0.408163	10.000000	-3.000000	3.000000	1.165079	-1.165079	3.872375	5
9	2	1.836735	0.408163	10.000000	-3.000000	3.000000	1.177766	-1.177766	3.796253	5
10	2	2.040816	0.408163	10.000000	-3.000000	3.000000	1.190544	-1.190544	3.719585	5
11	2	2.244898	0.408163	10.000000	-3.000000	3.000000	1.203297	-1.203297	3.643064	5
12	2	2.448980	0.408163	10.000000	-3.000000	3.000000	1.215903	-1.215903	3.567429	5
13	2	2.653061	0.408163	10.000000	-3.000000	3.000000	1.228232	-1.228232	3.493456	5
14	2	2.857143	0.408163	10.000000	-3.000000	3.000000	1.240151	-1.240151	3.421943	5
15	2	3.061224	0.408163	10.000000	-3.000000	3.000000	1.251525	-1.251525	3.353695	5
16	2	3.265306	0.408163	10.000000	-3.000000	3.000000	1.262222	-1.262222	3.289513	5
17	2	3.469388	0.408163	10.000000	-3.000000	3.000000	1.272112	-1.272112	3.230174	5
18	2	3.673469	0.408163	10.000000	-3.000000	3.000000	1.281071	-1.281071	3.176419	5
19	2	3.877551	0.408163	10.000000	-3.000000	3.000000	1.288985	-1.288985	3.128938	5
20	2	4.081633	0.408163	10.000000	-3.000000	3.000000	1.295750	-1.295750	3.088350	5
21	2	4.285714	0.408163	10.000000	-3.000000	3.000000	1.301275	-1.301275	3.055197	5
22	2	4.489796	0.408163	10.000000	-3.000000	3.000000	1.305487	-1.305487	3.029926	5
23	2	4.693878	0.408163	10.000000	-3.000000	3.000000	1.308327	-1.308327	3.012883	5
24	2	4.897959	0.408163	10.000000	-3.000000	3.000000	1.309758	-1.309758	3.004302	5
25	2	5.102041	0.408163	10.000000	-3.000000	3.000000	1.309758	-1.309758	3.004302	5
26	2	5.306122	0.408163	10.000000	-3.000000	3.000000	1.308327	-1.308327	3.012883	5
27	2	5.510204	0.408163	10.000000	-3.000000	3.000000	1.305487	-1.305487	3.029926	5
28	2	5.714286	0.408163	10.000000	-3.000000	3.000000	1.301275	-1.301275	3.055197	5
29	2	5.918367	0.408163	10.000000	-3.000000	3.000000	1.295750	-1.295750	3.088350	5
30	2	6.122449	0.408163	10.000000	-3.000000	3.000000	1.288985	-1.288985	3.128938	5
31	2	6.326531	0.408163	10.000000	-3.000000	3.000000	1.281071	-1.281071	3.176419	5
32	2	6.530612	0.408163	10.000000	-3.000000	3.000000	1.272112	-1.272112	3.230174	5
33	2	6.734694	0.408163	10.000000	-3.000000	3.000000	1.262222	-1.262222	3.289513	5
34	2	6.938776	0.408163	10.000000	-3.000000	3.000000	1.251525	-1.251525	3.353695	5
35	2	7.142857	0.408163	10.000000	-3.000000	3.000000	1.240151	-1.240151	3.421943	5
36	2	7.346939	0.408163	10.000000	-3.000000	3.000000	1.228232	-1.228232	3.493456	5
37	2	7.551020	0.408163	10.000000	-3.000000	3.000000	1.215903	-1.215903	3.567429	5
38	2	7.755102	0.408163	10.000000	-3.000000	3.000000	1.203297	-1.203297	3.643064	5
39	2	7.959184	0.408163	10.000000	-3.000000	3.000000	1.190544	-1.190544	3.719585	5
40	2	8.163265	0.408163	10.000000	-3.000000	3.000000	1.177766	-1.177766	3.796253	5
41	2	8.367347	0.408163	10.000000	-3.000000	3.000000	1.165079	-1.165079	3.872375	5
42	2	8.571429	0.408163	10.000000	-3.000000	3.000000	1.152590	-1.152590	3.947310	5
43	2	8.775510	0.408163	10.000000	-3.000000	3.000000	1.140394	-1.140394	4.020483	5
44	2	8.979592	0.408163	10.000000	-3.000000	3.000000	1.128577	-1.128577	4.091386	5
45	2	9.183673	0.408163	10.000000	-3.000000	3.000000	1.117211	-1.117211	4.159583	5
46	2	9.387755	0.408163	10.000000	-3.000000	3.000000	1.106356	-1.106356	4.224712	5
47	2	9.591837	0.408163	10.000000	-3.000000	3.000000	1.096061	-1.096061	4.286482	5
48	2	9.795918	0.408163	10.000000	-3.000000	3.000000	1.086362	-1.086362	4.344677	5
49	2	10.000000	0.408163	10.000000	-3.000000	3.000000	1.077283	-1.077283	4.399146	5
0	3	0.000000	0.612245	10.000000	-3.000000	3.000000	1.085566	-1.085566	4.349450	5
1	3	0.204082	0.612245	10.000000	-3.000000	3.000000	1.095617	-1.095617	4.289143	5
2	3	0.408163	0.612245	10.000000	-3.000000	3.000000	1.106356	-1.106356	4.224712	5
3	3	0.612245	0.612245	10.000000	-3.000000	3.000000	1.117754	-1.117754	4.156321	5
4	3	0.816327	0.612245	10.000000	-3.000000	3.000000	1.129772	-1.129772	4.084213	5
5	3	1.020408	0.612245	10.000000	-3.000000	3.000000	1.142357	-1.142357	4.008707	5
6	3	1.224490	0.612245	10.000000	-3.000000	3.000000	1.155440	-1.155440	3.930204	5
7	3	1.428571	0.612245	10.000000	-3.000000	3.000000	1.168943	-1.168943	3.849189	5
8	3	1.632653	0.612245	10.000000	-3.000000	3.000000	1.182771	-1.182771	3.766223	5
9	3	1.836735	0.612245	10.000000	-3.000000	3.000000	1.196817	-1.196817	3.681944	5
10	3	2.040816	0.612245	10.000000	-3.000000	3.000000	1.210965	-1.210965	3.597059	5
11	3	2.244898	0.612245	10.000000	-3.000000	3.000000	1.225085	-1.225085	3.512336	5
12	3	2.448980	0.612245	10.000000	-3.000000	3.000000	1.239042	-1.239042	3.428596	5
13	3	2.653061	0.612245	10.000000	-3.000000	3.000000	1.252692	-1.252692	3.346695	5
14	3	2.857143	0.612245	10.000000	-3.000000	3.000000	1.265888	-1.265888	3.267518	5
15	3	3.061224	0.612245	10.000000	-3.000000	3.000000	1.278482	-1.278482	3.191956	5
16	3	3.265306	0.612245	10.000000	-3.000000	3.000000	1.290325	-1.290325	3.120895	5
17	3	3.469388	0.612245	10.000000	-3.000000	3.000000	1.301275	-1.301275	3.055197	5
18	3	3.673469	0.612245	10.000000	-3.000000	3.000000	1.311194	-1.311194	2.995681	5
19	3	3.877551	0.612245	10.000000	-3.000000	3.000000	1.319956	-1.319956	2.943110	5
20	3	4.081633	0.612245	0.000000	-1.500000	-0.500000	1.327446	-1.327446	-0.464599	4
21	3	4.285714	0.612245	0.000000	-1.500000	-0.500000	1.333563	-1.333563	-0.470717	4
22	3	4.489796	0.612245	0.000000	-1.500000	-0.500000	1.338227	-1.338227	-0.475380	4
23	3	4.693878	0.612245	0.000000	-1.500000	-0.500000	1.341372	-1.341372	-0.478525	4
24	3	4.897959	0.612245	0.000000	-1.500000	-0.500000	1.342955	-1.342955	-0.480108	4
25	3	5.102041	0.612245	0.000000	-1.500000	-0.500000	1.342955	-1.342955	-0.480108	4
26	3	5.306122	0.612245	0.000000	-1.500000	-0.500000	1.341372	-1.341372	-0.478525	4
27	3	5.510204	0.612245	0.000000	-1.500000	-0.500000	1.338227	-1.338227	-0.475380	4
28	3	5.714286	0.612245	0.000000	-1.500000	-0.500000	1.333563	-1.333563	-0.470717	4
29	3	5.918367	0.612245	0.000000	-1.500000	-0.500000	1.327446	-1.327446	-0.464599	4
30	3	6.122449	0.612245	10.000000	-3.000000	3.000000	1.319956	-1.319956	2.943110	5
31	3	6.326531	0.612245	10.000000	-3.000000	3.000000	1.311194	-1.311194	2.995681	5
32	3	6.530612	0.612245	10.000000	-3.000000	3.000000	1.301275	-1.301275	3.055197	5
33	3	6.734694	0.612245	10.000000	-3.000000	3.000000	1.290325	-1.290325	3.120895	5
34	3	6.938776	0.612245	10.000000	-3.000000	3.000000	1.278482	-1.278482	3.191956	5
35	3	7.142857	0.612245	10.000000	-3.000000	3.000000	1.265888	-1.265888	3.267518	5
36	3	7.346939	0.612245	10.000000	-3.000000	3.000000	1.252692	-1.252692	3.346695	5
37	3	7.551020	0.612245	10.000000	-3.000000	3.000000	1.239042	-1.239042	3.428596	5
38	3	7.755102	0.612245	10.000000	-3.000000	3.000000	1.225085	-1.225085	3.512336	5
39	3	7.959184	0.612245	10.000000	-3.000000	3.000000	1.210965	-1.210965	3.597059	5
40	3	8.163265	0.612245	10.000000	-3.000000	3.000000	1.196817	-1.196817	3.681944	5
41	3	8.367347	0.612245	10.000000	-3.000000	3.000000	1.182771	-1.182771	3.766223	5
42	3	8.571429	0.612245	10.000000	-3.000000	3.000000	1.168943	-1.168943	3.849189	5
43	3	8.775510	0.612245	10.000000	-3.000000	3.000000	1.155440	-1.155440	3.930204	5
44	3	8.979592	0.612245	10.000000	-3.000000	3.000000	1.142357	-1.142357	4.008707	5
45	3	9.183673	0.612245	10.000000	-3.000000	3.000000	1.129772	-1.129772	4.084213	5
46	3	9.387755	0.612245	10.000000	-3.000000	3.000000	1.117754	-1.117754	4.156321	5
47	3	9.591837	0.612245	10.000000	-3.000000	3.000000	1.106356	-1.106356	4.224712	5
48	3	9.795918	0.612245	10.000000	-3.000000	3.000000	1.095617	-1.095617	4.289143	5
49	3	10.000000	0.612245	10.000000	-3.000000	3.000000	1.085566	-1.085566	4.349450	5
0	4	0.000000	0.816327	10.000000	-3.000000	3.000000	1.094299	-1.094299	4.297053	5
1	4	0.204082	0.816327	10.000000	-3.000000	3.000000	1.105376	-1.105376	4.230591	5
2	4	0.408163	0.816327	10.000000	-3.000000	3.000000	1.117211	-1.117211	4.159583	5
3	4	0.612245	0.816327	10.000000	-3.000000	3.000000	1.129772	-1.129772	4.084213	5
4	4	0.816327	0.816327	10.000000	-3.000000	3.000000	1.143017	-1.143017	4.004745	5
5	4	1.020408	0.816327	10.000000	-3.000000	3.000000	1.156886	-1.156886	3.921532	5
6	4	1.224490	0.816327	10.000000	-3.000000	3.000000	1.171305	-1.171305	3.835018	5
7	4	1.428571	0.816327	10.000000	-3.000000	3.000000	1.186185	-1.186185	3.745735	5
8	4	1.632653	0.816327	10.000000	-3.000000	3.000000	1.201424	-1.201424	3.654301	5
9	4	1.836735	0.816327	10.000000	-3.000000	3.000000	1.216904	-1.216904	3.561420	5
10	4	2.040816	0.816327	10.000000	-3.000000	3.000000	1.232496	-1.232496	3.467872	5
11	4	2.244898	0.816327	10.000000	-3.000000	3.000000	1.248057	-1.248057	3.374502	5
12	4	2.448980	0.816327	10.000000	-3.000000	3.000000	1.263439	-1.263439	3.282215	5
13	4	2.653061	0.816327	10.000000	-3.000000	3.000000	1.278482	-1.278482	3.191956	5
14	4	2.857143	0.816327	10.000000	-3.000000	3.000000	1.293025	-1.293025	3.104698	5
15	4	3.061224	0.816327	10.000000	-3.000000	3.000000	1.306904	-1.306904	3.021424	5
16	4	3.265306	0.816327	10.000000	-3.000000	3.000000	1.319956	-1.319956	2.943110	5
17	4	3.469388	0.816327	0.000000	-1.500000	-0.500000	1.332023	-1.332023	-0.469176	4
18	4	3.673469	0.816327	0.000000	-1.500000	-0.500000	1.342955	-1.342955	-0.480108	4
19	4	3.877551	0.816327	0.000000	-1.500000	-0.500000	1.352611	-1.352611	-0.489764	4
20	4	4.081633	0.816327	0.000000	-1.500000	-0.500000	1.360865	-1.360865	-0.498018	4
21	4	4.285714	0.816327	0.000000	-1.500000	-0.500000	1.367607	-1.367607	-0.504760	4
22	4	4.489796	0.816327	0.000000	-1.500000	-0.500000	1.372746	-1.372746	-0.509899	4
23	4	4.693878	0.816327	0.000000	-1.500000	-0.500000	1.376212	-1.376212	-0.513365	4
24	4	4.897959	0.816327	0.000000	-1.500000	-0.500000	1.377957	-1.377957	-0.515110	4
25	4	5.102041	0.816327	0.000000	-1.500000	-0.500000	1.377957	-1.377957	-0.515110	4
26	4	5.306122	0.816327	0.000000	-1.500000	-0.500000	1.376212	-1.376212	-0.513365	4
27	4	5.510204	0.816327	0.000000	-1.500000	-0.500000	1.372746	-1.372746	-0.509899	4
28	4	5.714286	0.816327	0.000000	-1.500000	-0.500000	1.367607	-1.367607	-0.504760	4
29	4	5.918367	0.816327	0.000000	-1.500000	-0.500000	1.360865	-1.360865	-0.498018	4
30	4	6.122449	0.816327	0.000000	-1.500000	-0.500000	1.352611	-1.352611	-0.489764	4
31	4	6.326531	0.816327	0.000000	-1.500000	-0.500000	1.342955	-1.342955	-0.480108	4
32	4	6.530612	0.816327	0.000000	-1.500000	-0.500000	1.332023	-1.332023	-0.469176	4
33	4	6.734694	0.816327	10.000000	-3.000000	3.000000	1.319956	-1.319956	2.943110	5
34	4	6.938776	0.816327	10.000000	-3.000000	3.000000	1.306904	-1.306904	3.021424	5
35	4	7.142857	0.816327	10.000000	-3.000000	3.000000	1.293025	-1.293025	3.104698	5
36	4	7.346939	0.816327	10.000000	-3.000000	3.000000	1.278482	-1.278482	3.191956	5
37	4	7.551020	0.816327	10.000000	-3.000000	3.000000	1.263439	-1.263439	3.282215	5
38	4	7.755102	0.816327	10.000000	-3.000000	3.000000	1.248057	-1.248057	3.374502	5
39	4	7.959184	0.816327	10.000000	-3.000000	3.000000	1.232496	-1.232496	3.467872	5
40	4	8.163265	0.816327	10.000000	-3.000000	3.000000	1.216904	-1.216904	3.561420	5
41	4	8.367347	0.816327	10.000000	-3.000000	3.000000	1.201424	-1.201424	3.654301	5
42	4	8.571429	0.816327	10.000000	-3.000000	3.000000	1.186185	-1.186185	3.745735	5
43	4	8.775510	0.816327	10.000000	-3.000000	3.000000	1.171305	-1.171305	3.835018	5
44	4	8.979592	0.816327	10.000000	-3.000000	3.000000	1.156886	-1.156886	3.921532	5
45	4	9.183673	0.816327	10.000000	-3.000000	3.000000	1.143017	-1.143017	4.004745	5
46	4	9.387755	0.816327	10.000000	-3.000000	3.000000	1.129772	-1.129772	4.084213	5
47	4	9.591837	0.816327	10.000000	-3.000000	3.000000	1.117211	-1.117211	4.159583	5
48	4	9.795918	0.816327	10.000000	-3.000000	3.000000	1.105376	-1.105376	4.230591	5
49	4	10.000000	0.816327	10.000000	-3.000000	3.000000	1.094299	-1.094299	4.297053	5
0	5	0.000000	1.020408	10.000000	-3.000000	3.000000	1.103443	-1.103443	4.242186	5
1	5	0.204082	1.020408	10.000000	-3.000000	3.000000	1.115595	-1.115595	4.169279	5
2	5	0.408163	1.020408	10.000000	-3.000000	3.000000	1.128577	-1.128577	4.091386	5
3	5	0.612245	1.020408	10.000000	-3.000000	3.000000	1.142357	-1.142357	4.008707	5
4	5	0.816327	1.020408	10.000000	-3.000000	3.000000	1.156886	-1.156886	3.921532	5
5	5	1.020408	1.020408	10.000000	-3.000000	3.000000	1.172099	-1.172099	3.830251	5
6	5	1.224490	1.020408	10.000000	-3.000000	3.000000	1.187917	-1.187917	3.735347	5
7	5	1.428571	1.020408	10.000000	-3.000000	3.000000	1.204240	-1.204240	3.637406	5
8	5	1.632653	1.020408	10.000000	-3.000000	3.000000	1.220957	-1.220957	3.537105	5
9	5	1.836735	1.020408	10.000000	-3.000000	3.000000	1.237938	-1.237938	3.435218	5
10	5	2.040816	1.020408	10.000000	-3.000000	3.000000	1.255042	-1.255042	3.332598	5
11	5	2.244898	1.020408	10.000000	-3.000000	3.000000	1.272112	-1.272112	3.230174	5
12	5	2.448980	1.020408	10.000000	-3.000000	3.000000	1.288985	-1.288985	3.128938	5
13	5	2.653061	1.020408	10.000000	-3.000000	3.000000	1.305487	-1.305487	3.029926	5
14	5	2.857143	1.020408	0.000000	-1.500000	-0.500000	1.321440	-1.321440	-0.458593	4
15	5	3.061224	1.020408	0.000000	-1.500000	-0.500000	1.336665	-1.336665	-0.473818	4
16	5	3.265306	1.020408	0.000000	-1.500000	-0.500000	1.350983	-1.350983	-0.488136	4
17	5	3.469388	1.020408	0.000000	-1.500000	-0.500000	1.364220	-1.364220	-0.501374	4
18	5	3.673469	1.020408	0.000000	-1.500000	-0.500000	1.376212	-1.376212	-0.513365	4
19	5	3.877551	1.020408	0.000000	-1.500000	-0.500000	1.386805	-1.386805	-0.523958	4
20	5	4.081633	1.020408	0.000000	-1.500000	-0.500000	1.395859	-1.395859	-0.533012	4
21	5	4.285714	1.020408	0.000000	-1.500000	-0.500000	1.403255	-1.403255	-0.540408	4
22	5	4.489796	1.020408	0.000000	-1.500000	-0.500000	1.408892	-1.408892	-0.546045	4
23	5	4.693878	1.020408	0.000000	-1.500000	-0.500000	1.412694	-1.412694	-0.549848	4
24	5	4.897959	1.020408	0.000000	-1.500000	-0.500000	1.414609	-1.414609	-0.551762	4
25	5	5.102041	1.020408	0.000000	-1.500000	-0.500000	1.414609	-1.414609	-0.551762	4
26	5	5.306122	1.020408	0.000000	-1.500000	-0.500000	1.412694	-1.412694	-0.549848	4
27	5	5.510204	1.020408	0.000000	-1.500000	-0.500000	1.408892	-1.408892	-0.546045	4
28	5	5.714286	1.020408	0.000000	-1.500000	-0.500000	1.403255	-1.403255	-0.540408	4
29	5	5.918367	1.020408	0.000000	-1.500000	-0.500000	1.395859	-1.395859	-0.533012	4
30	5	6.122449	1.020408	0.000000	-1.500000	-0.500000	1.386805	-1.386805	-0.523958	4
31	5	6.326531	1.020408	0.000000	-1.500000	-0.500000	1.376212	-1.376212	-0.513365	4
32	5	6.530612	1.020408	0.000000	-1.500000	-0.500000	1.364220	-1.364220	-0.501374	4
33	5	6.734694	1.020408	0.000000	-1.500000	-0.500000	1.350983	-1.350983	-0.488136	4
34	5	6.938776	1.020408	0.000000	-1.500000	-0.500000	1.336665	-1.336665	-0.473818	4
35	5	7.142857	1.020408	0.000000	-1.500000	-0.500000	1.321440	-1.321440	-0.458593	4
36	5	7.346939	1.020408	10.000000	-3.000000	3.000000	1.305487	-1.305487	3.029926	5
37	5	7.551020	1.020408	10.000000	-3.000000	3.000000	1.288985	-1.288985	3.128938	5
