u	v	x_coord	y_coord	coef0	coef1	coef2	feat1	feat2	y	region
4	1	0.816327	0.204082	10.000000	-3.000000	3.000000	1.031000	-0.868293	1.260671	5
5	1	1.020408	0.204082	10.000000	-3.000000	3.000000	0.931280	0.534629	6.006222	5
6	1	1.224490	0.204082	10.000000	-3.000000	3.000000	-0.839218	-2.635748	6.383791	5
7	1	1.428571	0.204082	10.000000	-3.000000	3.000000	-0.309212	0.003376	10.986409	5
8	1	1.632653	0.204082	10.000000	-3.000000	3.000000	0.331263	0.327821	9.643393	5
9	1	1.836735	0.204082	10.000000	-3.000000	3.000000	0.975545	0.924270	8.786450	5
10	1	2.040816	0.204082	10.000000	-3.000000	3.000000	-0.479174	-1.013896	7.632863	5
11	1	2.244898	0.204082	10.000000	-3.000000	3.000000	-0.185659	0.085687	13.431318	5
12	1	2.448980	0.204082	10.000000	-3.000000	3.000000	-1.106335	-0.925425	9.704621	5
13	1	2.653061	0.204082	10.000000	-3.000000	3.000000	-1.196207	0.255384	11.002109	5
14	1	2.857143	0.204082	10.000000	-3.000000	3.000000	0.812526	-0.895346	6.735513	5
15	1	3.061224	0.204082	10.000000	-3.000000	3.000000	1.356240	-0.408101	4.194786	5
16	1	3.265306	0.204082	10.000000	-3.000000	3.000000	-0.072010	-0.995815	7.307074	5
17	1	3.469388	0.204082	10.000000	-3.000000	3.000000	1.003533	0.651136	12.961756	5
18	1	3.673469	0.204082	10.000000	-3.000000	3.000000	0.361636	0.858451	11.439044	5
19	1	3.877551	0.204082	10.000000	-3.000000	3.000000	-0.645120	-0.234621	11.954457	5
20	1	4.081633	0.204082	10.000000	-3.000000	3.000000	0.361396	0.038238	6.083218	5
21	1	4.285714	0.204082	10.000000	-3.000000	3.000000	1.538037	-1.448591	0.490942	5
22	1	4.489796	0.204082	10.000000	-3.000000	3.000000	-0.035826	-0.299677	10.732263	5
23	1	4.693878	0.204082	10.000000	-3.000000	3.000000	1.564644	-0.050205	1.267021	5
24	1	4.897959	0.204082	10.000000	-3.000000	3.000000	-2.619745	2.620793	26.223727	5
25	1	5.102041	0.204082	10.000000	-3.000000	3.000000	0.821903	-1.111967	4.450369	5
26	1	5.306122	0.204082	10.000000	-3.000000	3.000000	0.087047	1.464177	14.234609	5
27	1	5.510204	0.204082	10.000000	-3.000000	3.000000	-0.299007	0.996859	16.480496	5
28	1	5.714286	0.204082	10.000000	-3.000000	3.000000	0.091761	0.280636	11.402723	5
29	1	5.918367	0.204082	10.000000	-3.000000	3.000000	-1.987569	1.758620	24.933748	5
30	1	6.122449	0.204082	10.000000	-3.000000	3.000000	-0.219672	0.372105	9.291358	5
31	1	6.326531	0.204082	10.000000	-3.000000	3.000000	0.357113	0.389159	10.435951	5
32	1	6.530612	0.204082	10.000000	-3.000000	3.000000	1.477894	-0.053121	5.618123	5
33	1	6.734694	0.204082	10.000000	-3.000000	3.000000	-0.518270	1.223569	12.552381	5
34	1	6.938776	0.204082	10.000000	-3.000000	3.000000	-0.808494	1.096469	18.105626	5
35	1	7.142857	0.204082	10.000000	-3.000000	3.000000	-0.501757	-0.625677	15.439923	5
36	1	7.346939	0.204082	10.000000	-3.000000	3.000000	0.915402	-1.319247	3.253537	5
37	1	7.551020	0.204082	10.000000	-3.000000	3.000000	0.328751	-0.202981	9.667357	5
38	1	7.755102	0.204082	10.000000	-3.000000	3.000000	-0.529760	-0.800039	9.400461	5
39	1	7.959184	0.204082	10.000000	-3.000000	3.000000	0.513267	-0.063525	6.485662	5
40	1	8.163265	0.204082	10.000000	-3.000000	3.000000	0.097078	1.237438	8.869181	5
41	1	8.367347	0.204082	10.000000	-3.000000	3.000000	0.968645	-0.457302	3.957726	5
42	1	8.571429	0.204082	10.000000	-3.000000	3.000000	-0.702053	-0.042823	8.497793	5
43	1	8.775510	0.204082	10.000000	-3.000000	3.000000	-0.327662	0.058023	15.417310	5
44	1	8.979592	0.204082	10.000000	-3.000000	3.000000	-0.392108	0.848431	13.433843	5
45	1	9.183673	0.204082	10.000000	-3.000000	3.000000	-1.463515	-2.246889	6.785079	5
46	1	9.387755	0.204082	10.000000	-3.000000	3.000000	0.296120	-0.606700	9.514423	5
47	1	9.591837	0.204082	10.000000	-3.000000	3.000000	0.261055	0.211284	7.046308	5
48	1	9.795918	0.204082	10.000000	-3.000000	3.000000	0.005113	1.200079	11.667736	5
49	1	10.000000	0.204082	10.000000	-3.000000	3.000000	-0.234587	-0.491902	9.398235	5
0	2	0.000000	0.408163	10.000000	-3.000000	3.000000	-1.415371	-1.876553	11.188377	5
1	2	0.204082	0.408163	10.000000	-3.000000	3.000000	-0.420645	0.619711	14.375283	5
2	2	0.408163	0.408163	10.000000	-3.000000	3.000000	-0.342715	-0.635362	9.742869	5
3	2	0.612245	0.408163	10.000000	-3.000000	3.000000	-0.802277	-1.189667	9.033126	5
4	2	0.816327	0.408163	10.000000	-3.000000	3.000000	-0.161286	-0.624345	9.611411	5
5	2	1.020408	0.408163	10.000000	-3.000000	3.000000	0.404051	-0.184525	8.738404	5
6	2	1.224490	0.408163	10.000000	-3.000000	3.000000	1.886186	-0.604745	-0.047722	5
7	2	1.428571	0.408163	10.000000	-3.000000	3.000000	0.174578	-2.205566	2.974766	5
8	2	1.632653	0.408163	10.000000	-3.000000	3.000000	0.257550	0.897066	9.234326	5
9	2	1.836735	0.408163	10.000000	-3.000000	3.000000	-0.074446	1.274875	14.250669	5
10	2	2.040816	0.408163	10.000000	-3.000000	3.000000	-1.918771	0.651522	16.509260	5
11	2	2.244898	0.408163	10.000000	-3.000000	3.000000	-0.026514	-1.137686	13.014939	5
12	2	2.448980	0.408163	10.000000	-3.000000	3.000000	0.060230	-0.201492	9.115099	5
13	2	2.653061	0.408163	10.000000	-3.000000	3.000000	2.463242	-0.006521	-0.919889	5
14	2	2.857143	0.408163	10.000000	-3.000000	3.000000	-0.192361	0.598794	12.038016	5
15	2	3.061224	0.408163	10.000000	-3.000000	3.000000	0.301547	0.668340	12.398776	5
16	2	3.265306	0.408163	10.000000	-3.000000	3.000000	-0.034712	-0.734174	12.085024	5
17	2	3.469388	0.408163	10.000000	-3.000000	3.000000	-1.168678	0.081996	12.278390	5
18	2	3.673469	0.408163	10.000000	-3.000000	3.000000	1.142823	0.457280	3.987303	5
19	2	3.877551	0.408163	10.000000	-3.000000	3.000000	0.751933	1.455822	14.153760	5
20	2	4.081633	0.408163	10.000000	-3.000000	3.000000	0.791032	0.704507	6.288927	5
21	2	4.285714	0.408163	10.000000	-3.000000	3.000000	-0.909387	0.789057	14.004944	5
22	2	4.489796	0.408163	10.000000	-3.000000	3.000000	1.402794	0.083827	5.399046	5
23	2	4.693878	0.408163	10.000000	-3.000000	3.000000	-1.401851	1.410459	18.262847	5
24	2	4.897959	0.408163	10.000000	-3.000000	3.000000	0.586857	0.409763	11.191628	5
25	2	5.102041	0.408163	10.000000	-3.000000	3.000000	2.190456	-0.861088	-0.863716	5
26	2	5.306122	0.408163	10.000000	-3.000000	3.000000	-0.990536	1.403370	16.497396	5
27	2	5.510204	0.408163	10.000000	-3.000000	3.000000	-0.566298	0.697903	13.756927	5
28	2	5.714286	0.408163	10.000000	-3.000000	3.000000	0.099651	-0.443044	8.745909	5
29	2	5.918367	0.408163	10.000000	-3.000000	3.000000	-0.503476	-0.479493	10.316516	5
30	2	6.122449	0.408163	10.000000	-3.000000	3.000000	-1.550663	0.296576	16.631731	5
31	2	6.326531	0.408163	10.000000	-3.000000	3.000000	0.068563	0.463185	13.293464	5
32	2	6.530612	0.408163	10.000000	-3.000000	3.000000	-1.062304	0.197292	14.760373	5
33	2	6.734694	0.408163	10.000000	-3.000000	3.000000	0.473592	0.311309	10.647113	5
34	2	6.938776	0.408163	10.000000	-3.000000	3.000000	-0.919424	1.699957	13.902587	5
35	2	7.142857	0.408163	10.000000	-3.000000	3.000000	1.549934	1.071543	8.690395	5
36	2	7.346939	0.408163	10.000000	-3.000000	3.000000	-0.783253	0.190636	14.120436	5
37	2	7.551020	0.408163	10.000000	-3.000000	3.000000	-0.322062	0.941311	15.612469	5
38	2	7.755102	0.408163	10.000000	-3.000000	3.000000	0.813517	-1.032524	2.731000	5
39	2	7.959184	0.408163	10.000000	-3.000000	3.000000	-1.230864	0.397927	13.238776	5
40	2	8.163265	0.408163	10.000000	-3.000000	3.000000	0.227460	1.809306	13.310288	5
41	2	8.367347	0.408163	10.000000	-3.000000	3.000000	1.307143	-0.218046	6.765469	5
42	2	8.571429	0.408163	10.000000	-3.000000	3.000000	-1.607483	-0.847634	14.864251	5
43	2	8.775510	0.408163	10.000000	-3.000000	3.000000	0.184634	-0.652089	6.471181	5
44	2	8.979592	0.408163	10.000000	-3.000000	3.000000	0.259883	-1.089633	8.221358	5
45	2	9.183673	0.408163	10.000000	-3.000000	3.000000	0.781823	-0.784762	5.608945	5
46	2	9.387755	0.408163	10.000000	-3.000000	3.000000	-1.236951	-0.370508	12.288613	5
47	2	9.591837	0.408163	10.000000	-3.000000	3.000000	-1.320457	-1.405567	9.216208	5
48	2	9.795918	0.408163	10.000000	-3.000000	3.000000	0.521942	0.015618	10.347559	5
49	2	10.000000	0.408163	10.000000	-3.000000	3.000000	0.296985	0.902277	12.629822	5
0	3	0.000000	0.612245	10.000000	-3.000000	3.000000	0.250493	-0.907756	12.214816	5
1	3	0.204082	0.612245	10.000000	-3.000000	3.000000	0.346448	1.519284	11.387946	5
2	3	0.408163	0.612245	10.000000	-3.000000	3.000000	-0.680025	0.510792	14.867705	5
3	3	0.612245	0.612245	10.000000	-3.000000	3.000000	0.232254	1.030581	11.071978	5
4	3	0.816327	0.612245	10.000000	-3.000000	3.000000	0.293072	-0.657835	4.974061	5
5	3	1.020408	0.612245	10.000000	-3.000000	3.000000	-0.714351	0.854525	14.679462	5
6	3	1.224490	0.612245	10.000000	-3.000000	3.000000	1.865775	-1.091934	1.470256	5
7	3	1.428571	0.612245	10.000000	-3.000000	3.000000	0.473833	0.890248	18.544678	5
8	3	1.632653	0.612245	10.000000	-3.000000	3.000000	-1.191303	0.171839	13.629064	5
9	3	1.836735	0.612245	10.000000	-3.000000	3.000000	0.656554	0.553251	6.864646	5
10	3	2.040816	0.612245	10.000000	-3.000000	3.000000	-0.974682	-1.175595	10.079788	5
11	3	2.244898	0.612245	10.000000	-3.000000	3.000000	0.787085	-0.895070	-0.233063	5
12	3	2.448980	0.612245	10.000000	-3.000000	3.000000	1.158596	0.597228	8.086006	5
13	3	2.653061	0.612245	10.000000	-3.000000	3.000000	-0.820682	-0.948348	9.657066	5
14	3	2.857143	0.612245	10.000000	-3.000000	3.000000	0.963376	0.463206	10.485991	5
15	3	3.061224	0.612245	10.000000	-3.000000	3.000000	0.412781	-1.367138	7.094299	5
16	3	3.265306	0.612245	10.000000	-3.000000	3.000000	0.822060	0.848174	8.819418	5
17	3	3.469388	0.612245	10.000000	-3.000000	3.000000	1.896793	-1.232523	0.235516	5
18	3	3.673469	0.612245	10.000000	-3.000000	3.000000	-0.245388	0.552300	10.477762	5
19	3	3.877551	0.612245	10.000000	-3.000000	3.000000	-0.753736	0.625631	11.317945	5
20	3	4.081633	0.612245	0.000000	-1.500000	-0.500000	-0.889514	-0.696772	2.302447	4
21	3	4.285714	0.612245	0.000000	-1.500000	-0.500000	-0.815810	0.582027	-1.614469	4
22	3	4.489796	0.612245	0.000000	-1.500000	-0.500000	-0.077102	0.260442	-0.843822	4
23	3	4.693878	0.612245	0.000000	-1.500000	-0.500000	0.341152	-0.538842	-2.232655	4
24	3	4.897959	0.612245	0.000000	-1.500000	-0.500000	0.276691	-1.008555	1.188608	4
25	3	5.102041	0.612245	0.000000	-1.500000	-0.500000	0.827183	-1.962626	3.343398	4
26	3	5.306122	0.612245	0.000000	-1.500000	-0.500000	0.013002	0.349650	-2.797504	4
27	3	5.510204	0.612245	0.000000	-1.500000	-0.500000	1.453534	-1.564803	-5.103937	4
28	3	5.714286	0.612245	0.000000	-1.500000	-0.500000	-0.264657	0.095344	0.099539	4
29	3	5.918367	0.612245	0.000000	-1.500000	-0.500000	2.720169	-0.263448	-3.917134	4
30	3	6.122449	0.612245	10.000000	-3.000000	3.000000	0.625667	0.679143	10.707075	5
31	3	6.326531	0.612245	10.000000	-3.000000	3.000000	-0.857158	-0.302045	10.549535	5
32	3	6.530612	0.612245	10.000000	-3.000000	3.000000	-1.070892	-0.329448	11.722736	5
33	3	6.734694	0.612245	10.000000	-3.000000	3.000000	0.482472	0.731871	11.666971	5
34	3	6.938776	0.612245	10.000000	-3.000000	3.000000	-0.223463	0.335058	14.276640	5
35	3	7.142857	0.612245	10.000000	-3.000000	3.000000	0.714000	0.316156	3.918844	5
36	3	7.346939	0.612245	10.000000	-3.000000	3.000000	0.473238	0.469268	9.065741	5
37	3	7.551020	0.612245	10.000000	-3.000000	3.000000	-0.072829	-1.535572	6.146292	5
38	3	7.755102	0.612245	10.000000	-3.000000	3.000000	-0.846794	0.756789	12.515807	5
39	3	7.959184	0.612245	10.000000	-3.000000	3.000000	-1.514847	0.612469	20.709872	5
40	3	8.163265	0.612245	10.000000	-3.000000	3.000000	-0.446515	-1.016683	6.700971	5
41	3	8.367347	0.612245	10.000000	-3.000000	3.000000	0.856399	-0.244080	6.595330	5
42	3	8.571429	0.612245	10.000000	-3.000000	3.000000	0.214094	-0.039307	10.629852	5
43	3	8.775510	0.612245	10.000000	-3.000000	3.000000	-1.245739	-0.134497	11.855514	5
44	3	8.979592	0.612245	10.000000	-3.000000	3.000000	0.173181	0.333860	5.865605	5
45	3	9.183673	0.612245	10.000000	-3.000000	3.000000	0.385317	1.431367	12.066512	5
46	3	9.387755	0.612245	10.000000	-3.000000	3.000000	-0.883857	1.081767	18.470474	5
47	3	9.591837	0.612245	10.000000	-3.000000	3.000000	0.153725	-1.312219	4.759929	5
48	3	9.795918	0.612245	10.000000	-3.000000	3.000000	0.058209	0.622070	9.575498	5
49	3	10.000000	0.612245	10.000000	-3.000000	3.000000	-1.142970	1.328933	19.729891	5
0	4	0.000000	0.816327	10.000000	-3.000000	3.000000	0.357787	0.386809	9.260126	5
1	4	0.204082	0.816327	10.000000	-3.000000	3.000000	0.560785	1.090980	10.315186	5
2	4	0.408163	0.816327	10.000000	-3.000000	3.000000	1.083051	2.012270	13.161298	5
3	4	0.612245	0.816327	10.000000	-3.000000	3.000000	1.053802	1.023710	11.836598	5
4	4	0.816327	0.816327	10.000000	-3.000000	3.000000	-1.377669	0.249309	20.835218	5
5	4	1.020408	0.816327	10.000000	-3.000000	3.000000	-0.937825	1.045088	18.016831	5
6	4	1.224490	0.816327	10.000000	-3.000000	3.000000	0.515035	0.144888	11.789158	5
7	4	1.428571	0.816327	10.000000	-3.000000	3.000000	0.513786	0.023903	7.265436	5
8	4	1.632653	0.816327	10.000000	-3.000000	3.000000	0.515048	-0.351414	4.835944	5
9	4	1.836735	0.816327	10.000000	-3.000000	3.000000	3.852731	1.563413	3.287874	5
10	4	2.040816	0.816327	10.000000	-3.000000	3.000000	0.570891	-0.818429	6.099967	5
11	4	2.244898	0.816327	10.000000	-3.000000	3.000000	1.135566	1.532368	8.494124	5
12	4	2.448980	0.816327	10.000000	-3.000000	3.000000	0.954002	0.499864	8.199351	5
13	4	2.653061	0.816327	10.000000	-3.000000	3.000000	0.651391	-1.399306	4.846202	5
14	4	2.857143	0.816327	10.000000	-3.000000	3.000000	-0.315269	0.367649	12.949739	5
15	4	3.061224	0.816327	10.000000	-3.000000	3.000000	0.758969	-2.100027	2.683732	5
16	4	3.265306	0.816327	10.000000	-3.000000	3.000000	-0.772825	0.625508	14.922412	5
17	4	3.469388	0.816327	0.000000	-1.500000	-0.500000	-0.236819	0.885231	-1.101405	4
18	4	3.673469	0.816327	0.000000	-1.500000	-0.500000	-0.485364	-0.592356	-0.003578	4
19	4	3.877551	0.816327	0.000000	-1.500000	-0.500000	0.081874	0.123548	-2.582488	4
20	4	4.081633	0.816327	0.000000	-1.500000	-0.500000	2.314659	1.954157	-0.879516	4
21	4	4.285714	0.816327	0.000000	-1.500000	-0.500000	-1.867265	-0.505747	3.080672	4
22	4	4.489796	0.816327	0.000000	-1.500000	-0.500000	0.686260	-1.058908	-0.949643	4
23	4	4.693878	0.816327	0.000000	-1.500000	-0.500000	-1.612716	1.481663	-0.179342	4
24	4	4.897959	0.816327	0.000000	-1.500000	-0.500000	-0.471932	1.962587	5.597920	4
25	4	5.102041	0.816327	0.000000	-1.500000	-0.500000	1.088951	0.003696	-3.781930	4
26	4	5.306122	0.816327	0.000000	-1.500000	-0.500000	0.064280	1.011463	-1.459847	4
27	4	5.510204	0.816327	0.000000	-1.500000	-0.500000	-1.077745	1.341476	1.777553	4
28	4	5.714286	0.816327	0.000000	-1.500000	-0.500000	-0.715304	-0.742484	2.644624	4
29	4	5.918367	0.816327	0.000000	-1.500000	-0.500000	0.679598	-0.485306	1.139120	4
30	4	6.122449	0.816327	0.000000	-1.500000	-0.500000	-0.730367	1.230875	4.095330	4
31	4	6.326531	0.816327	0.000000	-1.500000	-0.500000	0.216459	1.685014	-0.154880	4
32	4	6.530612	0.816327	0.000000	-1.500000	-0.500000	0.045572	0.562881	-2.461860	4
33	4	6.734694	0.816327	10.000000	-3.000000	3.000000	-0.651600	-0.879814	8.672995	5
34	4	6.938776	0.816327	10.000000	-3.000000	3.000000	2.143944	1.987061	10.298932	5
35	4	7.142857	0.816327	10.000000	-3.000000	3.000000	0.633919	-0.530971	11.675895	5
36	4	7.346939	0.816327	10.000000	-3.000000	3.000000	-2.025143	-0.335138	11.575501	5
37	4	7.551020	0.816327	10.000000	-3.000000	3.000000	0.186454	0.342338	13.474092	5
38	4	7.755102	0.816327	10.000000	-3.000000	3.000000	-0.661786	1.554160	17.097627	5
39	4	7.959184	0.816327	10.000000	-3.000000	3.000000	0.852433	0.853976	12.099204	5
40	4	8.163265	0.816327	10.000000	-3.000000	3.000000	-0.792521	0.414866	13.367172	5
41	4	8.367347	0.816327	10.000000	-3.000000	3.000000	-0.114736	0.463289	9.627993	5
42	4	8.571429	0.816327	10.000000	-3.000000	3.000000	0.504987	0.043515	10.492764	5
43	4	8.775510	0.816327	10.000000	-3.000000	3.000000	0.865755	0.558140	10.713231	5
44	4	8.979592	0.816327	10.000000	-3.000000	3.000000	-1.200296	-2.529560	8.442351	5
45	4	9.183673	0.816327	10.000000	-3.000000	3.000000	-0.334501	-0.296607	10.080420	5
46	4	9.387755	0.816327	10.000000	-3.000000	3.000000	-0.474945	0.241322	10.649247	5
47	4	9.591837	0.816327	10.000000	-3.000000	3.000000	-0.653329	-1.151014	4.609978	5
48	4	9.795918	0.816327	10.000000	-3.000000	3.000000	1.765454	0.386323	7.911040	5
49	4	10.000000	0.816327	10.000000	-3.000000	3.000000	0.404982	-0.204471	9.231365	5
0	5	0.000000	1.020408	10.000000	-3.000000	3.000000	-1.260884	1.755476	16.634622	5
1	5	0.204082	1.020408	10.000000	-3.000000	3.000000	0.917862	1.573020	10.619039	5
2	5	0.408163	1.020408	10.000000	-3.000000	3.000000	2.122156	-0.465806	1.069218	5
3	5	0.612245	1.020408	10.000000	-3.000000	3.000000	1.032465	-0.150838	2.742630	5
4	5	0.816327	1.020408	10.000000	-3.000000	3.000000	-1.519370	-0.073948	12.292061	5
5	5	1.020408	1.020408	10.000000	-3.000000	3.000000	-0.484234	-0.451659	7.263148	5
6	5	1.224490	1.020408	10.000000	-3.000000	3.000000	1.266911	0.195025	5.753144	5
7	5	1.428571	1.020408	10.000000	-3.000000	3.000000	-0.707669	-0.758282	8.001418	5
8	5	1.632653	1.020408	10.000000	-3.000000	3.000000	0.443819	-1.130615	1.209183	5
9	5	1.836735	1.020408	10.000000	-3.000000	3.000000	0.774634	0.622711	14.600707	5
10	5	2.040816	1.020408	10.000000	-3.000000	3.000000	-0.926930	0.629530	17.800732	5
11	5	2.244898	1.020408	10.000000	-3.000000	3.000000	-0.059525	-0.804316	5.818080	5
12	5	2.448980	1.020408	10.000000	-3.000000	3.000000	-3.241267	0.895355	23.090922	5
13	5	2.653061	1.020408	10.000000	-3.000000	3.000000	-1.024388	-0.631578	12.222092	5
14	5	2.857143	1.020408	0.000000	-1.500000	-0.500000	-0.252568	0.253165	2.634441	4
15	5	3.061224	1.020408	0.000000	-1.500000	-0.500000	-1.247783	0.820344	-0.175707	4
16	5	3.265306	1.020408	0.000000	-1.500000	-0.500000	1.632411	-0.033613	-0.247597	4
17	5	3.469388	1.020408	0.000000	-1.500000	-0.500000	-1.430141	0.454741	0.822031	4
18	5	3.673469	1.020408	0.000000	-1.500000	-0.500000	-0.440044	-0.516430	-1.753443	4
19	5	3.877551	1.020408	0.000000	-1.500000	-0.500000	0.130741	-0.196467	1.350396	4
20	5	4.081633	1.020408	0.000000	-1.500000	-0.500000	1.441273	-0.205859	0.522537	4
21	5	4.285714	1.020408	0.000000	-1.500000	-0.500000	-1.435862	-0.746578	7.702900	4
22	5	4.489796	1.020408	0.000000	-1.500000	-0.500000	1.163164	-0.176774	-4.055809	4
23	5	4.693878	1.020408	0.000000	-1.500000	-0.500000	0.010233	-1.548618	2.156799	4
24	5	4.897959	1.020408	0.000000	-1.500000	-0.500000	-0.981509	-0.491154	0.898237	4
25	5	5.102041	1.020408	0.000000	-1.500000	-0.500000	0.462103	-0.284875	1.016000	4
26	5	5.306122	1.020408	0.000000	-1.500000	-0.500000	0.199060	-0.256180	-3.111479	4
27	5	5.510204	1.020408	0.000000	-1.500000	-0.500000	-0.600217	-0.241497	-1.504466	4
28	5	5.714286	1.020408	0.000000	-1.500000	-0.500000	0.069802	-0.061764	-1.625571	4
29	5	5.918367	1.020408	0.000000	-1.500000	-0.500000	-0.385314	0.479442	0.496178	4
30	5	6.122449	1.020408	0.000000	-1.500000	-0.500000	0.113517	0.874517	-1.889697	4
31	5	6.326531	1.020408	0.000000	-1.500000	-0.500000	0.662131	-0.649765	0.649795	4
32	5	6.530612	1.020408	0.000000	-1.500000	-0.500000	1.586017	-1.203201	0.276364	4
33	5	6.734694	1.020408	0.000000	-1.500000	-0.500000	-1.237815	-1.042044	3.576901	4
34	5	6.938776	1.020408	0.000000	-1.500000	-0.500000	2.133033	-0.487203	0.281627	4
35	5	7.142857	1.020408	0.000000	-1.500000	-0.500000	-1.952088	-0.351921	3.935746	4
36	5	7.346939	1.020408	10.000000	-3.000000	3.000000	-0.151785	-0.769996	5.103125	5
37	5	7.551020	1.020408	10.000000	-3.000000	3.000000	0.588317	-1.296117	7.755140	5
