u	v	x_coord	y_coord	orig_region	group	intercept	beta_feat1	beta_feat2
8	3	1.632653	0.612245	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
9	3	1.836735	0.612245	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
10	3	2.040816	0.612245	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
11	3	2.244898	0.612245	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
12	3	2.44898	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
13	3	2.653061	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
14	3	2.857143	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
15	3	3.061224	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
16	3	3.265306	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
17	3	3.469388	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
18	3	3.673469	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
19	3	3.877551	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
20	3	4.081633	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
21	3	4.285714	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
22	3	4.489796	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
23	3	4.693878	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
24	3	4.897959	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
25	3	5.102041	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
26	3	5.306122	0.612245	2	2	0.974743294511484	1.95771556607211	3.95001372219417
27	3	5.510204	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
28	3	5.714286	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
29	3	5.918367	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
30	3	6.122449	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
31	3	6.326531	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
32	3	6.530612	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
33	3	6.734694	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
34	3	6.938776	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
35	3	7.142857	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
36	3	7.346939	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
37	3	7.55102	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
38	3	7.755102	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
39	3	7.959184	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
40	3	8.163265	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
41	3	8.367347	0.612245	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
42	3	8.571429	0.612245	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
43	3	8.77551	0.612245	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
44	3	8.979592	0.612245	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
45	3	9.183673	0.612245	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
46	3	9.387755	0.612245	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
47	3	9.591837	0.612245	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
48	3	9.795918	0.612245	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
49	3	10	0.612245	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
0	4	0	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
1	4	0.204082	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
2	4	0.408163	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
3	4	0.612245	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
4	4	0.816327	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
5	4	1.020408	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
6	4	1.22449	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
7	4	1.428571	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
8	4	1.632653	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
9	4	1.836735	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
10	4	2.040816	0.816327	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
11	4	2.244898	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
12	4	2.44898	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
13	4	2.653061	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
14	4	2.857143	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
15	4	3.061224	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
16	4	3.265306	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
17	4	3.469388	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
18	4	3.673469	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
19	4	3.877551	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
20	4	4.081633	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
21	4	4.285714	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
22	4	4.489796	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
23	4	4.693878	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
24	4	4.897959	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
25	4	5.102041	0.816327	2	2	0.974743294511484	1.95771556607211	3.95001372219417
26	4	5.306122	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
27	4	5.510204	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
28	4	5.714286	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
29	4	5.918367	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
30	4	6.122449	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
31	4	6.326531	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
32	4	6.530612	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
33	4	6.734694	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
34	4	6.938776	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
35	4	7.142857	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
36	4	7.346939	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
37	4	7.55102	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
38	4	7.755102	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
39	4	7.959184	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
40	4	8.163265	0.816327	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
41	4	8.367347	0.816327	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
42	4	8.571429	0.816327	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
43	4	8.77551	0.816327	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
44	4	8.979592	0.816327	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
45	4	9.183673	0.816327	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
46	4	9.387755	0.816327	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
47	4	9.591837	0.816327	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
48	4	9.795918	0.816327	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
49	4	10	0.816327	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
0	5	0	1.020408	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
1	5	0.204082	1.020408	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
2	5	0.408163	1.020408	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
3	5	0.612245	1.020408	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
4	5	0.816327	1.020408	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
5	5	1.020408	1.020408	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
6	5	1.22449	1.020408	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
7	5	1.428571	1.020408	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
8	5	1.632653	1.020408	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
9	5	1.836735	1.020408	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
10	5	2.040816	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
11	5	2.244898	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
12	5	2.44898	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
13	5	2.653061	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
14	5	2.857143	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
15	5	3.061224	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
16	5	3.265306	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
17	5	3.469388	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
18	5	3.673469	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
19	5	3.877551	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
20	5	4.081633	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
21	5	4.285714	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
22	5	4.489796	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
23	5	4.693878	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
24	5	4.897959	1.020408	2	2	0.974743294511484	1.95771556607211	3.95001372219417
25	5	5.102041	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
26	5	5.306122	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
27	5	5.510204	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
28	5	5.714286	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
29	5	5.918367	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
30	5	6.122449	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
31	5	6.326531	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
32	5	6.530612	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
33	5	6.734694	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
34	5	6.938776	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
35	5	7.142857	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
36	5	7.346939	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
37	5	7.55102	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
38	5	7.755102	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
39	5	7.959184	1.020408	3	4	4.99280191414127	0.515337870513686	-3.02888893638179
40	5	8.163265	1.020408	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
41	5	8.367347	1.020408	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
42	5	8.571429	1.020408	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
43	5	8.77551	1.020408	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
44	5	8.979592	1.020408	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
45	5	9.183673	1.020408	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
46	5	9.387755	1.020408	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
47	5	9.591837	1.020408	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
48	5	9.795918	1.020408	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
49	5	10	1.020408	4	3	-0.000718884398592843	-1.50244873094867	-0.510749270182688
0	6	0	1.22449	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
1	6	0.204082	1.22449	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
2	6	0.408163	1.22449	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
3	6	0.612245	1.22449	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
4	6	0.816327	1.22449	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
5	6	1.020408	1.22449	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
6	6	1.22449	1.22449	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
7	6	1.428571	1.22449	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
8	6	1.632653	1.22449	1	5	-0.0145249105818686	3.9706598227415	-2.01299081234216
9	6	1.836735	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
10	6	2.040816	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
11	6	2.244898	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
12	6	2.44898	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
13	6	2.653061	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
14	6	2.857143	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
15	6	3.061224	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
16	6	3.265306	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
17	6	3.469388	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
18	6	3.673469	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
19	6	3.877551	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
20	6	4.081633	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
21	6	4.285714	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
22	6	4.489796	1.22449	2	2	0.974743294511484	1.95771556607211	3.95001372219417
