u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y	group	b_result	a1_result	a2_result
11	0	2.24489795918367	0	-0.433628740806085	-0.895235915256373	3	2.56058993309161	-0.481407797407448	3.1761992906882	11	3.10503506059782	-0.318157189036625	-1.15251640149819
12	0	2.44897959183673	0	-0.379566680682092	-0.927227609215153	3	0.863190720483987	-2.2833093844278	4.86214283236916	11	3.10503506059782	-0.318157189036625	-1.15251640149819
13	0	2.6530612244898	0	-0.325888386362902	-0.960614109361334	3	1.93656967962498	-2.41948260983342	5.9330488920529	11	3.10503506059782	-0.318157189036625	-1.15251640149819
14	0	2.85714285714286	0	-0.272304302935646	-0.995369362335133	3	-0.339514807036013	-1.60360711994288	5.20289301575714	11	3.10503506059782	-0.318157189036625	-1.15251640149819
15	0	3.06122448979592	0	-0.218455504165257	-1.03145052724669	3	-1.63656766929134	2.01984447843927	0.328925853881547	11	3.10503506059782	-0.318157189036625	-1.15251640149819
16	0	3.26530612244898	0	-0.164016062102333	-1.06879828005291	3	0.327508722095009	-2.12500619558592	5.62311213853256	11	3.10503506059782	-0.318157189036625	-1.15251640149819
17	0	3.46938775510204	0	-0.108794477628666	-1.10733713324236	3	-2.61709646337495	-1.63980808851174	4.04577516952502	11	3.10503506059782	-0.318157189036625	-1.15251640149819
18	0	3.6734693877551	0	-0.0528260099777519	-1.14697576042394	3	1.96578703195549	0.291684355933245	3.52789576012348	11	3.10503506059782	-0.318157189036625	-1.15251640149819
19	0	3.87755102040816	0	0.00355167370846423	-1.18760732184394	3	0.789986394732389	-1.70921269153035	4.97776077887337	11	3.10503506059782	-0.318157189036625	-1.15251640149819
20	0	4.08163265306122	0	0.0596459986166217	-1.22910979333845	3	1.54852644051224	-2.02075989169328	5.37275057889456	11	3.10503506059782	-0.318157189036625	-1.15251640149819
21	0	4.28571428571429	0	0.114385043075588	-1.27134630749078	3	-0.87284419122079	0.379897450187773	1.66815596022321	11	3.10503506059782	-0.318157189036625	-1.15251640149819
22	0	4.48979591836735	0	0.166324167603491	-1.31416552154096	3	2.82418814636942	-0.791440374020307	5.85460986703494	11	3.10503506059782	-0.318157189036625	-1.15251640149819
23	0	4.69387755102041	0	0.21368460088066	-1.35740203163947	3	2.35872672793319	0.756955715042815	2.30654792370904	11	3.10503506059782	-0.318157189036625	-1.15251640149819
24	0	4.89795918367347	0	0.254422678402476	-1.40087685713171	3	1.67030098244257	2.47323204245206	-0.510891685275773	11	3.10503506059782	-0.318157189036625	-1.15251640149819
25	0	5.10204081632653	0	0.286326308562004	-1.44439802151387	3	-1.83216775288819	-2.09404121138959	5.11268424781177	11	3.10503506059782	-0.318157189036625	-1.15251640149819
26	0	5.30612244897959	0	0.307133332047429	-1.48776125837125	3	-0.199673977637795	2.48060195887838	-0.166329921825475	11	3.10503506059782	-0.318157189036625	-1.15251640149819
27	0	5.51020408163265	0	0.314664868955689	-1.53075087089125	3	-2.73717740527663	2.41493980453751	-1.1559763076851	11	3.10503506059782	-0.318157189036625	-1.15251640149819
28	0	5.71428571428571	0	0.306965616044678	-1.57314077238324	3	-2.07426304759471	1.97452550001542	-0.288928131672685	11	3.10503506059782	-0.318157189036625	-1.15251640149819
29	0	5.91836734693878	0	0.282442436561936	-1.61469573263085	3	1.09829371945473	0.787715503836511	2.51218699492016	11	3.10503506059782	-0.318157189036625	-1.15251640149819
30	0	6.12244897959184	0	0.239992515494357	-1.65517285089563	3	1.4685729354469	0.720879944793285	4.51507796054536	11	3.10503506059782	-0.318157189036625	-1.15251640149819
31	0	6.3265306122449	0	0.179112836055201	-1.69432327107958	3	2.80505839460526	0.835275959619009	1.6401379501793	11	3.10503506059782	-0.318157189036625	-1.15251640149819
32	0	6.53061224489796	0	0.0999837350254468	-1.73189414808113	3	-1.04504785117109	1.14297330730688	0.352536428243185	11	3.10503506059782	-0.318157189036625	-1.15251640149819
33	0	6.73469387755102	0	0.00352074824798975	-1.76763086692725	3	-0.777241763790787	-2.90110679642306	7.23019944795902	11	3.10503506059782	-0.318157189036625	-1.15251640149819
34	0	6.93877551020408	0	-0.10860923215504	-1.80127950805774	3	-0.182665132345153	2.7485554749639	-1.25350016921383	11	3.10503506059782	-0.318157189036625	-1.15251640149819
35	0	7.14285714285714	0	-0.234009417362153	-1.83258954342638	3	-1.86317184549429	0.513622568793479	3.73660993116394	1	2.77239908790073	-0.891201499882872	-1.68612950534642
36	0	7.3469387755102	0	-0.369611967805461	-1.8613167391431	3	-2.22047096798717	1.68879503641453	0.551987970252126	1	2.77239908790073	-0.891201499882872	-1.68612950534642
37	0	7.55102040816327	0	-0.511771862561904	-1.88722623150148	3	-0.145770442644397	-0.736308965631821	3.54001068070991	1	2.77239908790073	-0.891201499882872	-1.68612950534642
38	0	7.75510204081633	0	-0.656391454556227	-1.91009573471014	3	-1.6385439056947	-2.92561671650522	8.75680489194613	1	2.77239908790073	-0.891201499882872	-1.68612950534642
39	0	7.95918367346939	0	-0.799069675871967	-1.92971883076763	3	1.01888396809506	0.0584079592586635	2.78878184562215	1	2.77239908790073	-0.891201499882872	-1.68612950534642
40	0	8.16326530612245	0	-0.935268534710151	-1.9459082849659	3	-0.377088486766016	0.0431407158955737	4.08631070831695	1	2.77239908790073	-0.891201499882872	-1.68612950534642
41	0	8.36734693877551	0	-1.06048867071723	-1.95849932473553	3	1.99606917634702	-0.378064270131289	2.22109956541059	1	2.77239908790073	-0.891201499882872	-1.68612950534642
42	0	8.57142857142857	0	-1.17044535092976	-1.96735281518406	3	1.20159061201349	-0.96169767502754	2.75354180475179	1	2.77239908790073	-0.891201499882872	-1.68612950534642
43	0	8.77551020408163	0	-1.26123640464203	-1.97235826191851	3	-1.12580015170775	-1.50104347314167	7.63587308680856	1	2.77239908790073	-0.891201499882872	-1.68612950534642
44	0	8.97959183673469	0	-1.32949419027245	-1.97343657073225	3	1.99355880837121	0.165269246983097	0.151781160344994	1	2.77239908790073	-0.891201499882872	-1.68612950534642
45	0	9.18367346938776	0	-1.37251470931103	-1.97054249457456	3	1.82858614498081	-0.748331161839035	2.20541442959158	1	2.77239908790073	-0.891201499882872	-1.68612950534642
46	0	9.38775510204082	0	-1.38835835483936	-1.96366670095687	3	-0.675129725818953	2.81959129829885	-0.640843891593044	1	2.77239908790073	-0.891201499882872	-1.68612950534642
47	0	9.59183673469388	0	-1.37591840863413	-1.95283739757508	3	-1.27003137641854	-1.96243615339841	8.82573336471916	1	2.77239908790073	-0.891201499882872	-1.68612950534642
48	0	9.79591836734694	0	-1.33495517278999	-1.93812146038337	3	1.09497302384985	-1.08200659423748	4.38212521769321	1	2.77239908790073	-0.891201499882872	-1.68612950534642
49	0	10	0	-1.2660954257026	-1.91962501652418	3	-2.16148509834414	-1.23623717445257	8.18409517861196	1	2.77239908790073	-0.891201499882872	-1.68612950534642
0	1	0	0.204081632653061	-1.04168768551504	-0.577813604310501	3	-1.80055078514935	0.259855057415742	5.0434951312698	5	2.89066070348993	-1.71583405886643	-0.328925289238814
1	1	0.204081632653061	0.204081632653061	-1.04003108430513	-0.597426980675578	3	-2.95582638149397	-0.00431845815511256	6.77114832840206	5	2.89066070348993	-1.71583405886643	-0.328925289238814
2	1	0.408163265306122	0.204081632653061	-1.02562134157708	-0.617737602092912	3	1.72154626501283	0.862442792545639	-0.90128933436016	5	2.89066070348993	-1.71583405886643	-0.328925289238814
3	1	0.612244897959184	0.204081632653061	-1.00024581157505	-0.638895438290098	3	0.989105139552193	2.70001062344525	-0.0660110816914366	5	2.89066070348993	-1.71583405886643	-0.328925289238814
4	1	0.816326530612245	0.204081632653061	-0.965835052823466	-0.661037669112802	3	1.23099227175801	-1.2886734870368	2.14551631257752	5	2.89066070348993	-1.71583405886643	-0.328925289238814
5	1	1.02040816326531	0.204081632653061	-0.924338705275365	-0.684287121452062	3	1.68437418613181	1.15662941552998	-0.0511645008157873	5	2.89066070348993	-1.71583405886643	-0.328925289238814
6	1	1.22448979591837	0.204081632653061	-0.877608676630068	-0.708751016447201	3	-0.24650534676996	-2.8497587819689	4.93344818816146	5	2.89066070348993	-1.71583405886643	-0.328925289238814
7	1	1.42857142857143	0.204081632653061	-0.827297587672486	-0.734520010767465	3	0.412447175717363	-1.42566916359825	5.35040141824156	5	2.89066070348993	-1.71583405886643	-0.328925289238814
8	1	1.63265306122449	0.204081632653061	-0.77477921615939	-0.761667509188155	3	-2.16121801123406	-0.217681632020443	3.88785359588793	5	2.89066070348993	-1.71583405886643	-0.328925289238814
9	1	1.83673469387755	0.204081632653061	-0.721096018157819	-0.790249220512759	3	-2.31281955878416	-2.81403126911319	7.95665718152264	5	2.89066070348993	-1.71583405886643	-0.328925289238814
10	1	2.04081632653061	0.204081632653061	-0.666936812163088	-0.820302925254599	3	1.01041777074283	0.706016763321833	-0.104189171981225	5	2.89066070348993	-1.71583405886643	-0.328925289238814
11	1	2.24489795918367	0.204081632653061	-0.612645523518355	-0.851848421428728	3	-0.173422763141205	1.06986365041025	1.82651148478434	11	3.10503506059782	-0.318157189036625	-1.15251640149819
12	1	2.44897959183673	0.204081632653061	-0.558259655221507	-0.884887614312967	3	0.391416638887133	1.48039028902828	1.65053722263209	11	3.10503506059782	-0.318157189036625	-1.15251640149819
13	1	2.6530612244898	0.204081632653061	-0.50357502837642	-0.919404717058446	3	1.58999314449615	0.0994470290580738	2.7527316540238	11	3.10503506059782	-0.318157189036625	-1.15251640149819
14	1	2.85714285714286	0.204081632653061	-0.448231464965524	-0.955366531457752	3	0.808309920003545	0.62366798987176	2.82420777391777	11	3.10503506059782	-0.318157189036625	-1.15251640149819
15	1	3.06122448979592	0.204081632653061	-0.39181259277302	-0.992722781859864	3	0.321476403947975	-0.623608492329077	4.36579381267007	11	3.10503506059782	-0.318157189036625	-1.15251640149819
16	1	3.26530612244898	0.204081632653061	-0.333951936251245	-1.03140647996282	3	0.355242964472481	-2.75248180496062	5.33669591431764	11	3.10503506059782	-0.318157189036625	-1.15251640149819
17	1	3.46938775510204	0.204081632653061	-0.27443698417234	-1.07133430379163	3	-1.17629941162433	-2.40028886535292	5.38574489154053	11	3.10503506059782	-0.318157189036625	-1.15251640149819
18	1	3.6734693877551	0.204081632653061	-0.213303024381287	-1.11240698032923	3	-2.81509299259236	0.929975545208785	3.50973003059166	11	3.10503506059782	-0.318157189036625	-1.15251640149819
19	1	3.87755102040816	0.204081632653061	-0.150909198645387	-1.15450966774379	3	-0.379695664605826	2.97333179751466	-0.585875494535685	11	3.10503506059782	-0.318157189036625	-1.15251640149819
20	1	4.08163265306122	0.204081632653061	-0.0879904096800312	-1.19751233967184	3	-1.71249196308282	-2.90518056502022	5.22641748932023	11	3.10503506059782	-0.318157189036625	-1.15251640149819
21	1	4.28571428571429	0.204081632653061	-0.0256803270225236	-1.24127018029644	3	-0.548828137652183	0.345500980958296	1.33861808572354	11	3.10503506059782	-0.318157189036625	-1.15251640149819
22	1	4.48979591836735	0.204081632653061	0.0344973207512388	-1.28562400474147	3	2.120418439609	1.50605251729535	0.125533971800043	11	3.10503506059782	-0.318157189036625	-1.15251640149819
23	1	4.69387755102041	0.204081632653061	0.0906698430173133	-1.33040072433848	3	-1.59636308480796	1.96064896808327	0.793686020849495	11	3.10503506059782	-0.318157189036625	-1.15251640149819
24	1	4.89795918367347	0.204081632653061	0.140687557828527	-1.37541388039496	3	-2.6501835498656	0.271229407335841	2.41076776662868	11	3.10503506059782	-0.318157189036625	-1.15251640149819
25	1	5.10204081632653	0.204081632653061	0.18222302028697	-1.42046427301638	3	-1.31169664786802	0.71949588110463	2.49849437090817	11	3.10503506059782	-0.318157189036625	-1.15251640149819
26	1	5.30612244897959	0.204081632653061	0.212892019567402	-1.46534071316434	3	-1.2384374533999	1.18034967164732	0.536754208832622	11	3.10503506059782	-0.318157189036625	-1.15251640149819
27	1	5.51020408163265	0.204081632653061	0.230389331502114	-1.50982092637064	3	0.97149908836137	2.15379749816058	0.14636815181929	11	3.10503506059782	-0.318157189036625	-1.15251640149819
28	1	5.71428571428571	0.204081632653061	0.23263113549609	-1.55367263531949	3	0.34219291404767	-2.26626277678309	7.28878462024873	11	3.10503506059782	-0.318157189036625	-1.15251640149819
29	1	5.91836734693878	0.204081632653061	0.217895439405003	-1.59665484585632	3	1.70338925463848	2.55709317764918	-1.05191565697476	11	3.10503506059782	-0.318157189036625	-1.15251640149819
30	1	6.12244897959184	0.204081632653061	0.184951836843863	-1.63851935693164	3	0.985881241964325	-2.84389557869058	8.34457126270118	11	3.10503506059782	-0.318157189036625	-1.15251640149819
31	1	6.3265306122449	0.204081632653061	0.13317244539575	-1.67901250963841	3	-0.561678831359577	2.01719850574665	-1.18982020424503	11	3.10503506059782	-0.318157189036625	-1.15251640149819
32	1	6.53061224489796	0.204081632653061	0.0626169035045009	-1.71787718399865	3	1.88412230799621	-2.53955744064182	7.08126645826149	11	3.10503506059782	-0.318157189036625	-1.15251640149819
33	1	6.73469387755102	0.204081632653061	-0.0259142313980782	-1.75485504468389	3	-1.99816248055378	-1.83223073037047	5.84716850170933	11	3.10503506059782	-0.318157189036625	-1.15251640149819
34	1	6.93877551020408	0.204081632653061	-0.130861537510369	-1.78968902863989	3	-2.86372756119684	-2.9766351217132	7.38657940111539	11	3.10503506059782	-0.318157189036625	-1.15251640149819
35	1	7.14285714285714	0.204081632653061	-0.249926064654312	-1.82212605888173	3	-2.45971283534615	-0.328459766783756	4.7489111783328	1	2.77239908790073	-0.891201499882872	-1.68612950534642
36	1	7.3469387755102	0.204081632653061	-0.380125661915081	-1.85191995980619	3	1.3341561035787	-0.993844639695646	3.81703117900487	1	2.77239908790073	-0.891201499882872	-1.68612950534642
37	1	7.55102040816327	0.204081632653061	-0.517885928082966	-1.87883454052487	3	-0.228736618491676	-2.00404253107784	6.8974673346245	1	2.77239908790073	-0.891201499882872	-1.68612950534642
38	1	7.75510204081633	0.204081632653061	-0.659161503098474	-1.90264680424769	3	-2.03236932579839	-0.293459035176562	5.42682983989729	1	2.77239908790073	-0.891201499882872	-1.68612950534642
39	1	7.95918367346939	0.204081632653061	-0.799581785317178	-1.92315023393354	3	0.00626865062018123	-0.585774700966897	4.61270474797536	1	2.77239908790073	-0.891201499882872	-1.68612950534642
40	1	8.16326530612245	0.204081632653061	-0.934613898414348	-1.94015809754987	3	-2.08612738372099	1.60596619619245	2.56581894662431	1	2.77239908790073	-0.891201499882872	-1.68612950534642
41	1	8.36734693877551	0.204081632653061	-1.05973490982845	-1.95350671060233	3	1.17792225046642	2.35878183642019	-2.96451550913706	1	2.77239908790073	-0.891201499882872	-1.68612950534642
42	1	8.57142857142857	0.204081632653061	-1.17060495670565	-1.96305858933433	3	-0.323062346555816	0.915403510602491	1.1155595167596	1	2.77239908790073	-0.891201499882872	-1.68612950534642
43	1	8.77551020408163	0.204081632653061	-1.2632330709325	-1.96870542534411	3	-0.713872643421105	-2.25353766764086	8.25064933210838	1	2.77239908790073	-0.891201499882872	-1.68612950534642
44	1	8.97959183673469	0.204081632653061	-1.33412808688281	-1.97037081146762	3	-1.19092746511274	-1.2276552317409	5.151717938461	1	2.77239908790073	-0.891201499882872	-1.68612950534642
45	1	9.18367346938776	0.204081632653061	-1.38042801074916	-1.96801264972713	3	0.781695558713331	2.47990978099368	-4.5513919839691	1	2.77239908790073	-0.891201499882872	-1.68612950534642
46	1	9.38775510204082	0.204081632653061	-1.40000255200697	-1.96162517499138	3	-0.829124336679658	-2.46759304195267	7.54629924642068	1	2.77239908790073	-0.891201499882872	-1.68612950534642
47	1	9.59183673469388	0.204081632653061	-1.3915250712974	-1.95124053272437	3	-2.47410048410339	-0.558864963655041	6.43628131158053	1	2.77239908790073	-0.891201499882872	-1.68612950534642
48	1	9.79591836734694	0.204081632653061	-1.3545118798282	-1.9369298557519	3	-2.29196458727691	2.65502771540089	1.40164246119916	1	2.77239908790073	-0.891201499882872	-1.68612950534642
49	1	10	0.204081632653061	-1.28932852516307	-1.91880379322919	3	2.77138598729709	2.70398904881691	-6.75767841227549	1	2.77239908790073	-0.891201499882872	-1.68612950534642
0	2	0	0.408163265306122	-1.20436886049949	-0.526211275363788	3	2.45148414424564	-0.532780937706645	-0.0881146380608979	5	2.89066070348993	-1.71583405886643	-0.328925289238814
1	2	0.204081632653061	0.408163265306122	-1.20653144374545	-0.545484092300977	3	1.1982428028645	1.00438132859278	2.43555947131549	5	2.89066070348993	-1.71583405886643	-0.328925289238814
2	2	0.408163265306122	0.408163265306122	-1.19548047078823	-0.565592080305594	3	-1.40478023124288	-0.259526409876006	4.43428304608868	5	2.89066070348993	-1.71583405886643	-0.328925289238814
3	2	0.612244897959184	0.408163265306122	-1.17307649139473	-0.58668462641948	3	2.81505826408634	1.52076323661805	-0.383219957540092	5	2.89066070348993	-1.71583405886643	-0.328925289238814
4	2	0.816326530612245	0.408163265306122	-1.14130090946414	-0.608897360694847	3	1.67250542379477	-2.81051201584201	1.7755019393758	5	2.89066070348993	-1.71583405886643	-0.328925289238814
5	2	1.02040816326531	0.408163265306122	-1.10212996428918	-0.632350647796662	3	1.30134113495397	-2.13505710647185	2.68987637211109	5	2.89066070348993	-1.71583405886643	-0.328925289238814
6	2	1.22448979591837	0.408163265306122	-1.05741778305803	-0.657148394410703	3	-0.303830987137268	0.685192821261595	1.82597866608758	5	2.89066070348993	-1.71583405886643	-0.328925289238814
7	2	1.42857142857143	0.408163265306122	-1.00879634908331	-0.683377155007614	3	-1.36655062892905	-1.60468642534162	5.1022409458398	5	2.89066070348993	-1.71583405886643	-0.328925289238814
8	2	1.63265306122449	0.408163265306122	-0.957598921568287	-0.711105511994127	3	-2.421654227079	0.996313795614891	5.53482819572773	5	2.89066070348993	-1.71583405886643	-0.328925289238814
9	2	1.83673469387755	0.408163265306122	-0.90481170260206	-0.740383701206849	3	2.41561437926305	-0.89266243523221	-0.424815907117059	5	2.89066070348993	-1.71583405886643	-0.328925289238814
10	2	2.04081632653061	0.408163265306122	-0.851056497289179	-0.771243450170583	3	-0.265342260998334	2.31987334876693	1.91450013766669	5	2.89066070348993	-1.71583405886643	-0.328925289238814
11	2	2.24489795918367	0.408163265306122	-0.796604894847508	-0.803697994596898	3	-1.78581981122862	1.91555631335992	3.14457319792108	11	3.10503506059782	-0.318157189036625	-1.15251640149819
12	2	2.44897959183673	0.408163265306122	-0.741422263487235	-0.837742238230763	3	-1.16426025509608	-0.0429731995873066	3.2456439867613	11	3.10503506059782	-0.318157189036625	-1.15251640149819
13	2	2.6530612244898	0.408163265306122	-0.685237750985663	-0.87335302230172	3	0.475317413651376	1.63737052256915	-0.346371569875602	11	3.10503506059782	-0.318157189036625	-1.15251640149819
14	2	2.85714285714286	0.408163265306122	-0.627634656812109	-0.910489473390122	3	-1.93936330236461	-1.37317268258946	5.54681335184344	11	3.10503506059782	-0.318157189036625	-1.15251640149819
15	2	3.06122448979592	0.408163265306122	-0.56815411149848	-0.949093402321614	3	2.13968570455425	-0.0344413391288243	1.23457483740708	11	3.10503506059782	-0.318157189036625	-1.15251640149819
16	2	3.26530612244898	0.408163265306122	-0.506404058224966	-0.989089731558183	3	1.55111717901126	-1.81510768882033	4.26575617494091	11	3.10503506059782	-0.318157189036625	-1.15251640149819
17	2	3.46938775510204	0.408163265306122	-0.442165140336872	-1.03038693423289	3	1.31677773570562	2.16531701112596	0.210689791038633	11	3.10503506059782	-0.318157189036625	-1.15251640149819
18	2	3.6734693877551	0.408163265306122	-0.375485279622007	-1.07287747422424	3	-0.407441761349378	1.93840569941049	2.83527335333757	11	3.10503506059782	-0.318157189036625	-1.15251640149819
19	2	3.87755102040816	0.408163265306122	-0.306755468269789	-1.11643824321499	3	0.763853044214659	2.41289801045401	-0.191458904335922	11	3.10503506059782	-0.318157189036625	-1.15251640149819
20	2	4.08163265306122	0.408163265306122	-0.236760540263816	-1.16093099725244	3	0.504587813476413	2.26486188734556	-0.874662094728374	11	3.10503506059782	-0.318157189036625	-1.15251640149819
21	2	4.28571428571429	0.408163265306122	-0.166700350308127	-1.20620280164639	3	0.89907960932892	2.75757757235697	-0.278871480912302	11	3.10503506059782	-0.318157189036625	-1.15251640149819
22	2	4.48979591836735	0.408163265306122	-0.0981787580736231	-1.25208649884444	3	-2.49333407316067	-1.62998261020844	5.52766801472772	11	3.10503506059782	-0.318157189036625	-1.15251640149819
23	2	4.69387755102041	0.408163265306122	-0.0331599611774077	-1.29840121896468	3	-0.505155586976342	2.59094574477189	1.14777015913399	11	3.10503506059782	-0.318157189036625	-1.15251640149819
24	2	4.89795918367347	0.408163265306122	0.0261060998198105	-1.34495295672795	3	-2.75031495682865	0.427279148111986	3.27215202010574	11	3.10503506059782	-0.318157189036625	-1.15251640149819
25	2	5.10204081632653	0.408163265306122	0.0771854694963842	-1.39153524143103	3	-0.0360550845328866	-0.465029496491087	4.03688016910933	11	3.10503506059782	-0.318157189036625	-1.15251640149819
26	2	5.30612244897959	0.408163265306122	0.117583414368956	-1.43792992819636	3	-1.02083272600329	0.362243375807238	3.96871959155437	11	3.10503506059782	-0.318157189036625	-1.15251640149819
27	2	5.51020408163265	0.408163265306122	0.144882073330373	-1.48390813892609	3	-2.13285486680372	-0.944385860098333	2.78473006911619	11	3.10503506059782	-0.318157189036625	-1.15251640149819
28	2	5.71428571428571	0.408163265306122	0.156884406542732	-1.5292313801295	3	-2.37958219366469	-1.26868195823429	3.86306223563855	11	3.10503506059782	-0.318157189036625	-1.15251640149819
29	2	5.91836734693878	0.408163265306122	0.151755819569235	-1.57365286208423	3	0.525867433066272	-1.55211397213483	4.50305850227456	11	3.10503506059782	-0.318157189036625	-1.15251640149819
30	2	6.12244897959184	0.408163265306122	0.128154871081124	-1.61691903968617	3	-1.97644218877868	-2.50543206325724	6.36899932834727	11	3.10503506059782	-0.318157189036625	-1.15251640149819
31	2	6.3265306122449	0.408163265306122	0.085345035935395	-1.65877138994061	3	2.55072071026078	-0.0206106171168754	1.73752489036892	11	3.10503506059782	-0.318157189036625	-1.15251640149819
32	2	6.53061224489796	0.408163265306122	0.0232805490363577	-1.6989484344967	3	0.48636683820237	2.32657005428332	-0.242733622949272	11	3.10503506059782	-0.318157189036625	-1.15251640149819
33	2	6.73469387755102	0.408163265306122	-0.0573391732850674	-1.73718800811723	3	-0.918781172790978	0.780911815646308	1.45164654453125	11	3.10503506059782	-0.318157189036625	-1.15251640149819
34	2	6.93877551020408	0.408163265306122	-0.155050246435549	-1.77322976573263	3	0.545492948888501	0.125853796534641	1.07436656174738	1	2.77239908790073	-0.891201499882872	-1.68612950534642
35	2	7.14285714285714	0.408163265306122	-0.2676418825019	-1.80681791200656	3	-2.86317677382181	-0.428442490494501	3.42328659844326	1	2.77239908790073	-0.891201499882872	-1.68612950534642
36	2	7.3469387755102	0.408163265306122	-0.392210452462336	-1.83770412841927	3	2.75135527944867	-0.213590242096848	2.65827060284946	1	2.77239908790073	-0.891201499882872	-1.68612950534642
37	2	7.55102040816327	0.408163265306122	-0.525247671115443	-1.86565066404238	3	-0.106179378342599	-1.74433591456829	7.23203115320606	1	2.77239908790073	-0.891201499882872	-1.68612950534642
38	2	7.75510204081633	0.408163265306122	-0.662758683923581	-1.89043354773278	3	1.69641136350172	1.93761526315858	0.409159722119486	1	2.77239908790073	-0.891201499882872	-1.68612950534642
39	2	7.95918367346939	0.408163265306122	-0.800404270242743	-1.91184587170193	3	-2.50362000046537	-1.80970222031083	11.6690285709568	1	2.77239908790073	-0.891201499882872	-1.68612950534642
40	2	8.16326530612245	0.408163265306122	-0.933660180951841	-1.92970108959908	3	-0.0800500149710377	1.29973654036388	1.02248686993474	1	2.77239908790073	-0.891201499882872	-1.68612950534642
41	2	8.36734693877551	0.408163265306122	-1.05798586097114	-1.94383626663579	3	-0.0557580338728743	1.55991006897692	-1.06171048532966	1	2.77239908790073	-0.891201499882872	-1.68612950534642
42	2	8.57142857142857	0.408163265306122	-1.1689945000038	-1.9541152150997	3	2.6269587298499	0.449214252166406	-3.29396762073394	1	2.77239908790073	-0.891201499882872	-1.68612950534642
43	2	8.77551020408163	0.408163265306122	-1.26261650913553	-1.96043144604388	3	0.430368314256452	2.17755824972897	-1.51786119837176	1	2.77239908790073	-0.891201499882872	-1.68612950534642
44	2	8.97959183673469	0.408163265306122	-1.33524910841875	-1.96271086713753	3	-0.159063593658277	-1.2536978852961	4.77880078035074	1	2.77239908790073	-0.891201499882872	-1.68612950534642
45	2	9.18367346938776	0.408163265306122	-1.38388567658582	-1.96091415771671	3	-1.39814602144864	2.28970332745718	-0.0119304051212746	1	2.77239908790073	-0.891201499882872	-1.68612950534642
46	2	9.38775510204082	0.408163265306122	-1.40621978218725	-1.95503875502386	3	-1.01058601594469	1.37646275759583	1.05676153231058	1	2.77239908790073	-0.891201499882872	-1.68612950534642
47	2	9.59183673469388	0.408163265306122	-1.40072029361995	-1.94512039045689	3	0.124034414829227	1.79249896657056	-0.815233786765906	1	2.77239908790073	-0.891201499882872	-1.68612950534642
48	2	9.79591836734694	0.408163265306122	-1.36667555274917	-1.93123412129676	3	-0.36653123816972	0.987478257163885	2.76645583211829	1	2.77239908790073	-0.891201499882872	-1.68612950534642
49	2	10	0.408163265306122	-1.30420619061116	-1.9134948117245	3	-2.87032752071802	2.07805810193982	2.93989894926801	1	2.77239908790073	-0.891201499882872	-1.68612950534642
0	3	0	0.612244897959184	-1.3702298981028	-0.471012766975938	3	1.95775154516615	2.95859317630582	-1.25060317931409	5	2.89066070348993	-1.71583405886643	-0.328925289238814
1	3	0.204081632653061	0.612244897959184	-1.37599574872437	-0.489803700629496	3	2.3769646310386	-0.479022872852168	-1.17528517947653	5	2.89066070348993	-1.71583405886643	-0.328925289238814
