u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y	b_result	a1_result	a2_result
18	0	3.673469387755102	0.0	-1.0	-2.0	3	1.965787031955492	0.2916843559332451	-1.5136000984089444	3.084176575040118	-0.8048201898700854	-1.7429582686523215
19	0	3.877551020408164	0.0	1.0	-2.0	3	0.7899863947323889	-1.7092126915303536	8.666041865042569	3.084357352469732	-0.57850662123144	-1.8297634824430595
20	0	4.081632653061225	0.0	1.0	-2.0	3	1.5485264405122423	-2.0207598916932774	7.308406820448368	3.084530502225591	-0.31180012398861595	-1.8974961762329041
21	0	4.285714285714286	0.0	1.0	-2.0	3	-0.87284419122079	0.3798974501877734	3.1716929789605035	3.084694417920666	-0.06645500658915399	-1.956038073017862
22	0	4.489795918367348	0.0	1.0	-2.0	3	2.824188146369419	-0.7914403740203069	6.746031176789514	3.08484728277873	0.11335324049008348	-1.9956312206299927
23	0	4.6938775510204085	0.0	1.0	-2.0	3	2.3587267279331865	0.7569557150428152	2.123287494878987	3.0849870464665567	0.24071156538300065	-2.0062890437631467
24	0	4.8979591836734695	0.0	1.0	-2.0	3	1.670300982442571	2.4732320424520573	-0.979560722684316	3.0851114003507294	0.3269030904509096	-1.9685942769513183
25	0	5.1020408163265305	0.0	1.0	-2.0	3	-1.8321677528881943	-2.094041211389594	1.026039487013656	3.084855181853695	0.4002838439772987	-1.9203070979765287
26	0	5.306122448979592	0.0	1.0	-2.0	3	-0.1996739776377949	2.480601958878383	-2.3601460469066726	3.0842360873203503	0.4981535271583858	-1.8789101242774164
27	0	5.510204081632653	0.0	1.0	-2.0	3	-2.737177405276628	2.414939804537512	-4.847753679716412	3.0836245515004124	0.6176261307546871	-1.856583612262299
28	0	5.714285714285714	0.0	1.0	-2.0	3	-2.074263047594713	1.9745255000154172	-1.6624885158214016	3.0830219277063717	0.7143038791906577	-1.8643886894928712
29	0	5.918367346938775	0.0	1.0	-2.0	3	1.0982937194547278	0.7877155038365111	-0.5895404193908704	3.0824293013630566	0.7144516483415095	-1.8847711551921071
30	0	6.122448979591837	0.0	1.0	-2.0	3	1.468572935446903	0.7208799447932845	4.943892541285187	3.0818475273707917	0.5755763720825142	-1.902286297857722
31	0	6.326530612244898	0.0	1.0	-2.0	3	2.8050583946052603	0.8352759596190094	5.488495312113374	3.081277263109951	0.2994387583907455	-1.913153311178233
32	0	6.530612244897959	0.0	1.0	-2.0	3	-1.0450478511710883	1.142973307306879	1.7348774143179466	3.080718997442074	-0.03563206985497268	-1.9055758764160338
33	0	6.73469387755102	0.0	1.0	-2.0	3	-0.7772417637907867	-2.9011067964230577	7.937981558648501	3.0801730760769064	-0.3516683399791981	-1.8821876581460095
34	0	6.938775510204081	0.0	-1.0	-2.0	3	-0.1826651323451527	2.748555474963898	-0.6415160413130971	3.079639723672066	-0.6129532568537339	-1.8571462530937417
35	0	7.142857142857143	0.0	-1.0	-2.0	3	-1.8631718454942856	0.5136225687934788	1.4083740503109348	3.07911906301765	-0.8153019759130294	-1.8539146738833552
36	0	7.346938775510204	0.0	-1.0	-2.0	3	-2.22047096798717	1.68879503641453	3.01940937774559	3.0786111316369533	-0.9394537438334031	-1.880630591621911
37	0	7.551020408163265	0.0	-1.0	-2.0	3	-0.1457704426443973	-0.7363089656318209	3.3459698164431293	3.078115896109028	-0.9965654577457174	-1.912092490474497
38	0	7.755102040816327	0.0	-1.0	-2.0	3	-1.638543905694695	-2.9256167165052243	7.764964315207299	3.0776332643918205	-1.0528996166128417	-1.925134165491111
39	0	7.959183673469388	0.0	-1.0	-2.0	3	1.0188839680950623	0.0584079592586634	0.0094682584164154	3.0771630963972063	-1.1683898336102203	-1.9300014562500705
40	0	8.16326530612245	0.0	-1.0	-2.0	3	-0.3770884867660156	0.0431407158955736	3.2999334337131647	3.0767052130427786	-1.356230182534846	-1.9275336833367267
41	0	8.36734693877551	0.0	-2.0	-2.0	3	1.9960691763470244	-0.378064270131289	-1.5961035059905162	3.0762594039800635	-1.5942614425855204	-1.9192004223793402
42	0	8.571428571428571	0.0	-2.0	-2.0	3	1.2015906120134945	-0.9616976750275396	3.14073545332616	3.075825434175605	-1.853402874762397	-1.9212064624476235
43	0	8.775510204081632	0.0	-2.0	-2.0	3	-1.1258001517077536	-1.5010434731416678	5.270095283942213	3.0754030494999887	-2.091392907564343	-1.945176027177469
44	0	8.979591836734695	0.0	-2.0	-2.0	3	1.9935588083712064	0.1652692469830965	-4.827367057674778	3.074991981460644	-2.245189980377437	-1.9760968451630776
45	0	9.183673469387756	0.0	-2.0	-2.0	3	1.828586144980811	-0.7483311618390354	3.103929300053349	3.074591951197023	-2.2673577798409363	-2.001974826486137
46	0	9.387755102040815	0.0	-2.0	-2.0	3	-0.6751297258189535	2.819591298298852	0.2023470685525692	3.0742026728413387	-2.252079760666571	-2.025371190963432
47	0	9.591836734693878	0.0	-2.0	-2.0	3	-1.2700313764185354	-1.9624361533984116	7.733595280376111	3.073823856334533	-2.2300337323047725	-2.0419453459935957
48	0	9.79591836734694	0.0	-2.0	-2.0	3	1.0949730238498532	-1.082006594237478	2.96911772904886	3.0734552097751457	-2.2073684948009866	-2.052039021101773
49	0	10.0	0.0	-2.0	-2.0	3	-2.161485098344141	-1.236237174452574	11.477631194925614	3.0730964413682895	-2.1894326724036652	-2.065066687199329
0	1	0.0	0.2040816326530612	-2.0	-1.0	3	-1.80055078514935	0.2598550574157419	7.032927516562458	3.080329514175749	-1.8556138979955201	-0.9204779440160192
1	1	0.2040816326530612	0.2040816326530612	-2.0	-1.0	3	-2.955826381493967	-0.0043184581551125	9.160539329845784	3.0805297673715764	-1.8401407115484323	-0.922871941229203
2	1	0.4081632653061224	0.2040816326530612	-2.0	-1.0	3	1.7215462650128304	0.8624427925456386	0.5014689115944857	3.0807197425696313	-1.8255269537596832	-0.933248388653223
3	1	0.6122448979591837	0.2040816326530612	-2.0	-1.0	3	0.9891051395521928	2.7000106234452472	-2.8838964866316465	3.0809122925261256	-1.7963689427111937	-0.9448661402622678
4	1	0.8163265306122449	0.2040816326530612	-1.0	-1.0	3	1.2309922717580104	-1.2886734870367955	3.109125655575423	3.081107294004905	-1.7406795803891888	-0.9559008719131125
5	1	1.020408163265306	0.2040816326530612	-1.0	-1.0	3	1.684374186131807	1.156629415529979	0.1295461451557679	3.0813045960461847	-1.641471081706809	-0.9618550925804645
6	1	1.2244897959183674	0.2040816326530612	-1.0	-1.0	3	-0.2465053467699602	-2.849758781968898	5.646206750081638	3.0815040160308924	-1.5392679362098889	-0.9602267915615812
7	1	1.4285714285714286	0.2040816326530612	-1.0	-1.0	3	0.4124471757173626	-1.4256691635982528	3.370042894036649	3.0817053352227184	-1.464046481730246	-0.9488271715174152
8	1	1.6326530612244898	0.2040816326530612	-1.0	-1.0	3	-2.1612180112340558	-0.2176816320204433	5.499132235671508	3.081908293721062	-1.4322921459792464	-0.934362662236175
9	1	1.836734693877551	0.2040816326530612	-1.0	-1.0	3	-2.31281955878416	-2.814031269113193	8.183623196273475	3.082112584750485	-1.4242687533728826	-0.9276121399555407
10	1	2.0408163265306123	0.2040816326530612	-1.0	-1.0	3	1.01041777074283	0.7060167633218333	-0.4463401442466306	3.082317848204134	-1.4381104482326026	-0.9412948336334119
11	1	2.2448979591836737	0.2040816326530612	-1.0	-1.0	3	-0.1734227631412048	1.069863650410249	3.4265223640666944	3.0825236633499253	-1.4483258992053725	-0.9858878563702504
12	1	2.4489795918367347	0.2040816326530612	-1.0	-1.0	3	0.3914166388871329	1.4803902890282803	-0.4828425207297393	3.0827295405995794	-1.4465489304745356	-1.053798940685159
13	1	2.653061224489796	0.2040816326530612	-1.0	-1.0	3	1.5899931444961537	0.0994470290580737	0.9504746429429358	3.082934912231658	-1.4124471405081762	-1.1448029854093746
14	1	2.857142857142857	0.2040816326530612	-1.0	-1.0	3	0.8083099200035448	0.6236679898717599	1.0808093101366103	3.083139121951367	-1.3437273476710807	-1.2485525679453775
15	1	3.0612244897959187	0.2040816326530612	-1.0	-1.0	3	0.3214764039479751	-0.6236084923290766	3.893003049268808	3.0833414131624184	-1.2425109885169623	-1.358368667931514
16	1	3.26530612244898	0.2040816326530612	-1.0	-2.0	3	0.355242964472481	-2.752481804960625	4.65319914409017	3.0835409158204627	-1.135693269723069	-1.470527740966744
17	1	3.4693877551020407	0.2040816326530612	-1.0	-2.0	3	-1.1762994116243268	-2.400288865352921	10.446878336963778	3.0837366317346286	-1.0571194886934205	-1.580008721142365
18	1	3.673469387755102	0.2040816326530612	-1.0	-2.0	3	-2.815092992592364	0.9299755452087846	2.838107828614724	3.083927418185	-0.9225462566858467	-1.6908916557552738
19	1	3.877551020408164	0.2040816326530612	-1.0	-2.0	3	-0.3796956646058258	2.973331797514658	-0.5540284940413498	3.0841119697312096	-0.7099275362467233	-1.7943970428769431
20	1	4.081632653061225	0.2040816326530612	-1.0	-2.0	3	-1.7124919630828248	-2.905180565020223	9.733880967671617	3.084288798103377	-0.44180500642748755	-1.880653383431378
21	1	4.285714285714286	0.2040816326530612	-1.0	-2.0	3	-0.5488281376521833	0.3455009809582963	2.777234259274473	3.084456210094508	-0.17708474327854817	-1.94827838384912
22	1	4.489795918367348	0.2040816326530612	1.0	-2.0	3	2.120418439608997	1.5060525172953474	5.266060371131202	3.0846122834174516	-0.008700444162202628	-1.9947872387956362
23	1	4.6938775510204085	0.2040816326530612	1.0	-2.0	3	-1.5963630848079555	1.960648968083272	-2.975269065484053	3.0847548405545853	0.09320183813072708	-2.0137330992245235
24	1	4.8979591836734695	0.2040816326530612	1.0	-2.0	3	-2.650183549865604	0.2712294073358405	1.851459945173922	3.0848814207213175	0.183003454417654	-1.9861915712027542
25	1	5.1020408163265305	0.2040816326530612	1.0	-2.0	3	-1.3116966478680208	0.7194958811046304	0.3137359811042424	3.0846159587527398	0.27006557716075025	-1.9358714542471045
26	1	5.306122448979592	0.2040816326530612	1.0	-2.0	3	-1.2384374533998983	1.1803496716473203	0.0863042732897184	3.083977455483709	0.37197384704667996	-1.8890339462075452
27	1	5.510204081632653	0.2040816326530612	1.0	-2.0	3	0.9714990883613704	2.153797498160584	-0.2206642354310294	3.08334759060176	0.5112674460145029	-1.8627694382829656
28	1	5.714285714285714	0.2040816326530612	1.0	-2.0	3	0.3421929140476702	-2.266262776783088	9.273673651009052	3.0827277499227326	0.6354336035167165	-1.8672415007668866
29	1	5.918367346938775	0.2040816326530612	1.0	-2.0	3	1.7033892546384806	2.5570931776491808	-1.5419242618674156	3.0821190297330334	0.6616964133374952	-1.886121281803891
30	1	6.122448979591837	0.2040816326530612	1.0	-2.0	3	0.985881241964325	-2.84389557869058	8.049992336363829	3.0815222787624457	0.5523252736310957	-1.903550077482257
31	1	6.326530612244898	0.2040816326530612	1.0	-2.0	3	-0.5616788313595769	2.017198505746652	-2.649726556974968	3.080938135048282	0.28905510539849993	-1.914803796009513
32	1	6.530612244897959	0.2040816326530612	1.0	-2.0	3	1.884122307996208	-2.5395574406418167	10.127759310214593	3.0803670581387292	-0.0746320609342003	-1.9101322390827955
33	1	6.73469387755102	0.2040816326530612	-1.0	-2.0	3	-1.9981624805537763	-1.8322307303704664	8.298272945136667	3.079809357093598	-0.4280657561974296	-1.8926547120032575
34	1	6.938775510204081	0.2040816326530612	-1.0	-2.0	3	-2.8637275611968374	-2.9766351217132043	12.988951350800686	3.0792652147312087	-0.7175659995191087	-1.8728857376678891
35	1	7.142857142857143	0.2040816326530612	-1.0	-2.0	3	-2.4597128353461493	-0.3284597667837561	8.26943967361917	3.078734708548037	-0.914998480984204	-1.8749093661389784
36	1	7.346938775510204	0.2040816326530612	-1.0	-2.0	3	1.3341561035787013	-0.9938446396956464	2.043399919374828	3.0782178287079276	-0.9806742967081944	-1.9097790194803062
37	1	7.551020408163265	0.2040816326530612	-1.0	-2.0	3	-0.2287366184916757	-2.004042531077836	6.025806174484359	3.0777144934640868	-0.9779736939535022	-1.9486150921068033
38	1	7.755102040816327	0.2040816326530612	-1.0	-2.0	3	-2.032369325798389	-0.2934590351765624	3.2494923559353053	3.0772245623421024	-1.0220862760014806	-1.9635650139111078
39	1	7.959183673469388	0.2040816326530612	-1.0	-2.0	3	0.0062686506201812	-0.5857747009668968	7.515396186066134	3.076747847377694	-1.1390674928518336	-1.9633027472699358
40	1	8.16326530612245	0.2040816326530612	-1.0	-2.0	3	-2.086127383720989	1.6059661961924494	2.376899664887105	3.076284122669914	-1.34190861589652	-1.9541511370533557
41	1	8.36734693877551	0.2040816326530612	-2.0	-2.0	3	1.1779222504664162	2.358781836420194	-3.2817343456881174	3.0758331324796817	-1.5968890991238067	-1.9422457404980784
42	1	8.571428571428571	0.2040816326530612	-2.0	-2.0	3	-0.3230623465558158	0.9154035106024914	-0.3960261633945805	3.075394598075356	-1.8679182760960118	-1.9370055018265733
43	1	8.775510204081632	0.2040816326530612	-2.0	-2.0	3	-0.7138726434211051	-2.253537667640857	8.93289014026258	3.0749682235014344	-2.115905674377598	-1.945059563596845
44	1	8.979591836734695	0.2040816326530612	-2.0	-2.0	3	-1.1909274651127408	-1.2276552317408962	8.677424567988865	3.0745537004235506	-2.2627071718046974	-1.9666403751050818
45	1	9.183673469387756	0.2040816326530612	-2.0	-2.0	3	0.7816955587133307	2.4799097809936788	-3.94026086879582	3.074150712182704	-2.2833219544092347	-1.9945946991556194
46	1	9.387755102040815	0.2040816326530612	-2.0	-2.0	3	-0.8291243366796577	-2.4675930419526653	11.368349038228196	3.0737589371736296	-2.256229877682026	-2.0181780041326816
47	1	9.591836734693878	0.2040816326530612	-2.0	-2.0	3	-2.474100484103394	-0.5588649636550409	12.880452252827538	3.0733780516464897	-2.2258002668778554	-2.0370976154425087
48	1	9.79591836734694	0.2040816326530612	-2.0	-2.0	3	-2.291964587276908	2.6550277154008874	0.7112200790470209	3.07300773201735	-2.199025042598696	-2.052200715381688
49	1	10.0	0.2040816326530612	-2.0	-2.0	3	2.771385987297087	2.703989048816914	-9.637194028089551	3.0726395645002293	-2.180463034073103	-2.055721060838382
0	2	0.0	0.4081632653061224	-2.0	-1.0	3	2.451484144245642	-0.5327809377066455	-2.81848485890679	3.0800070475613963	-1.8816919897017144	-0.925015621608611
1	2	0.2040816326530612	0.4081632653061224	-2.0	-1.0	3	1.1982428028644971	1.0043813285927845	2.2493616797054306	3.0802080320291365	-1.8603568874940914	-0.9341740642155476
2	2	0.4081632653061224	0.4081632653061224	-2.0	-1.0	3	-1.4047802312428823	-0.2595264098760061	7.78897314546075	3.080412344606135	-1.8423675919547504	-0.9487185324491715
3	2	0.6122448979591837	0.4081632653061224	-2.0	-1.0	3	2.8150582640863435	1.52076323661805	-4.374500664150257	3.0806060453294415	-1.8254389396874502	-0.9625354004186539
4	2	0.8163265306122449	0.4081632653061224	-2.0	-1.0	3	1.6725054237947674	-2.8105120158420087	2.5258246145139163	3.0808023771874455	-1.7894119159633288	-0.9829786435841628
5	2	1.020408163265306	0.4081632653061224	-2.0	-1.0	3	1.301341134953974	-2.1350571064718493	1.185077853339311	3.0810011959963703	-1.6873347339450269	-0.9978623305161952
6	2	1.2244897959183674	0.4081632653061224	-2.0	-1.0	3	-0.3038309871372679	0.6851928212615954	4.391013963289194	3.081202325216545	-1.579488097244532	-0.9972591210292507
7	2	1.4285714285714286	0.4081632653061224	-2.0	-1.0	3	-1.366550628929046	-1.6046864253416184	6.710949673420597	3.0814055512375673	-1.5012111372936996	-0.9757340685290963
8	2	1.6326530612244898	0.4081632653061224	-1.0	-1.0	3	-2.421654227079004	0.9963137956148912	3.996214141363364	3.0816106180195675	-1.4705582927998733	-0.9433959751603389
9	2	1.836734693877551	0.4081632653061224	-1.0	-1.0	3	2.41561437926305	-0.8926624352322099	2.481551178992434	3.081817221006055	-1.4815686868560316	-0.9202565457547753
10	2	2.0408163265306123	0.4081632653061224	-1.0	-1.0	3	-0.2653422609983336	2.3198733487669285	0.63527726439409	3.0820250002140286	-1.5203424511233639	-0.9169919292081038
11	2	2.2448979591836737	0.4081632653061224	-1.0	-1.0	3	-1.785819811228618	1.915556313359919	2.482569608597253	3.082233532396553	-1.5588853333728558	-0.9446614484879603
12	2	2.4489795918367347	0.4081632653061224	-1.0	-1.0	3	-1.164260255096085	-0.0429731995873066	4.224682543806366	3.082442322162161	-1.5612335404997357	-1.0037671110990298
13	2	2.653061224489796	0.4081632653061224	-1.0	-1.0	3	0.4753174136513758	1.6373705225691468	2.1996484965380536	3.082650791924215	-1.5150420893027667	-1.0880479312931117
14	2	2.857142857142857	0.4081632653061224	-1.0	-1.0	3	-1.9393633023646095	-1.3731726825894577	9.029249559502391	3.082858270542668	-1.4358269481662946	-1.182434792914867
15	2	3.0612244897959187	0.4081632653061224	-1.0	-1.0	3	2.139685704554253	-0.0344413391288243	1.8608079177806065	3.083063980510465	-1.3286188831676766	-1.2854905014699267
16	2	3.26530612244898	0.4081632653061224	-1.0	-1.0	3	1.5511171790112606	-1.815107688820331	4.589458978789111	3.0832670235286233	-1.2097714210854087	-1.4026586698860193
17	2	3.4693877551020407	0.4081632653061224	-1.0	-2.0	3	1.316777735705621	2.165317011125963	-2.9771709604244023	3.083466364308707	-1.1150608817020913	-1.5240236912825673
18	2	3.673469387755102	0.4081632653061224	-1.0	-2.0	3	-0.4074417613493777	1.938405699410489	-1.6372361116999832	3.083660812440694	-1.017312306881885	-1.6478318389694169
19	2	3.877551020408164	0.4081632653061224	-1.0	-2.0	3	0.7638530442146592	2.412898010454008	-1.510571781934735	3.0838490021704774	-0.8557708596113365	-1.7724931435784885
20	2	4.081632653061225	0.4081632653061224	-1.0	-2.0	3	0.5045878134764132	2.264861887345557	-1.751764227576584	3.0840293699474914	-0.6235250161102721	-1.8838099100091326
21	2	4.285714285714286	0.4081632653061224	-1.0	-2.0	3	0.8990796093289202	2.7575775723569684	-5.761572024479943	3.0842001296330617	-0.38230152063412143	-1.977043927153721
22	2	4.489795918367348	0.4081632653061224	-1.0	-2.0	3	-2.493334073160665	-1.6299826102084445	8.211984414925316	3.0843592453092836	-0.22690880600360705	-2.036639829369289
23	2	4.6938775510204085	0.4081632653061224	-1.0	-2.0	3	-0.5051555869763424	2.5909457447718927	-1.8135159913120065	3.08450440170302	-0.14211689444839032	-2.0425604842808553
24	2	4.8979591836734695	0.4081632653061224	1.0	-2.0	3	-2.750314956828645	0.4272791481119862	-1.4471287336496077	3.0846329723481607	-0.03662982553246545	-2.00285068384316
25	2	5.1020408163265305	0.4081632653061224	1.0	-2.0	3	-0.0360550845328866	-0.4650294964910868	6.338867639443797	3.0843576431567077	0.07056013208046032	-1.94302976810284
26	2	5.306122448979592	0.4081632653061224	1.0	-2.0	3	-1.020832726003288	0.3622433758072381	2.0464149332708934	3.083698854615685	0.19429130939010308	-1.8821709712903978
27	2	5.510204081632653	0.4081632653061224	1.0	-2.0	3	-2.1328548668037186	-0.944385860098333	5.021655467909216	3.0830499081072755	0.35725769968441146	-1.8537228471434481
28	2	5.714285714285714	0.4081632653061224	1.0	-2.0	3	-2.37958219366469	-1.2686819582342874	3.592433404529948	3.0824122178357265	0.49591586650634345	-1.8628782353789166
29	2	5.918367346938775	0.4081632653061224	1.0	-2.0	3	0.5258674330662725	-1.5521139721348274	6.764385307437305	3.0817868849641523	0.5396638609011803	-1.8861591837614688
30	2	6.122448979591837	0.4081632653061224	1.0	-2.0	3	-1.9764421887786836	-2.5054320632572398	4.489035538678884	3.0811747448445943	0.4620772469588076	-1.9104287472539647
31	2	6.326530612244898	0.4081632653061224	1.0	-2.0	3	2.550720710260784	-0.0206106171168753	5.611625674268869	3.080576408245728	0.2123046017073851	-1.9209025913651698
32	2	6.530612244897959	0.4081632653061224	1.0	-2.0	3	0.48636683820237	2.3265700542833248	-1.1452342929998032	3.079992297143172	-0.14399499811874686	-1.9180989409345286
33	2	6.73469387755102	0.4081632653061224	-1.0	-2.0	3	-0.9187811727909776	0.780911815646308	0.101219632841877	3.0794226756413616	-0.5237553174708001	-1.905665877837271
34	2	6.938775510204081	0.4081632653061224	-1.0	-2.0	3	0.5454929488885005	0.1258537965346411	1.3125791329210656	3.078867676576894	-0.8362229839467568	-1.8868811913698265
35	2	7.142857142857143	0.4081632653061224	-1.0	-2.0	3	-2.863176773821815	-0.428442490494501	6.186645467258819	3.078327324320347	-1.000162405514244	-1.8920627194302042
36	2	7.346938775510204	0.4081632653061224	-1.0	-2.0	3	2.7513552794486724	-0.2135902420968483	1.3580664524369646	3.0778015542526513	-1.0060203470740388	-1.9248869718259187
37	2	7.551020408163265	0.4081632653061224	-1.0	-2.0	3	-0.1061793783425986	-1.7443359145682944	7.356078892255603	3.077290229347764	-0.9599839208376811	-1.970126654081247
38	2	7.755102040816327	0.4081632653061224	-1.0	-2.0	3	1.696411363501717	1.937615263158584	-3.530817385061473	3.0767931542484566	-0.987903378339441	-2.0098265308018197
39	2	7.959183673469388	0.4081632653061224	-1.0	-2.0	3	-2.503620000465369	-1.809702220310832	9.896659285281142	3.0763100871784896	-1.123817832349071	-2.015821392386004
40	2	8.16326530612245	0.4081632653061224	-1.0	-2.0	3	-0.0800500149710377	1.2997365403638783	0.180146700818228	3.0758407499935294	-1.33265491358357	-1.9961658490483423
41	2	8.36734693877551	0.4081632653061224	-2.0	-2.0	3	-0.0557580338728742	1.5599100689769152	-4.74317711121876	3.0753848366353838	-1.6009429297804703	-1.9711912140705696
42	2	8.571428571428571	0.4081632653061224	-2.0	-2.0	3	2.626958729849897	0.4492142521664055	-3.95210431675265	3.074942020219979	-1.8738600653112516	-1.948851536121727
43	2	8.775510204081632	0.4081632653061224	-2.0	-2.0	3	0.4303683142564525	2.177558249728971	-0.4355218717359228	3.0745119589588503	-2.104517131636724	-1.9343704522883076
44	2	8.979591836734695	0.4081632653061224	-2.0	-2.0	3	-0.1590635936582769	-1.2536978852960998	3.0505434594730825	3.074094301086735	-2.2677621139472652	-1.943914630090919
45	2	9.183673469387756	0.4081632653061224	-2.0	-2.0	3	-1.3981460214486383	2.289703327457179	1.4028258686685604	3.0736886889439465	-2.3032382042857336	-1.981660384320766
46	2	9.387755102040815	0.4081632653061224	-2.0	-2.0	3	-1.0105860159446869	1.3764627575958253	4.883927520103446	3.073294762341286	-2.2590770553379214	-2.0084669541111575
47	2	9.591836734693878	0.4081632653061224	-2.0	-2.0	3	0.1240344148292269	1.7924989665705642	-2.088078135266876	3.072912161317019	-2.2174342931958186	-2.0287785067172424
48	2	9.79591836734694	0.4081632653061224	-2.0	-2.0	3	-0.3665312381697196	0.9874782571638852	1.7616519447173506	3.072532219454583	-2.186052490902794	-2.04517149890262
49	2	10.0	0.4081632653061224	-2.0	-2.0	3	-2.8703275207180177	2.078058101939816	2.432912013130333	3.0721634007409966	-2.1696846633760036	-2.052983037369412
0	3	0.0	0.6122448979591837	-2.0	-1.0	3	1.957751545166147	2.958593176305816	-1.1891648828932158	3.0796694826737268	-1.9348837447210752	-0.9273988395681351
1	3	0.2040816326530612	0.6122448979591837	-2.0	-1.0	3	2.3769646310386	-0.4790228728521679	-1.4124052237694458	3.0798709062948775	-1.8979328241429205	-0.9480124275080892
2	3	0.4081632653061224	0.6122448979591837	-2.0	-1.0	3	-2.158505466008336	1.8834941022574216	5.510451120369379	3.0800758396704984	-1.867007467295568	-0.9633871757276615
3	3	0.6122448979591837	0.6122448979591837	-2.0	-1.0	3	0.3242168612342961	1.4674785571082012	3.1186834885074832	3.0802842127505	-1.8402628090395652	-0.9917478438796726
4	3	0.8163265306122449	0.6122448979591837	-2.0	-1.0	3	-2.3485455531873387	-0.282779005727892	9.071309463267612	3.080481608836075	-1.8204685475671318	-1.026962086123145
5	3	1.020408163265306	0.6122448979591837	-2.0	-1.0	3	1.03344055823887	2.5616939983950715	-3.073362523492432	3.0806816800566943	-1.7445499722301463	-1.0571535591726864
6	3	1.2244897959183674	0.6122448979591837	-2.0	-1.0	3	-1.31259729696595	-0.6334444225644318	5.190630441752261	3.0808842567280417	-1.6365572989306991	-1.0596307507987208
7	3	1.4285714285714286	0.6122448979591837	-2.0	-1.0	3	0.9565358081514104	0.392795497657425	1.510769538503197	3.0810891311739095	-1.557466561638936	-1.033555955757142
8	3	1.6326530612244898	0.6122448979591837	-2.0	-1.0	3	1.3619676857212957	-2.3643458580542305	1.610610745757788	3.0812960520409143	-1.5295568582288719	-0.9881224878697172
9	3	1.836734693877551	0.6122448979591837	-2.0	-1.0	3	1.6118849515059424	-1.6453488356024026	-2.071872532408352	3.0815047178138695	-1.5686707222956378	-0.946885285394345
10	3	2.0408163265306123	0.6122448979591837	-2.0	-1.0	3	-2.3535543242646204	2.044177023202564	5.575084307572198	3.081714769424034	-1.645144757652211	-0.9186943787719055
