u	v	spatial_x	spatial_y	a1_list	a2_list	b_list	feat1	feat2	y	group	b_result	a1_result	a2_result
26	0	5.30612244897959	0	1	3	3	-0.199673977637795	2.48060195887838	10.1056068243124	12	3.01379502444212	1.08190192100973	3.1835743717593
27	0	5.51020408163265	0	1	3	3	-2.73717740527663	2.41493980453751	6.78337742297587	12	3.01379502444212	1.08190192100973	3.1835743717593
28	0	5.71428571428571	0	1	3	3	-2.07426304759471	1.97452550001542	8.95989971554542	12	3.01379502444212	1.08190192100973	3.1835743717593
29	0	5.91836734693878	0	1	3	3	1.09829371945473	0.787715503836511	5.40457260052318	12	3.01379502444212	1.08190192100973	3.1835743717593
30	0	6.12244897959184	0	1	3	3	1.4685729354469	0.720879944793285	8.87031279763293	12	3.01379502444212	1.08190192100973	3.1835743717593
31	0	6.3265306122449	0	1	3	3	2.80505839460526	0.835275959619009	9.36816708062459	12	3.01379502444212	1.08190192100973	3.1835743717593
32	0	6.53061224489796	0	1	3	3	-1.04504785117109	1.14297330730688	5.86100182544988	12	3.01379502444212	1.08190192100973	3.1835743717593
33	0	6.73469387755102	0	1	3	3	-0.777241763790787	-2.90110679642306	-6.19680828265555	12	3.01379502444212	1.08190192100973	3.1835743717593
34	0	6.93877551020408	0	-1	-2	3	-0.182665132345153	2.7485554749639	-2.65563348917529	2	3.17731464563244	-0.931108854939267	-2.0697328958959
35	0	7.14285714285714	0	-1	-2	3	-1.86317184549429	0.513622568793479	5.8749249423154	2	3.17731464563244	-0.931108854939267	-2.0697328958959
36	0	7.3469387755102	0	-1	-2	3	-2.22047096798717	1.68879503641453	0.155462372559534	2	3.17731464563244	-0.931108854939267	-2.0697328958959
37	0	7.55102040816327	0	-1	-2	3	-0.145770442644397	-0.736308965631821	1.45563437658913	2	3.17731464563244	-0.931108854939267	-2.0697328958959
38	0	7.75510204081633	0	-1	-2	3	-1.6385439056947	-2.92561671650522	11.6879355783455	10	3.46268415629631	-1.70189085194494	-1.27076238510675
39	0	7.95918367346939	0	-1	-2	3	1.01888396809506	0.0584079592586635	3.09521485311855	10	3.46268415629631	-1.70189085194494	-1.27076238510675
40	0	8.16326530612245	0	-1	-2	3	-0.377088486766016	0.0431407158955737	4.22727730237281	10	3.46268415629631	-1.70189085194494	-1.27076238510675
41	0	8.36734693877551	0	-2	-1	3	1.99606917634702	-0.378064270131289	0.180996238192416	10	3.46268415629631	-1.70189085194494	-1.27076238510675
42	0	8.57142857142857	0	-2	-1	3	1.20159061201349	-0.96169767502754	0.933462713242332	10	3.46268415629631	-1.70189085194494	-1.27076238510675
43	0	8.77551020408163	0	-2	-1	3	-1.12580015170775	-1.50104347314167	8.28823505010895	10	3.46268415629631	-1.70189085194494	-1.27076238510675
44	0	8.97959183673469	0	-2	-1	3	1.99355880837121	0.165269246983097	-1.24122521089686	10	3.46268415629631	-1.70189085194494	-1.27076238510675
45	0	9.18367346938776	0	-2	-1	3	1.82858614498081	-0.748331161839035	-0.858712571712184	10	3.46268415629631	-1.70189085194494	-1.27076238510675
46	0	9.38775510204082	0	-2	-1	3	-0.675129725818953	2.81959129829885	0.922480094441025	10	3.46268415629631	-1.70189085194494	-1.27076238510675
47	0	9.59183673469388	0	-2	-1	3	-1.27003137641854	-1.96243615339841	11.4427463188484	10	3.46268415629631	-1.70189085194494	-1.27076238510675
48	0	9.79591836734694	0	-2	-1	3	1.09497302384985	-1.08200659423748	-1.49114281345082	10	3.46268415629631	-1.70189085194494	-1.27076238510675
49	0	10	0	-2	-1	3	-2.16148509834414	-1.23623717445257	9.53379417451766	10	3.46268415629631	-1.70189085194494	-1.27076238510675
0	1	0	0.204081632653061	-2	-1	3	-1.80055078514935	0.259855057415742	3.06698117901671	6	2.63414810434699	-2.39538009937033	0.0985934704577715
1	1	0.204081632653061	0.204081632653061	-2	-1	3	-2.95582638149397	-0.00431845815511256	8.70491621141325	6	2.63414810434699	-2.39538009937033	0.0985934704577715
2	1	0.408163265306122	0.204081632653061	-2	-1	3	1.72154626501283	0.862442792545639	-2.15110891862197	6	2.63414810434699	-2.39538009937033	0.0985934704577715
3	1	0.612244897959184	0.204081632653061	-2	-1	3	0.989105139552193	2.70001062344525	-5.74402608107539	6	2.63414810434699	-2.39538009937033	0.0985934704577715
4	1	0.816326530612245	0.204081632653061	-1	-2	3	1.23099227175801	-1.2886734870368	5.10497800366142	6	2.63414810434699	-2.39538009937033	0.0985934704577715
5	1	1.02040816326531	0.204081632653061	-1	-2	3	1.68437418613181	1.15662941552998	-1.73870723846655	6	2.63414810434699	-2.39538009937033	0.0985934704577715
6	1	1.22448979591837	0.204081632653061	-1	-2	3	-0.24650534676996	-2.8497587819689	4.85257054271333	6	2.63414810434699	-2.39538009937033	0.0985934704577715
7	1	1.42857142857143	0.204081632653061	-1	-2	3	0.412447175717363	-1.42566916359825	7.07604892848893	6	2.63414810434699	-2.39538009937033	0.0985934704577715
8	1	1.63265306122449	0.204081632653061	-1	-2	3	-2.16121801123406	-0.217681632020443	8.39484332235337	6	2.63414810434699	-2.39538009937033	0.0985934704577715
9	1	1.83673469387755	0.204081632653061	-1	-2	3	-2.31281955878416	-2.81403126911319	13.8466245644889	6	2.63414810434699	-2.39538009937033	0.0985934704577715
10	1	2.04081632653061	0.204081632653061	-1	-2	3	1.01041777074283	0.706016763321833	1.27751376188387	6	2.63414810434699	-2.39538009937033	0.0985934704577715
11	1	2.24489795918367	0.204081632653061	-1	-2	3	-0.173422763141205	1.06986365041025	1.12350883254608	5	2.86086570155695	-1.51736104386634	-1.56344476273845
12	1	2.44897959183673	0.204081632653061	-1	-2	3	0.391416638887133	1.48039028902828	2.23770819380311	5	2.86086570155695	-1.51736104386634	-1.56344476273845
13	1	2.6530612244898	0.204081632653061	-1	-2	3	1.58999314449615	0.0994470290580738	4.49176078880089	5	2.86086570155695	-1.51736104386634	-1.56344476273845
14	1	2.85714285714286	0.204081632653061	-1	-2	3	0.808309920003545	0.62366798987176	3.1548130708604	5	2.86086570155695	-1.51736104386634	-1.56344476273845
15	1	3.06122448979592	0.204081632653061	-1	-2	3	0.321476403947975	-0.623608492329077	2.08974225636207	5	2.86086570155695	-1.51736104386634	-1.56344476273845
16	1	3.26530612244898	0.204081632653061	-1	-2	3	0.355242964472481	-2.75248180496062	8.54234310921787	5	2.86086570155695	-1.51736104386634	-1.56344476273845
17	1	3.46938775510204	0.204081632653061	-1	-2	3	-1.17629941162433	-2.40028886535292	9.83393362369846	5	2.86086570155695	-1.51736104386634	-1.56344476273845
18	1	3.6734693877551	0.204081632653061	-1	-2	3	-2.81509299259236	0.929975545208785	0.426388812786198	5	2.86086570155695	-1.51736104386634	-1.56344476273845
19	1	3.87755102040816	0.204081632653061	-1	-2	3	-0.379695664605826	2.97333179751466	-1.65171464416298	5	2.86086570155695	-1.51736104386634	-1.56344476273845
20	1	4.08163265306122	0.204081632653061	-1	-2	3	-1.71249196308282	-2.90518056502022	14.9551871537831	5	2.86086570155695	-1.51736104386634	-1.56344476273845
21	1	4.28571428571429	0.204081632653061	-1	-2	3	-0.548828137652183	0.345500980958296	4.10570169904713	5	2.86086570155695	-1.51736104386634	-1.56344476273845
22	1	4.48979591836735	0.204081632653061	1	3	3	2.120418439609	1.50605251729535	12.5117315003065	12	3.01379502444212	1.08190192100973	3.1835743717593
23	1	4.69387755102041	0.204081632653061	1	3	3	-1.59636308480796	1.96064896808327	7.64226754319284	12	3.01379502444212	1.08190192100973	3.1835743717593
24	1	4.89795918367347	0.204081632653061	1	3	3	-2.6501835498656	0.271229407335841	1.02072894037347	12	3.01379502444212	1.08190192100973	3.1835743717593
25	1	5.10204081632653	0.204081632653061	1	3	3	-1.31169664786802	0.71949588110463	4.59027020610377	12	3.01379502444212	1.08190192100973	3.1835743717593
26	1	5.30612244897959	0.204081632653061	1	3	3	-1.2384374533999	1.18034967164732	3.71174959797242	12	3.01379502444212	1.08190192100973	3.1835743717593
27	1	5.51020408163265	0.204081632653061	1	3	3	0.97149908836137	2.15379749816058	8.55352996773606	12	3.01379502444212	1.08190192100973	3.1835743717593
28	1	5.71428571428571	0.204081632653061	1	3	3	0.34219291404767	-2.26626277678309	-0.98730152982133	12	3.01379502444212	1.08190192100973	3.1835743717593
29	1	5.91836734693878	0.204081632653061	1	3	3	1.70338925463848	2.55709317764918	15.0507363561757	12	3.01379502444212	1.08190192100973	3.1835743717593
30	1	6.12244897959184	0.204081632653061	1	3	3	0.985881241964325	-2.84389557869058	-6.47846280950275	12	3.01379502444212	1.08190192100973	3.1835743717593
31	1	6.3265306122449	0.204081632653061	1	3	3	-0.561678831359577	2.01719850574665	10.3775143547604	12	3.01379502444212	1.08190192100973	3.1835743717593
32	1	6.53061224489796	0.204081632653061	1	3	3	1.88412230799621	-2.53955744064182	-2.90412196636098	12	3.01379502444212	1.08190192100973	3.1835743717593
33	1	6.73469387755102	0.204081632653061	-1	-2	3	-1.99816248055378	-1.83223073037047	9.32525066155105	2	3.17731464563244	-0.931108854939267	-2.0697328958959
34	1	6.93877551020408	0.204081632653061	-1	-2	3	-2.86372756119684	-2.9766351217132	12.7144241515216	2	3.17731464563244	-0.931108854939267	-2.0697328958959
35	1	7.14285714285714	0.204081632653061	-1	-2	3	-2.45971283534615	-0.328459766783756	8.05561578175608	2	3.17731464563244	-0.931108854939267	-2.0697328958959
36	1	7.3469387755102	0.204081632653061	-1	-2	3	1.3341561035787	-0.993844639695646	3.81483366944581	2	3.17731464563244	-0.931108854939267	-2.0697328958959
37	1	7.55102040816327	0.204081632653061	-1	-2	3	-0.228736618491676	-2.00404253107784	9.98663757148612	2	3.17731464563244	-0.931108854939267	-2.0697328958959
38	1	7.75510204081633	0.204081632653061	-1	-2	3	-2.03236932579839	-0.293459035176562	6.22264243368337	10	3.46268415629631	-1.70189085194494	-1.27076238510675
39	1	7.95918367346939	0.204081632653061	-1	-2	3	0.00626865062018123	-0.585774700966897	5.3824400826292	10	3.46268415629631	-1.70189085194494	-1.27076238510675
40	1	8.16326530612245	0.204081632653061	-1	-2	3	-2.08612738372099	1.60596619619245	0.24933293783846	10	3.46268415629631	-1.70189085194494	-1.27076238510675
41	1	8.36734693877551	0.204081632653061	-2	-1	3	1.17792225046642	2.35878183642019	2.4947587335214	10	3.46268415629631	-1.70189085194494	-1.27076238510675
42	1	8.57142857142857	0.204081632653061	-2	-1	3	-0.323062346555816	0.915403510602491	3.64687978275882	10	3.46268415629631	-1.70189085194494	-1.27076238510675
43	1	8.77551020408163	0.204081632653061	-2	-1	3	-0.713872643421105	-2.25353766764086	8.07162793390601	10	3.46268415629631	-1.70189085194494	-1.27076238510675
44	1	8.97959183673469	0.204081632653061	-2	-1	3	-1.19092746511274	-1.2276552317409	3.47354783010387	10	3.46268415629631	-1.70189085194494	-1.27076238510675
45	1	9.18367346938776	0.204081632653061	-2	-1	3	0.781695558713331	2.47990978099368	-2.64756984342459	10	3.46268415629631	-1.70189085194494	-1.27076238510675
46	1	9.38775510204082	0.204081632653061	-2	-1	3	-0.829124336679658	-2.46759304195267	9.53971490675351	10	3.46268415629631	-1.70189085194494	-1.27076238510675
47	1	9.59183673469388	0.204081632653061	-2	-1	3	-2.47410048410339	-0.558864963655041	9.06650361253241	10	3.46268415629631	-1.70189085194494	-1.27076238510675
48	1	9.79591836734694	0.204081632653061	-2	-1	3	-2.29196458727691	2.65502771540089	1.19703097623652	10	3.46268415629631	-1.70189085194494	-1.27076238510675
49	1	10	0.204081632653061	-2	-1	3	2.77138598729709	2.70398904881691	-3.22209566189264	10	3.46268415629631	-1.70189085194494	-1.27076238510675
0	2	0	0.408163265306122	-2	-1	3	2.45148414424564	-0.532780937706645	-2.43056381927245	6	2.63414810434699	-2.39538009937033	0.0985934704577715
1	2	0.204081632653061	0.408163265306122	-2	-1	3	1.1982428028645	1.00438132859278	2.35120118813781	6	2.63414810434699	-2.39538009937033	0.0985934704577715
2	2	0.408163265306122	0.408163265306122	-2	-1	3	-1.40478023124288	-0.259526409876006	5.89780729908456	6	2.63414810434699	-2.39538009937033	0.0985934704577715
3	2	0.612244897959184	0.408163265306122	-2	-1	3	2.81505826408634	1.52076323661805	-3.7517017270507	6	2.63414810434699	-2.39538009937033	0.0985934704577715
4	2	0.816326530612245	0.408163265306122	-2	-1	3	1.67250542379477	-2.81051201584201	4.76446259650619	6	2.63414810434699	-2.39538009937033	0.0985934704577715
5	2	1.02040816326531	0.408163265306122	-2	-1	3	1.30134113495397	-2.13505710647185	0.78226354339731	6	2.63414810434699	-2.39538009937033	0.0985934704577715
6	2	1.22448979591837	0.408163265306122	-2	-1	3	-0.303830987137268	0.685192821261595	0.986417877736758	6	2.63414810434699	-2.39538009937033	0.0985934704577715
7	2	1.42857142857143	0.408163265306122	-2	-1	3	-1.36655062892905	-1.60468642534162	6.9546157634234	6	2.63414810434699	-2.39538009937033	0.0985934704577715
8	2	1.63265306122449	0.408163265306122	-1	-2	3	-2.421654227079	0.996313795614891	5.04201359511061	6	2.63414810434699	-2.39538009937033	0.0985934704577715
9	2	1.83673469387755	0.408163265306122	-1	-2	3	2.41561437926305	-0.89266243523221	-0.225500151394937	6	2.63414810434699	-2.39538009937033	0.0985934704577715
10	2	2.04081632653061	0.408163265306122	-1	-2	3	-0.265342260998334	2.31987334876693	-4.62707190631926	6	2.63414810434699	-2.39538009937033	0.0985934704577715
11	2	2.24489795918367	0.408163265306122	-1	-2	3	-1.78581981122862	1.91555631335992	2.56096299224418	5	2.86086570155695	-1.51736104386634	-1.56344476273845
12	2	2.44897959183673	0.408163265306122	-1	-2	3	-1.16426025509608	-0.0429731995873066	3.07439894476504	5	2.86086570155695	-1.51736104386634	-1.56344476273845
13	2	2.6530612244898	0.408163265306122	-1	-2	3	0.475317413651376	1.63737052256915	-1.51489918398422	5	2.86086570155695	-1.51736104386634	-1.56344476273845
14	2	2.85714285714286	0.408163265306122	-1	-2	3	-1.93936330236461	-1.37317268258946	4.0649283837602	5	2.86086570155695	-1.51736104386634	-1.56344476273845
15	2	3.06122448979592	0.408163265306122	-1	-2	3	2.13968570455425	-0.0344413391288243	-0.39481268928297	5	2.86086570155695	-1.51736104386634	-1.56344476273845
16	2	3.26530612244898	0.408163265306122	-1	-2	3	1.55111717901126	-1.81510768882033	5.06434197019866	5	2.86086570155695	-1.51736104386634	-1.56344476273845
17	2	3.46938775510204	0.408163265306122	-1	-2	3	1.31677773570562	2.16531701112596	-0.833174935592908	5	2.86086570155695	-1.51736104386634	-1.56344476273845
18	2	3.6734693877551	0.408163265306122	-1	-2	3	-0.407441761349378	1.93840569941049	-1.97326846162915	5	2.86086570155695	-1.51736104386634	-1.56344476273845
19	2	3.87755102040816	0.408163265306122	-1	-2	3	0.763853044214659	2.41289801045401	0.642234369330693	5	2.86086570155695	-1.51736104386634	-1.56344476273845
20	2	4.08163265306122	0.408163265306122	-1	-2	3	0.504587813476413	2.26486188734556	-3.36919583531814	5	2.86086570155695	-1.51736104386634	-1.56344476273845
21	2	4.28571428571429	0.408163265306122	-1	-2	3	0.89907960932892	2.75757757235697	-4.74626376713395	5	2.86086570155695	-1.51736104386634	-1.56344476273845
22	2	4.48979591836735	0.408163265306122	-1	-2	3	-2.49333407316067	-1.62998261020844	11.7511465197783	5	2.86086570155695	-1.51736104386634	-1.56344476273845
23	2	4.69387755102041	0.408163265306122	-1	-2	3	-0.505155586976342	2.59094574477189	-1.2643886054578	5	2.86086570155695	-1.51736104386634	-1.56344476273845
24	2	4.89795918367347	0.408163265306122	1	3	3	-2.75031495682865	0.427279148111986	0.455074265934739	12	3.01379502444212	1.08190192100973	3.1835743717593
25	2	5.10204081632653	0.408163265306122	1	3	3	-0.0360550845328866	-0.465029496491087	1.2663468201917	12	3.01379502444212	1.08190192100973	3.1835743717593
26	2	5.30612244897959	0.408163265306122	1	3	3	-1.02083272600329	0.362243375807238	5.70439087762544	12	3.01379502444212	1.08190192100973	3.1835743717593
27	2	5.51020408163265	0.408163265306122	1	3	3	-2.13285486680372	-0.944385860098333	0.893083051171361	12	3.01379502444212	1.08190192100973	3.1835743717593
28	2	5.71428571428571	0.408163265306122	1	3	3	-2.37958219366469	-1.26868195823429	-4.77837476794455	12	3.01379502444212	1.08190192100973	3.1835743717593
29	2	5.91836734693878	0.408163265306122	1	3	3	0.525867433066272	-1.55211397213483	-1.21322041299247	12	3.01379502444212	1.08190192100973	3.1835743717593
30	2	6.12244897959184	0.408163265306122	1	3	3	-1.97644218877868	-2.50543206325724	-6.31693256459863	12	3.01379502444212	1.08190192100973	3.1835743717593
31	2	6.3265306122449	0.408163265306122	1	3	3	2.55072071026078	-0.0206106171168754	3.56572064340279	12	3.01379502444212	1.08190192100973	3.1835743717593
32	2	6.53061224489796	0.408163265306122	1	3	3	0.48636683820237	2.32657005428332	10.3574911483849	12	3.01379502444212	1.08190192100973	3.1835743717593
33	2	6.73469387755102	0.408163265306122	-1	-2	3	-0.918781172790978	0.780911815646308	2.36733711937918	2	3.17731464563244	-0.931108854939267	-2.0697328958959
34	2	6.93877551020408	0.408163265306122	-1	-2	3	0.545492948888501	0.125853796534641	4.42620794196885	2	3.17731464563244	-0.931108854939267	-2.0697328958959
35	2	7.14285714285714	0.408163265306122	-1	-2	3	-2.86317677382181	-0.428442490494501	9.07454056001766	2	3.17731464563244	-0.931108854939267	-2.0697328958959
36	2	7.3469387755102	0.408163265306122	-1	-2	3	2.75135527944867	-0.213590242096848	0.0338668779449586	2	3.17731464563244	-0.931108854939267	-2.0697328958959
37	2	7.55102040816327	0.408163265306122	-1	-2	3	-0.106179378342599	-1.74433591456829	6.17764257695061	2	3.17731464563244	-0.931108854939267	-2.0697328958959
38	2	7.75510204081633	0.408163265306122	-1	-2	3	1.69641136350172	1.93761526315858	-1.2762719008104	10	3.46268415629631	-1.70189085194494	-1.27076238510675
39	2	7.95918367346939	0.408163265306122	-1	-2	3	-2.50362000046537	-1.80970222031083	7.98190696567936	10	3.46268415629631	-1.70189085194494	-1.27076238510675
40	2	8.16326530612245	0.408163265306122	-1	-2	3	-0.0800500149710377	1.29973654036388	1.62842523013122	10	3.46268415629631	-1.70189085194494	-1.27076238510675
41	2	8.36734693877551	0.408163265306122	-2	-1	3	-0.0557580338728743	1.55991006897692	1.38018834839886	10	3.46268415629631	-1.70189085194494	-1.27076238510675
42	2	8.57142857142857	0.408163265306122	-2	-1	3	2.6269587298499	0.449214252166406	-4.59345893845651	10	3.46268415629631	-1.70189085194494	-1.27076238510675
43	2	8.77551020408163	0.408163265306122	-2	-1	3	0.430368314256452	2.17755824972897	-1.90412646835719	10	3.46268415629631	-1.70189085194494	-1.27076238510675
44	2	8.97959183673469	0.408163265306122	-2	-1	3	-0.159063593658277	-1.2536978852961	7.3935895298733	10	3.46268415629631	-1.70189085194494	-1.27076238510675
45	2	9.18367346938776	0.408163265306122	-2	-1	3	-1.39814602144864	2.28970332745718	3.20156683111067	10	3.46268415629631	-1.70189085194494	-1.27076238510675
46	2	9.38775510204082	0.408163265306122	-2	-1	3	-1.01058601594469	1.37646275759583	6.84339975739525	10	3.46268415629631	-1.70189085194494	-1.27076238510675
47	2	9.59183673469388	0.408163265306122	-2	-1	3	0.124034414829227	1.79249896657056	-0.0421585046230928	10	3.46268415629631	-1.70189085194494	-1.27076238510675
48	2	9.79591836734694	0.408163265306122	-2	-1	3	-0.36653123816972	0.987478257163885	3.31343436138197	10	3.46268415629631	-1.70189085194494	-1.27076238510675
49	2	10	0.408163265306122	-2	-1	3	-2.87032752071802	2.07805810193982	11.3283165493818	10	3.46268415629631	-1.70189085194494	-1.27076238510675
0	3	0	0.612244897959184	-2	-1	3	1.95775154516615	2.95859317630582	-5.9360004187315	6	2.63414810434699	-2.39538009937033	0.0985934704577715
1	3	0.204081632653061	0.612244897959184	-2	-1	3	2.3769646310386	-0.479022872852168	-4.9756446640296	6	2.63414810434699	-2.39538009937033	0.0985934704577715
2	3	0.408163265306122	0.612244897959184	-2	-1	3	-2.15850546600834	1.88349410225742	7.94236758576935	6	2.63414810434699	-2.39538009937033	0.0985934704577715
3	3	0.612244897959184	0.612244897959184	-2	-1	3	0.324216861234296	1.4674785571082	-0.728190035093287	6	2.63414810434699	-2.39538009937033	0.0985934704577715
4	3	0.816326530612245	0.612244897959184	-2	-1	3	-2.34854555318734	-0.282779005727892	7.93949270209541	6	2.63414810434699	-2.39538009937033	0.0985934704577715
5	3	1.02040816326531	0.612244897959184	-2	-1	3	1.03344055823887	2.56169399839507	-2.7711156252534	6	2.63414810434699	-2.39538009937033	0.0985934704577715
6	3	1.22448979591837	0.612244897959184	-2	-1	3	-1.31259729696595	-0.633444422564432	6.7815564393592	6	2.63414810434699	-2.39538009937033	0.0985934704577715
7	3	1.42857142857143	0.612244897959184	-2	-1	3	0.95653580815141	0.392795497657425	-1.15941271797244	6	2.63414810434699	-2.39538009937033	0.0985934704577715
8	3	1.63265306122449	0.612244897959184	-2	-1	3	1.3619676857213	-2.36434585805423	2.28952731523919	6	2.63414810434699	-2.39538009937033	0.0985934704577715
9	3	1.83673469387755	0.612244897959184	-2	-1	3	1.61188495150594	-1.6453488356024	2.29871881937576	6	2.63414810434699	-2.39538009937033	0.0985934704577715
10	3	2.04081632653061	0.612244897959184	-2	-1	3	-2.35355432426462	2.04417702320256	3.69672929709187	6	2.63414810434699	-2.39538009937033	0.0985934704577715
11	3	2.24489795918367	0.612244897959184	-1	-2	3	2.49607107082565	-0.620683663026916	0.380132397418701	5	2.86086570155695	-1.51736104386634	-1.56344476273845
12	3	2.44897959183673	0.612244897959184	-1	-2	3	-1.61871605463072	-0.635495463508451	5.21231045613048	5	2.86086570155695	-1.51736104386634	-1.56344476273845
13	3	2.6530612244898	0.612244897959184	-1	-2	3	-2.77552466294292	-1.52411389085628	6.03756234791424	5	2.86086570155695	-1.51736104386634	-1.56344476273845
14	3	2.85714285714286	0.612244897959184	-1	-2	3	0.3291148163489	-0.0503379942152735	1.94756725562409	5	2.86086570155695	-1.51736104386634	-1.56344476273845
15	3	3.06122448979592	0.612244897959184	-1	-2	3	-0.774466296825367	1.83490176810373	0.336316013428556	5	2.86086570155695	-1.51736104386634	-1.56344476273845
16	3	3.26530612244898	0.612244897959184	-1	-2	3	1.97873845879448	2.37098470664244	-4.49982830817679	5	2.86086570155695	-1.51736104386634	-1.56344476273845
17	3	3.46938775510204	0.612244897959184	-1	-2	3	1.84950883238581	-2.5793134077349	5.77993382186712	5	2.86086570155695	-1.51736104386634	-1.56344476273845
18	3	3.6734693877551	0.612244897959184	-1	-2	3	-1.09716664306371	0.448924387440693	3.16050960991448	5	2.86086570155695	-1.51736104386634	-1.56344476273845
19	3	3.87755102040816	0.612244897959184	-1	-2	3	2.71739637041847	-0.196359792645993	-0.603376536869497	5	2.86086570155695	-1.51736104386634	-1.56344476273845
20	3	4.08163265306122	0.612244897959184	-1	-2	3	-1.25449297115929	0.68569110282947	4.23068276894076	5	2.86086570155695	-1.51736104386634	-1.56344476273845
21	3	4.28571428571429	0.612244897959184	-1	-2	3	0.0903427753902872	-0.316345878550385	6.34250632507395	5	2.86086570155695	-1.51736104386634	-1.56344476273845
22	3	4.48979591836735	0.612244897959184	-1	-2	3	-1.46420945659438	-0.608131074879509	4.77492984157228	5	2.86086570155695	-1.51736104386634	-1.56344476273845
23	3	4.69387755102041	0.612244897959184	-1	-2	3	2.61626142029378	-0.168715725423064	1.66730658193388	5	2.86086570155695	-1.51736104386634	-1.56344476273845
24	3	4.89795918367347	0.612244897959184	-1	-2	3	-2.01235309450789	0.491994772538485	3.56111009633336	5	2.86086570155695	-1.51736104386634	-1.56344476273845
25	3	5.10204081632653	0.612244897959184	-1	-2	3	-2.73053628364603	0.00589926619066095	6.43143807408979	2	3.17731464563244	-0.931108854939267	-2.0697328958959
